"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"W10126357_MJ","","clothes",1,"Read","attire","Study2","F","Study Phase2",1951,"Recall2","USM"
"w10128846_klm","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",1631,"Recall2","USM"
"W10129579_es","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",3024,"Recall2","USM"
"w10132784ANG","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",370,"Recall2","USM"
"W10133649_mjh","","clothes",1,"Read","attire","Study2","F","Study Phase2",1144,"Recall2","USM"
"w10136516_mld","cloth","clothes",1,"Read","attire","Study2","F","Study Phase2",4979,"Recall2","USM"
"w10153319HLP","","clothes",1,"Read","attire","Study2","F","Study Phase2",1659,"Recall2","USM"
"w10154153_CLJ","clothing","clothes",1,"Read","attire","Study2","F","Study Phase2",1758,"Recall2","USM"
"w10157807CA","","clothes",1,"Read","attire","Study2","F","Study Phase2",788,"Recall2","USM"
"w10162363_DMF","wear","clothes",1,"Read","attire","Study2","F","Study Phase2",232,"Recall2","USM"
"w10166559CB","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",174,"Recall2","USM"
"w10193139SS","outfit","clothes",1,"Read","attire","Study2","F","Study Phase2",1435,"Recall2","USM"
"w10199898","","clothes",1,"Read","attire","Study2","F","Study Phase2",1129,"Recall2","USM"
"W10087993_tlh","horns","horn",1,"Read","bench","Study2","U","Study Phase2",1570,"Recall2","USM"
"W10113617_mr","","horn",1,"Read","bench","Study2","U","Study Phase2",693,"Recall2","USM"
"W10124981_NW","press","horn",1,"Read","bench","Study2","U","Study Phase2",729,"Recall2","USM"
"W10126357_MJ","mark","horn",1,"Read","bench","Study2","U","Study Phase2",1010,"Recall2","USM"
"w10128846_klm","seat","horn",1,"Read","bench","Study2","U","Study Phase2",1787,"Recall2","USM"
"W10129579_es","horn","horn",1,"Read","bench","Study2","U","Study Phase2",2341,"Recall2","USM"
"w10132784ANG","warmer","horn",1,"Read","bench","Study2","U","Study Phase2",463,"Recall2","USM"
"W10133649_mjh","","horn",1,"Read","bench","Study2","U","Study Phase2",2581,"Recall2","USM"
"w10136516_mld","cloud","horn",1,"Read","bench","Study2","U","Study Phase2",3113,"Recall2","USM"
"w10153319HLP","","horn",1,"Read","bench","Study2","U","Study Phase2",1249,"Recall2","USM"
"w10154153_CLJ","close","horn",1,"Read","bench","Study2","U","Study Phase2",1903,"Recall2","USM"
"w10157807CA","","horn",1,"Read","bench","Study2","U","Study Phase2",796,"Recall2","USM"
"w10162363_DMF","sit","horn",1,"Read","bench","Study2","U","Study Phase2",66,"Recall2","USM"
"w10166559CB","curl","horn",1,"Read","bench","Study2","U","Study Phase2",189,"Recall2","USM"
"w10193139SS","warmer","horn",1,"Read","bench","Study2","U","Study Phase2",3928,"Recall2","USM"
"w10199898","","horn",1,"Read","bench","Study2","U","Study Phase2",2349,"Recall2","USM"
"W10087993_tlh","trash","fire",1,"Read","blaze","Study2","F","Study Phase2",1365,"Recall2","USM"
"W10113617_mr","","fire",1,"Read","blaze","Study2","F","Study Phase2",664,"Recall2","USM"
"W10124981_NW","heat","fire",1,"Read","blaze","Study2","F","Study Phase2",986,"Recall2","USM"
"W10126357_MJ","","fire",1,"Read","blaze","Study2","F","Study Phase2",1197,"Recall2","USM"
"w10128846_klm","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",1016,"Recall2","USM"
"W10129579_es","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",17438,"Recall2","USM"
"w10132784ANG","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",468,"Recall2","USM"
"W10133649_mjh","","fire",1,"Read","blaze","Study2","F","Study Phase2",1447,"Recall2","USM"
"w10136516_mld","firs","fire",1,"Read","blaze","Study2","F","Study Phase2",4124,"Recall2","USM"
"w10153319HLP","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",1567,"Recall2","USM"
"w10154153_CLJ","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",1344,"Recall2","USM"
"w10157807CA","","fire",1,"Read","blaze","Study2","F","Study Phase2",924,"Recall2","USM"
"w10162363_DMF","heat","fire",1,"Read","blaze","Study2","F","Study Phase2",40,"Recall2","USM"
"w10166559CB","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",193,"Recall2","USM"
"w10193139SS","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",1710,"Recall2","USM"
"w10199898","","fire",1,"Read","blaze","Study2","F","Study Phase2",1452,"Recall2","USM"
"W10087993_tlh","pants","ounce",1,"Read","both","Study2","U","Study Phase2",1418,"Recall2","USM"
"W10113617_mr","ounce","ounce",1,"Read","both","Study2","U","Study Phase2",5647,"Recall2","USM"
"W10124981_NW","two","ounce",1,"Read","both","Study2","U","Study Phase2",624,"Recall2","USM"
"W10126357_MJ","","ounce",1,"Read","both","Study2","U","Study Phase2",474,"Recall2","USM"
"w10128846_klm","two","ounce",1,"Read","both","Study2","U","Study Phase2",3490,"Recall2","USM"
"W10129579_es","","ounce",1,"Read","both","Study2","U","Study Phase2",2730,"Recall2","USM"
"w10132784ANG","none","ounce",1,"Read","both","Study2","U","Study Phase2",521,"Recall2","USM"
"W10133649_mjh","","ounce",1,"Read","both","Study2","U","Study Phase2",1497,"Recall2","USM"
"w10136516_mld","water","ounce",1,"Read","both","Study2","U","Study Phase2",3390,"Recall2","USM"
"w10153319HLP","","ounce",1,"Read","both","Study2","U","Study Phase2",1127,"Recall2","USM"
"w10154153_CLJ","pair","ounce",1,"Read","both","Study2","U","Study Phase2",3257,"Recall2","USM"
"w10157807CA","","ounce",1,"Read","both","Study2","U","Study Phase2",1044,"Recall2","USM"
"w10162363_DMF","two","ounce",1,"Read","both","Study2","U","Study Phase2",128,"Recall2","USM"
"w10166559CB","stuff","ounce",1,"Read","both","Study2","U","Study Phase2",208,"Recall2","USM"
"w10193139SS","white","ounce",1,"Read","both","Study2","U","Study Phase2",1714,"Recall2","USM"
"w10199898","once","ounce",1,"Read","both","Study2","U","Study Phase2",3687,"Recall2","USM"
"W10087993_tlh","water","water",1,"Read","bridge","Study2","F","Study Phase2",2316,"Recall2","USM"
"W10113617_mr","water","water",1,"Read","bridge","Study2","F","Study Phase2",862,"Recall2","USM"
"W10124981_NW","gap","water",1,"Read","bridge","Study2","F","Study Phase2",757,"Recall2","USM"
"W10126357_MJ","","water",1,"Read","bridge","Study2","F","Study Phase2",1131,"Recall2","USM"
"w10128846_klm","water","water",1,"Read","bridge","Study2","F","Study Phase2",2042,"Recall2","USM"
"W10129579_es","water","water",1,"Read","bridge","Study2","F","Study Phase2",1999,"Recall2","USM"
"w10132784ANG","car","water",1,"Read","bridge","Study2","F","Study Phase2",480,"Recall2","USM"
"W10133649_mjh","","water",1,"Read","bridge","Study2","F","Study Phase2",1580,"Recall2","USM"
"w10136516_mld","way","water",1,"Read","bridge","Study2","F","Study Phase2",4757,"Recall2","USM"
"w10153319HLP","water","water",1,"Read","bridge","Study2","F","Study Phase2",1101,"Recall2","USM"
"w10154153_CLJ","water","water",1,"Read","bridge","Study2","F","Study Phase2",1534,"Recall2","USM"
"w10157807CA","","water",1,"Read","bridge","Study2","F","Study Phase2",846,"Recall2","USM"
"w10162363_DMF","cross","water",1,"Read","bridge","Study2","F","Study Phase2",130,"Recall2","USM"
"w10166559CB","river","water",1,"Read","bridge","Study2","F","Study Phase2",215,"Recall2","USM"
"w10193139SS","toll","water",1,"Read","bridge","Study2","F","Study Phase2",1709,"Recall2","USM"
"w10199898","water","water",1,"Read","bridge","Study2","F","Study Phase2",1788,"Recall2","USM"
"W10087993_tlh","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1280,"Recall2","USM"
"W10113617_mr","dry","plant",1,"Read","cactus","Study2","F","Study Phase2",1246,"Recall2","USM"
"W10124981_NW","poke","plant",1,"Read","cactus","Study2","F","Study Phase2",730,"Recall2","USM"
"W10126357_MJ","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1203,"Recall2","USM"
"w10128846_klm","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",982,"Recall2","USM"
"W10129579_es","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1945,"Recall2","USM"
"w10132784ANG","water","plant",1,"Read","cactus","Study2","F","Study Phase2",405,"Recall2","USM"
"W10133649_mjh","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",650,"Recall2","USM"
"w10136516_mld","plant]","plant",1,"Read","cactus","Study2","F","Study Phase2",3915,"Recall2","USM"
"w10153319HLP","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",993,"Recall2","USM"
"w10154153_CLJ","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1389,"Recall2","USM"
"w10157807CA","","plant",1,"Read","cactus","Study2","F","Study Phase2",847,"Recall2","USM"
"w10162363_DMF","prick","plant",1,"Read","cactus","Study2","F","Study Phase2",63,"Recall2","USM"
"w10166559CB","water","plant",1,"Read","cactus","Study2","F","Study Phase2",816,"Recall2","USM"
"w10193139SS","thorn","plant",1,"Read","cactus","Study2","F","Study Phase2",1492,"Recall2","USM"
"w10199898","","plant",1,"Read","cactus","Study2","F","Study Phase2",2305,"Recall2","USM"
"W10087993_tlh","money","study",1,"Read","cash","Study2","U","Study Phase2",1341,"Recall2","USM"
"W10113617_mr","","study",1,"Read","cash","Study2","U","Study Phase2",1042,"Recall2","USM"
"W10124981_NW","money","study",1,"Read","cash","Study2","U","Study Phase2",1080,"Recall2","USM"
"W10126357_MJ","money","study",1,"Read","cash","Study2","U","Study Phase2",7075,"Recall2","USM"
"w10128846_klm","money","study",1,"Read","cash","Study2","U","Study Phase2",2330,"Recall2","USM"
"W10129579_es","hide","study",1,"Read","cash","Study2","U","Study Phase2",2914,"Recall2","USM"
"w10132784ANG","happy","study",1,"Read","cash","Study2","U","Study Phase2",469,"Recall2","USM"
"W10133649_mjh","","study",1,"Read","cash","Study2","U","Study Phase2",1294,"Recall2","USM"
"w10136516_mld","school","study",1,"Read","cash","Study2","U","Study Phase2",4478,"Recall2","USM"
"w10153319HLP","","study",1,"Read","cash","Study2","U","Study Phase2",978,"Recall2","USM"
"w10154153_CLJ","money","study",1,"Read","cash","Study2","U","Study Phase2",1854,"Recall2","USM"
"w10157807CA","","study",1,"Read","cash","Study2","U","Study Phase2",905,"Recall2","USM"
"w10162363_DMF","money","study",1,"Read","cash","Study2","U","Study Phase2",408,"Recall2","USM"
"w10166559CB","money","study",1,"Read","cash","Study2","U","Study Phase2",168,"Recall2","USM"
"w10193139SS","money","study",1,"Read","cash","Study2","U","Study Phase2",2213,"Recall2","USM"
"w10199898","","study",1,"Read","cash","Study2","U","Study Phase2",1634,"Recall2","USM"
"W10087993_tlh","bloom","red",1,"Read","cherry","Study2","F","Study Phase2",1584,"Recall2","USM"
"W10113617_mr","","red",1,"Read","cherry","Study2","F","Study Phase2",6632,"Recall2","USM"
"W10124981_NW","red","red",1,"Read","cherry","Study2","F","Study Phase2",859,"Recall2","USM"
"W10126357_MJ","red","red",1,"Read","cherry","Study2","F","Study Phase2",1418,"Recall2","USM"
"w10128846_klm","red","red",1,"Read","cherry","Study2","F","Study Phase2",1080,"Recall2","USM"
"W10129579_es","red","red",1,"Read","cherry","Study2","F","Study Phase2",3292,"Recall2","USM"
"w10132784ANG","lime","red",1,"Read","cherry","Study2","F","Study Phase2",383,"Recall2","USM"
"W10133649_mjh","","red",1,"Read","cherry","Study2","F","Study Phase2",1326,"Recall2","USM"
"w10136516_mld","red","red",1,"Read","cherry","Study2","F","Study Phase2",3377,"Recall2","USM"
"w10153319HLP","","red",1,"Read","cherry","Study2","F","Study Phase2",925,"Recall2","USM"
"w10154153_CLJ","red","red",1,"Read","cherry","Study2","F","Study Phase2",1943,"Recall2","USM"
"w10157807CA","red","red",1,"Read","cherry","Study2","F","Study Phase2",770,"Recall2","USM"
"w10162363_DMF","blossom","red",1,"Read","cherry","Study2","F","Study Phase2",105,"Recall2","USM"
"w10166559CB","eat","red",1,"Read","cherry","Study2","F","Study Phase2",182,"Recall2","USM"
"w10193139SS","red","red",1,"Read","cherry","Study2","F","Study Phase2",1178,"Recall2","USM"
"w10199898","red","red",1,"Read","cherry","Study2","F","Study Phase2",1444,"Recall2","USM"
"W10087993_tlh","dog","cold",1,"Read","chill","Study2","F","Study Phase2",1351,"Recall2","USM"
"W10113617_mr","","cold",1,"Read","chill","Study2","F","Study Phase2",3699,"Recall2","USM"
"W10124981_NW","pepper","cold",1,"Read","chill","Study2","F","Study Phase2",2797,"Recall2","USM"
"W10126357_MJ","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1317,"Recall2","USM"
"w10128846_klm","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1680,"Recall2","USM"
"W10129579_es","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1909,"Recall2","USM"
"w10132784ANG","frozen","cold",1,"Read","chill","Study2","F","Study Phase2",474,"Recall2","USM"
"W10133649_mjh","cold","cold",1,"Read","chill","Study2","F","Study Phase2",828,"Recall2","USM"
"w10136516_mld","cold","cold",1,"Read","chill","Study2","F","Study Phase2",4627,"Recall2","USM"
"w10153319HLP","cold","cold",1,"Read","chill","Study2","F","Study Phase2",999,"Recall2","USM"
"w10154153_CLJ","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1727,"Recall2","USM"
"w10157807CA","","cold",1,"Read","chill","Study2","F","Study Phase2",641,"Recall2","USM"
"w10162363_DMF","cold","cold",1,"Read","chill","Study2","F","Study Phase2",414,"Recall2","USM"
"w10166559CB","cold","cold",1,"Read","chill","Study2","F","Study Phase2",210,"Recall2","USM"
"w10193139SS","fridge","cold",1,"Read","chill","Study2","F","Study Phase2",4589,"Recall2","USM"
"w10199898","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1953,"Recall2","USM"
"W10087993_tlh","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",1138,"Recall2","USM"
"W10113617_mr","","hammer",1,"Read","chisel","Study2","F","Study Phase2",2053,"Recall2","USM"
"W10124981_NW","rock","hammer",1,"Read","chisel","Study2","F","Study Phase2",857,"Recall2","USM"
"W10126357_MJ","","hammer",1,"Read","chisel","Study2","F","Study Phase2",1143,"Recall2","USM"
"w10128846_klm","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",1191,"Recall2","USM"
"W10129579_es","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",1886,"Recall2","USM"
"w10132784ANG","rock","hammer",1,"Read","chisel","Study2","F","Study Phase2",874,"Recall2","USM"
"W10133649_mjh","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",1722,"Recall2","USM"
"w10136516_mld","animal","hammer",1,"Read","chisel","Study2","F","Study Phase2",5254,"Recall2","USM"
"w10153319HLP","tool","hammer",1,"Read","chisel","Study2","F","Study Phase2",1066,"Recall2","USM"
"w10154153_CLJ","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",2171,"Recall2","USM"
"w10157807CA","","hammer",1,"Read","chisel","Study2","F","Study Phase2",1037,"Recall2","USM"
"w10162363_DMF","rock","hammer",1,"Read","chisel","Study2","F","Study Phase2",630,"Recall2","USM"
"w10166559CB","sculp","hammer",1,"Read","chisel","Study2","F","Study Phase2",327,"Recall2","USM"
"w10193139SS","rock","hammer",1,"Read","chisel","Study2","F","Study Phase2",1424,"Recall2","USM"
"w10199898","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",2644,"Recall2","USM"
"W10087993_tlh","squid","cut",1,"Read","chop","Study2","F","Study Phase2",1424,"Recall2","USM"
"W10113617_mr","","cut",1,"Read","chop","Study2","F","Study Phase2",625,"Recall2","USM"
"W10124981_NW","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1222,"Recall2","USM"
"W10126357_MJ","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1038,"Recall2","USM"
"w10128846_klm","wood","cut",1,"Read","chop","Study2","F","Study Phase2",1130,"Recall2","USM"
"W10129579_es","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1768,"Recall2","USM"
"w10132784ANG","pork","cut",1,"Read","chop","Study2","F","Study Phase2",428,"Recall2","USM"
"W10133649_mjh","","cut",1,"Read","chop","Study2","F","Study Phase2",1521,"Recall2","USM"
"w10136516_mld","shop","cut",1,"Read","chop","Study2","F","Study Phase2",4392,"Recall2","USM"
"w10153319HLP","cut","cut",1,"Read","chop","Study2","F","Study Phase2",954,"Recall2","USM"
"w10154153_CLJ","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1517,"Recall2","USM"
"w10157807CA","","cut",1,"Read","chop","Study2","F","Study Phase2",729,"Recall2","USM"
"w10162363_DMF","cut","cut",1,"Read","chop","Study2","F","Study Phase2",230,"Recall2","USM"
"w10166559CB","cut","cut",1,"Read","chop","Study2","F","Study Phase2",150,"Recall2","USM"
"w10193139SS","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1327,"Recall2","USM"
"w10199898","","cut",1,"Read","chop","Study2","F","Study Phase2",1422,"Recall2","USM"
"W10087993_tlh","life","business",1,"Read","death","Study2","U","Study Phase2",1314,"Recall2","USM"
"W10113617_mr","business","business",1,"Read","death","Study2","U","Study Phase2",990,"Recall2","USM"
"W10124981_NW","die","business",1,"Read","death","Study2","U","Study Phase2",1209,"Recall2","USM"
"W10126357_MJ","wish","business",1,"Read","death","Study2","U","Study Phase2",1192,"Recall2","USM"
"w10128846_klm","sad","business",1,"Read","death","Study2","U","Study Phase2",2365,"Recall2","USM"
"W10129579_es","sad","business",1,"Read","death","Study2","U","Study Phase2",2625,"Recall2","USM"
"w10132784ANG","life","business",1,"Read","death","Study2","U","Study Phase2",441,"Recall2","USM"
"W10133649_mjh","","business",1,"Read","death","Study2","U","Study Phase2",1638,"Recall2","USM"
"w10136516_mld","note","business",1,"Read","death","Study2","U","Study Phase2",3484,"Recall2","USM"
"w10153319HLP","bed","business",1,"Read","death","Study2","U","Study Phase2",1044,"Recall2","USM"
"w10154153_CLJ","","business",1,"Read","death","Study2","U","Study Phase2",2605,"Recall2","USM"
"w10157807CA","","business",1,"Read","death","Study2","U","Study Phase2",680,"Recall2","USM"
"w10162363_DMF","die","business",1,"Read","death","Study2","U","Study Phase2",45,"Recall2","USM"
"w10166559CB","valley","business",1,"Read","death","Study2","U","Study Phase2",206,"Recall2","USM"
"w10193139SS","plaque","business",1,"Read","death","Study2","U","Study Phase2",1872,"Recall2","USM"
"w10199898","accident ","business",1,"Read","death","Study2","U","Study Phase2",1165,"Recall2","USM"
"W10087993_tlh","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",1503,"Recall2","USM"
"W10113617_mr","","sack",1,"Read","dietary","Study2","U","Study Phase2",1239,"Recall2","USM"
"W10124981_NW","","sack",1,"Read","dietary","Study2","U","Study Phase2",1988,"Recall2","USM"
"W10126357_MJ","need","sack",1,"Read","dietary","Study2","U","Study Phase2",1424,"Recall2","USM"
"w10128846_klm","weight","sack",1,"Read","dietary","Study2","U","Study Phase2",1144,"Recall2","USM"
"W10129579_es","eat","sack",1,"Read","dietary","Study2","U","Study Phase2",2948,"Recall2","USM"
"w10132784ANG","food","sack",1,"Read","dietary","Study2","U","Study Phase2",513,"Recall2","USM"
"W10133649_mjh","","sack",1,"Read","dietary","Study2","U","Study Phase2",1688,"Recall2","USM"
"w10136516_mld","meal","sack",1,"Read","dietary","Study2","U","Study Phase2",4947,"Recall2","USM"
"w10153319HLP","food","sack",1,"Read","dietary","Study2","U","Study Phase2",1410,"Recall2","USM"
"w10154153_CLJ","","sack",1,"Read","dietary","Study2","U","Study Phase2",2125,"Recall2","USM"
"w10157807CA","","sack",1,"Read","dietary","Study2","U","Study Phase2",1906,"Recall2","USM"
"w10162363_DMF","loss","sack",1,"Read","dietary","Study2","U","Study Phase2",674,"Recall2","USM"
"w10166559CB","food","sack",1,"Read","dietary","Study2","U","Study Phase2",194,"Recall2","USM"
"w10193139SS","eat","sack",1,"Read","dietary","Study2","U","Study Phase2",2355,"Recall2","USM"
"w10199898","food","sack",1,"Read","dietary","Study2","U","Study Phase2",2391,"Recall2","USM"
"W10087993_tlh","paper","paper",1,"Read","document","Study2","F","Study Phase2",1421,"Recall2","USM"
"W10113617_mr","","paper",1,"Read","document","Study2","F","Study Phase2",1620,"Recall2","USM"
"W10124981_NW","paper","paper",1,"Read","document","Study2","F","Study Phase2",1163,"Recall2","USM"
"W10126357_MJ","","paper",1,"Read","document","Study2","F","Study Phase2",1015,"Recall2","USM"
"w10128846_klm","papers","paper",1,"Read","document","Study2","F","Study Phase2",8679,"Recall2","USM"
"W10129579_es","paper","paper",1,"Read","document","Study2","F","Study Phase2",1710,"Recall2","USM"
"w10132784ANG","legal","paper",1,"Read","document","Study2","F","Study Phase2",519,"Recall2","USM"
"W10133649_mjh","papers","paper",1,"Read","document","Study2","F","Study Phase2",962,"Recall2","USM"
"w10136516_mld","papers","paper",1,"Read","document","Study2","F","Study Phase2",3972,"Recall2","USM"
"w10153319HLP","","paper",1,"Read","document","Study2","F","Study Phase2",860,"Recall2","USM"
"w10154153_CLJ","paper","paper",1,"Read","document","Study2","F","Study Phase2",2861,"Recall2","USM"
"w10157807CA","","paper",1,"Read","document","Study2","F","Study Phase2",827,"Recall2","USM"
"w10162363_DMF","note","paper",1,"Read","document","Study2","F","Study Phase2",30,"Recall2","USM"
"w10166559CB","paper","paper",1,"Read","document","Study2","F","Study Phase2",207,"Recall2","USM"
"w10193139SS","paper","paper",1,"Read","document","Study2","F","Study Phase2",1675,"Recall2","USM"
"w10199898","paper","paper",1,"Read","document","Study2","F","Study Phase2",1516,"Recall2","USM"
"W10087993_tlh","brown","taste",1,"Read","eyes","Study2","M","Study Phase2",1389,"Recall2","USM"
"W10113617_mr","nose","taste",1,"Read","eyes","Study2","M","Study Phase2",573,"Recall2","USM"
"W10124981_NW","see","taste",1,"Read","eyes","Study2","M","Study Phase2",521,"Recall2","USM"
"W10126357_MJ","","taste",1,"Read","eyes","Study2","M","Study Phase2",1210,"Recall2","USM"
"w10128846_klm","sight","taste",1,"Read","eyes","Study2","M","Study Phase2",1018,"Recall2","USM"
"W10129579_es","","taste",1,"Read","eyes","Study2","M","Study Phase2",1636,"Recall2","USM"
"w10132784ANG","blue","taste",1,"Read","eyes","Study2","M","Study Phase2",645,"Recall2","USM"
"W10133649_mjh","","taste",1,"Read","eyes","Study2","M","Study Phase2",1463,"Recall2","USM"
"w10136516_mld","open","taste",1,"Read","eyes","Study2","M","Study Phase2",4107,"Recall2","USM"
"w10153319HLP","","taste",1,"Read","eyes","Study2","M","Study Phase2",945,"Recall2","USM"
"w10154153_CLJ","","taste",1,"Read","eyes","Study2","M","Study Phase2",2175,"Recall2","USM"
"w10157807CA","","taste",1,"Read","eyes","Study2","M","Study Phase2",916,"Recall2","USM"
"w10162363_DMF","sight","taste",1,"Read","eyes","Study2","M","Study Phase2",194,"Recall2","USM"
"w10166559CB","","taste",1,"Read","eyes","Study2","M","Study Phase2",196,"Recall2","USM"
"w10193139SS","look","taste",1,"Read","eyes","Study2","M","Study Phase2",1660,"Recall2","USM"
"w10199898","","taste",1,"Read","eyes","Study2","M","Study Phase2",1381,"Recall2","USM"
"W10087993_tlh","argue","fight",1,"Read","feud","Study2","F","Study Phase2",1390,"Recall2","USM"
"W10113617_mr","","fight",1,"Read","feud","Study2","F","Study Phase2",546,"Recall2","USM"
"W10124981_NW","fight","fight",1,"Read","feud","Study2","F","Study Phase2",716,"Recall2","USM"
"W10126357_MJ","","fight",1,"Read","feud","Study2","F","Study Phase2",1116,"Recall2","USM"
"w10128846_klm","fight","fight",1,"Read","feud","Study2","F","Study Phase2",2550,"Recall2","USM"
"W10129579_es","fight","fight",1,"Read","feud","Study2","F","Study Phase2",1091,"Recall2","USM"
"w10132784ANG","family","fight",1,"Read","feud","Study2","F","Study Phase2",731,"Recall2","USM"
"W10133649_mjh","fight","fight",1,"Read","feud","Study2","F","Study Phase2",1232,"Recall2","USM"
"w10136516_mld","fight","fight",1,"Read","feud","Study2","F","Study Phase2",3588,"Recall2","USM"
"w10153319HLP","","fight",1,"Read","feud","Study2","F","Study Phase2",1150,"Recall2","USM"
"w10154153_CLJ","fight","fight",1,"Read","feud","Study2","F","Study Phase2",1493,"Recall2","USM"
"w10157807CA","","fight",1,"Read","feud","Study2","F","Study Phase2",1055,"Recall2","USM"
"w10162363_DMF","fight","fight",1,"Read","feud","Study2","F","Study Phase2",348,"Recall2","USM"
"w10166559CB","fight","fight",1,"Read","feud","Study2","F","Study Phase2",188,"Recall2","USM"
"w10193139SS","fight","fight",1,"Read","feud","Study2","F","Study Phase2",1755,"Recall2","USM"
"w10199898","","fight",1,"Read","feud","Study2","F","Study Phase2",1530,"Recall2","USM"
"W10087993_tlh","tuna","leg",1,"Read","grill","Study2","M","Study Phase2",1485,"Recall2","USM"
"W10113617_mr","","leg",1,"Read","grill","Study2","M","Study Phase2",512,"Recall2","USM"
"W10124981_NW","wet","leg",1,"Read","grill","Study2","M","Study Phase2",805,"Recall2","USM"
"W10126357_MJ","meat","leg",1,"Read","grill","Study2","M","Study Phase2",881,"Recall2","USM"
"w10128846_klm","summer","leg",1,"Read","grill","Study2","M","Study Phase2",927,"Recall2","USM"
"W10129579_es","arm","leg",1,"Read","grill","Study2","M","Study Phase2",7178,"Recall2","USM"
"w10132784ANG","hamburger","leg",1,"Read","grill","Study2","M","Study Phase2",33196,"Recall2","USM"
"W10133649_mjh","","leg",1,"Read","grill","Study2","M","Study Phase2",1667,"Recall2","USM"
"w10136516_mld","op","leg",1,"Read","grill","Study2","M","Study Phase2",3368,"Recall2","USM"
"w10153319HLP","","leg",1,"Read","grill","Study2","M","Study Phase2",1072,"Recall2","USM"
"w10154153_CLJ","leg","leg",1,"Read","grill","Study2","M","Study Phase2",3503,"Recall2","USM"
"w10157807CA","","leg",1,"Read","grill","Study2","M","Study Phase2",833,"Recall2","USM"
"w10162363_DMF","eat","leg",1,"Read","grill","Study2","M","Study Phase2",51,"Recall2","USM"
"w10166559CB","burger","leg",1,"Read","grill","Study2","M","Study Phase2",62,"Recall2","USM"
"w10193139SS","leg","leg",1,"Read","grill","Study2","M","Study Phase2",2363,"Recall2","USM"
"w10199898","","leg",1,"Read","grill","Study2","M","Study Phase2",2092,"Recall2","USM"
"W10087993_tlh","sad","car",1,"Read","happy","Study2","U","Study Phase2",1480,"Recall2","USM"
"W10113617_mr","sad","car",1,"Read","happy","Study2","U","Study Phase2",770,"Recall2","USM"
"W10124981_NW","sad","car",1,"Read","happy","Study2","U","Study Phase2",781,"Recall2","USM"
"W10126357_MJ","","car",1,"Read","happy","Study2","U","Study Phase2",1214,"Recall2","USM"
"w10128846_klm","birthday","car",1,"Read","happy","Study2","U","Study Phase2",1170,"Recall2","USM"
"W10129579_es","food","car",1,"Read","happy","Study2","U","Study Phase2",4877,"Recall2","USM"
"w10132784ANG","cash","car",1,"Read","happy","Study2","U","Study Phase2",501,"Recall2","USM"
"W10133649_mjh","","car",1,"Read","happy","Study2","U","Study Phase2",939,"Recall2","USM"
"w10136516_mld","car","car",1,"Read","happy","Study2","U","Study Phase2",4022,"Recall2","USM"
"w10153319HLP","hour","car",1,"Read","happy","Study2","U","Study Phase2",1787,"Recall2","USM"
"w10154153_CLJ","joy","car",1,"Read","happy","Study2","U","Study Phase2",2131,"Recall2","USM"
"w10157807CA","","car",1,"Read","happy","Study2","U","Study Phase2",1119,"Recall2","USM"
"w10162363_DMF","sad","car",1,"Read","happy","Study2","U","Study Phase2",190,"Recall2","USM"
"w10166559CB","sa","car",1,"Read","happy","Study2","U","Study Phase2",49,"Recall2","USM"
