"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"M20329189AT","affection","hand",3,"Read","wedding","Study1","M","Study Phase2",2276,"Recall2","MSU"
"M20334475","hand","hand",3,"Read","wedding","Study1","M","Study Phase2",11421,"Recall2","MSU"
"M20334505andJY","cake","hand",3,"Read","wedding","Study1","M","Study Phase2",3032,"Recall2","MSU"
"M20339287_SAR","hand","hand",3,"Read","wedding","Study1","M","Study Phase2",1668,"Recall2","MSU"
"M20339479_knm","","hand",3,"Read","wedding","Study1","M","Study Phase2",4457,"Recall2","MSU"
"M20339742_EG","hand","hand",3,"Read","wedding","Study1","M","Study Phase2",6422,"Recall2","MSU"
"M20339990MP","","hand",3,"Read","wedding","Study1","M","Study Phase2",935,"Recall2","MSU"
"M20340212_ras","hand","hand",3,"Read","wedding","Study1","M","Study Phase2",1340,"Recall2","MSU"
"M20340782_eew","hand","hand",3,"Read","wedding","Study1","M","Study Phase2",5927,"Recall2","MSU"
"M20341488_rb","hand","hand",3,"Read","wedding","Study1","M","Study Phase2",1002,"Recall2","MSU"
"M20321999_HAM","","sentence",3,"Read","word","Study1","F","Study Phase2",2024,"Recall2","MSU"
"M20322827JS","sentence","sentence",3,"Read","word","Study1","F","Study Phase2",2573,"Recall2","MSU"
"M20329189AT","association ","sentence",3,"Read","word","Study1","F","Study Phase2",4000,"Recall2","MSU"
"M20334475","","sentence",3,"Read","word","Study1","F","Study Phase2",4385,"Recall2","MSU"
"M20334505andJY","doc","sentence",3,"Read","word","Study1","F","Study Phase2",2960,"Recall2","MSU"
"M20339287_SAR","","sentence",3,"Read","word","Study1","F","Study Phase2",1435,"Recall2","MSU"
"M20339479_knm","","sentence",3,"Read","word","Study1","F","Study Phase2",3459,"Recall2","MSU"
"M20339742_EG","sentence","sentence",3,"Read","word","Study1","F","Study Phase2",4099,"Recall2","MSU"
"M20339990MP","","sentence",3,"Read","word","Study1","F","Study Phase2",621,"Recall2","MSU"
"M20340212_ras","sentence","sentence",3,"Read","word","Study1","F","Study Phase2",2366,"Recall2","MSU"
"M20340782_eew","","sentence",3,"Read","word","Study1","F","Study Phase2",1762,"Recall2","MSU"
"M20341488_rb","phrase","sentence",3,"Read","word","Study1","F","Study Phase2",912,"Recall2","MSU"
"20339972JT","wolf","wolf",1,"Read","art","Study2","U","Study Phase2",1945,"Recall2","MSU"
"M20323021_nn","","wolf",1,"Read","art","Study2","U","Study Phase2",3150,"Recall2","MSU"
"M20327479I.M.","wolves","wolf",1,"Read","art","Study2","U","Study Phase2",1308,"Recall2","MSU"
"M20337240_kg","wall","wolf",1,"Read","art","Study2","U","Study Phase2",3330,"Recall2","MSU"
"M20337746_mr","wolf","wolf",1,"Read","art","Study2","U","Study Phase2",3553,"Recall2","MSU"
"M20339580","","wolf",1,"Read","art","Study2","U","Study Phase2",431,"Recall2","MSU"
"M20340664_ld","wolf","wolf",1,"Read","art","Study2","U","Study Phase2",2254,"Recall2","MSU"
"M20340883_pem","","wolf",1,"Read","art","Study2","U","Study Phase2",6144,"Recall2","MSU"
"M20342121","canvas","wolf",1,"Read","art","Study2","U","Study Phase2",10390,"Recall2","MSU"
"M20343281ega","wolf","wolf",1,"Read","art","Study2","U","Study Phase2",12979,"Recall2","MSU"
"M20346108TM","","wolf",1,"Read","art","Study2","U","Study Phase2",719,"Recall2","MSU"
"M20346509_saja","","wolf",1,"Read","art","Study2","U","Study Phase2",15641,"Recall2","MSU"
"M20346883","","wolf",1,"Read","art","Study2","U","Study Phase2",1135,"Recall2","MSU"
"M20347444_cmb","wolf","wolf",1,"Read","art","Study2","U","Study Phase2",7258,"Recall2","MSU"
"20339972JT","bronze","bronze",1,"Read","artery","Study2","U","Study Phase2",1965,"Recall2","MSU"
"M20323021_nn","","bronze",1,"Read","artery","Study2","U","Study Phase2",5693,"Recall2","MSU"
"M20327479I.M.","","bronze",1,"Read","artery","Study2","U","Study Phase2",2421,"Recall2","MSU"
"M20337240_kg","","bronze",1,"Read","artery","Study2","U","Study Phase2",2290,"Recall2","MSU"
"M20337746_mr","","bronze",1,"Read","artery","Study2","U","Study Phase2",4739,"Recall2","MSU"
"M20339580","bronze ","bronze",1,"Read","artery","Study2","U","Study Phase2",560,"Recall2","MSU"
"M20340664_ld","shoot","bronze",1,"Read","artery","Study2","U","Study Phase2",816,"Recall2","MSU"
"M20340883_pem","bronze","bronze",1,"Read","artery","Study2","U","Study Phase2",6618,"Recall2","MSU"
"M20342121","shell","bronze",1,"Read","artery","Study2","U","Study Phase2",1069,"Recall2","MSU"
"M20343281ega","bronze","bronze",1,"Read","artery","Study2","U","Study Phase2",19625,"Recall2","MSU"
"M20346108TM","","bronze",1,"Read","artery","Study2","U","Study Phase2",493,"Recall2","MSU"
"M20346509_saja","","bronze",1,"Read","artery","Study2","U","Study Phase2",7385,"Recall2","MSU"
"M20346883","","bronze",1,"Read","artery","Study2","U","Study Phase2",904,"Recall2","MSU"
"M20347444_cmb","bronze","bronze",1,"Read","artery","Study2","U","Study Phase2",9468,"Recall2","MSU"
"20339972JT","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",2129,"Recall2","MSU"
"M20323021_nn","","clothes",1,"Read","attire","Study2","F","Study Phase2",1359,"Recall2","MSU"
"M20327479I.M.","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",1532,"Recall2","MSU"
"M20337240_kg","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",1344,"Recall2","MSU"
"M20337746_mr","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",4464,"Recall2","MSU"
"M20339580","clothes ","clothes",1,"Read","attire","Study2","F","Study Phase2",525,"Recall2","MSU"
"M20340664_ld","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",7929,"Recall2","MSU"
"M20340883_pem","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",7122,"Recall2","MSU"
"M20342121","clothe","clothes",1,"Read","attire","Study2","F","Study Phase2",1495,"Recall2","MSU"
"M20343281ega","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",12597,"Recall2","MSU"
"M20346108TM","","clothes",1,"Read","attire","Study2","F","Study Phase2",2538,"Recall2","MSU"
"M20346509_saja","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",7410,"Recall2","MSU"
"M20346883","","clothes",1,"Read","attire","Study2","F","Study Phase2",1823,"Recall2","MSU"
"M20347444_cmb","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",3649,"Recall2","MSU"
"20339972JT","horn","horn",1,"Read","bench","Study2","U","Study Phase2",1640,"Recall2","MSU"
"M20323021_nn","horn ","horn",1,"Read","bench","Study2","U","Study Phase2",18228,"Recall2","MSU"
"M20327479I.M.","horn","horn",1,"Read","bench","Study2","U","Study Phase2",8487,"Recall2","MSU"
"M20337240_kg","warm","horn",1,"Read","bench","Study2","U","Study Phase2",1684,"Recall2","MSU"
"M20337746_mr","horn","horn",1,"Read","bench","Study2","U","Study Phase2",5306,"Recall2","MSU"
"M20339580","horn","horn",1,"Read","bench","Study2","U","Study Phase2",358,"Recall2","MSU"
"M20340664_ld","ball","horn",1,"Read","bench","Study2","U","Study Phase2",156,"Recall2","MSU"
"M20340883_pem","alarm","horn",1,"Read","bench","Study2","U","Study Phase2",7313,"Recall2","MSU"
"M20342121","press","horn",1,"Read","bench","Study2","U","Study Phase2",3023,"Recall2","MSU"
"M20343281ega","horn","horn",1,"Read","bench","Study2","U","Study Phase2",18114,"Recall2","MSU"
"M20346108TM","","horn",1,"Read","bench","Study2","U","Study Phase2",7683,"Recall2","MSU"
"M20346509_saja","horn","horn",1,"Read","bench","Study2","U","Study Phase2",5449,"Recall2","MSU"
"M20346883","sit","horn",1,"Read","bench","Study2","U","Study Phase2",1835,"Recall2","MSU"
"M20347444_cmb","horn","horn",1,"Read","bench","Study2","U","Study Phase2",9812,"Recall2","MSU"
"20339972JT","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",1970,"Recall2","MSU"
"M20323021_nn","","fire",1,"Read","blaze","Study2","F","Study Phase2",1548,"Recall2","MSU"
"M20327479I.M.","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",1499,"Recall2","MSU"
"M20337240_kg","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",187096,"Recall2","MSU"
"M20337746_mr","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",1893,"Recall2","MSU"
"M20339580","fire ","fire",1,"Read","blaze","Study2","F","Study Phase2",473,"Recall2","MSU"
"M20340664_ld","cut","fire",1,"Read","blaze","Study2","F","Study Phase2",172,"Recall2","MSU"
"M20340883_pem","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",7214,"Recall2","MSU"
"M20342121","hot","fire",1,"Read","blaze","Study2","F","Study Phase2",12669,"Recall2","MSU"
"M20343281ega","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",19314,"Recall2","MSU"
"M20346108TM","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",7043,"Recall2","MSU"
"M20346509_saja","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",5658,"Recall2","MSU"
"M20346883","","fire",1,"Read","blaze","Study2","F","Study Phase2",1028,"Recall2","MSU"
"M20347444_cmb","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",4337,"Recall2","MSU"
"20339972JT","ounce","ounce",1,"Read","both","Study2","U","Study Phase2",1996,"Recall2","MSU"
"M20323021_nn","","ounce",1,"Read","both","Study2","U","Study Phase2",29395,"Recall2","MSU"
"M20327479I.M.","two","ounce",1,"Read","both","Study2","U","Study Phase2",1633,"Recall2","MSU"
"M20337240_kg","","ounce",1,"Read","both","Study2","U","Study Phase2",3175,"Recall2","MSU"
"M20337746_mr","","ounce",1,"Read","both","Study2","U","Study Phase2",8312,"Recall2","MSU"
"M20339580","ounce ","ounce",1,"Read","both","Study2","U","Study Phase2",405,"Recall2","MSU"
"M20340664_ld","ounce","ounce",1,"Read","both","Study2","U","Study Phase2",5187,"Recall2","MSU"
"M20340883_pem","","ounce",1,"Read","both","Study2","U","Study Phase2",9020,"Recall2","MSU"
"M20342121","sides","ounce",1,"Read","both","Study2","U","Study Phase2",11262,"Recall2","MSU"
"M20343281ega","ounce","ounce",1,"Read","both","Study2","U","Study Phase2",31555,"Recall2","MSU"
"M20346108TM","","ounce",1,"Read","both","Study2","U","Study Phase2",384,"Recall2","MSU"
"M20346509_saja","","ounce",1,"Read","both","Study2","U","Study Phase2",5867,"Recall2","MSU"
"M20346883","two","ounce",1,"Read","both","Study2","U","Study Phase2",3035,"Recall2","MSU"
"M20347444_cmb","ounce","ounce",1,"Read","both","Study2","U","Study Phase2",5286,"Recall2","MSU"
"20339972JT","water","water",1,"Read","bridge","Study2","F","Study Phase2",1920,"Recall2","MSU"
"M20323021_nn","","water",1,"Read","bridge","Study2","F","Study Phase2",1495,"Recall2","MSU"
"M20327479I.M.","river","water",1,"Read","bridge","Study2","F","Study Phase2",2387,"Recall2","MSU"
"M20337240_kg","water","water",1,"Read","bridge","Study2","F","Study Phase2",1440,"Recall2","MSU"
"M20337746_mr","water","water",1,"Read","bridge","Study2","F","Study Phase2",2162,"Recall2","MSU"
"M20339580","","water",1,"Read","bridge","Study2","F","Study Phase2",406,"Recall2","MSU"
"M20340664_ld","water","water",1,"Read","bridge","Study2","F","Study Phase2",7159,"Recall2","MSU"
"M20340883_pem","water","water",1,"Read","bridge","Study2","F","Study Phase2",6429,"Recall2","MSU"
"M20342121","jump","water",1,"Read","bridge","Study2","F","Study Phase2",11307,"Recall2","MSU"
"M20343281ega","water","water",1,"Read","bridge","Study2","F","Study Phase2",16668,"Recall2","MSU"
"M20346108TM","water ","water",1,"Read","bridge","Study2","F","Study Phase2",6839,"Recall2","MSU"
"M20346509_saja","water","water",1,"Read","bridge","Study2","F","Study Phase2",6955,"Recall2","MSU"
"M20346883","walf","water",1,"Read","bridge","Study2","F","Study Phase2",911,"Recall2","MSU"
"M20347444_cmb","water","water",1,"Read","bridge","Study2","F","Study Phase2",3541,"Recall2","MSU"
"20339972JT","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1860,"Recall2","MSU"
"M20323021_nn","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1297,"Recall2","MSU"
"M20327479I.M.","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1394,"Recall2","MSU"
"M20337240_kg","","plant",1,"Read","cactus","Study2","F","Study Phase2",1423,"Recall2","MSU"
"M20337746_mr","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",3047,"Recall2","MSU"
"M20339580","plant ","plant",1,"Read","cactus","Study2","F","Study Phase2",545,"Recall2","MSU"
"M20340664_ld","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",5976,"Recall2","MSU"
"M20340883_pem","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",2322,"Recall2","MSU"
"M20342121","prickly ","plant",1,"Read","cactus","Study2","F","Study Phase2",8128,"Recall2","MSU"
"M20343281ega","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",23761,"Recall2","MSU"
"M20346108TM","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",6532,"Recall2","MSU"
"M20346509_saja","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",6171,"Recall2","MSU"
"M20346883","poke","plant",1,"Read","cactus","Study2","F","Study Phase2",2893,"Recall2","MSU"
"M20347444_cmb","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",3689,"Recall2","MSU"
"20339972JT","leg","leg",1,"Read","cash","Study2","U","Study Phase2",1875,"Recall2","MSU"
"M20323021_nn","","leg",1,"Read","cash","Study2","U","Study Phase2",3401,"Recall2","MSU"
"M20327479I.M.","money","leg",1,"Read","cash","Study2","U","Study Phase2",2099,"Recall2","MSU"
"M20337240_kg","leg","leg",1,"Read","cash","Study2","U","Study Phase2",85333,"Recall2","MSU"
"M20337746_mr","water","leg",1,"Read","cash","Study2","U","Study Phase2",3552,"Recall2","MSU"
"M20339580","leg","leg",1,"Read","cash","Study2","U","Study Phase2",487,"Recall2","MSU"
"M20340664_ld","money","leg",1,"Read","cash","Study2","U","Study Phase2",5611,"Recall2","MSU"
"M20340883_pem","","leg",1,"Read","cash","Study2","U","Study Phase2",4994,"Recall2","MSU"
"M20342121","out ","leg",1,"Read","cash","Study2","U","Study Phase2",34260,"Recall2","MSU"
"M20343281ega","leg","leg",1,"Read","cash","Study2","U","Study Phase2",12275,"Recall2","MSU"
"M20346108TM","leg","leg",1,"Read","cash","Study2","U","Study Phase2",4777,"Recall2","MSU"
"M20346509_saja","leg","leg",1,"Read","cash","Study2","U","Study Phase2",5213,"Recall2","MSU"
"M20346883","money ","leg",1,"Read","cash","Study2","U","Study Phase2",1001,"Recall2","MSU"
"M20347444_cmb","","leg",1,"Read","cash","Study2","U","Study Phase2",5177,"Recall2","MSU"
"20339972JT","red","red",1,"Read","cherry","Study2","F","Study Phase2",2046,"Recall2","MSU"
"M20323021_nn","red","red",1,"Read","cherry","Study2","F","Study Phase2",5111,"Recall2","MSU"
"M20327479I.M.","red","red",1,"Read","cherry","Study2","F","Study Phase2",1710,"Recall2","MSU"
"M20337240_kg","red","red",1,"Read","cherry","Study2","F","Study Phase2",1841,"Recall2","MSU"
"M20337746_mr","red","red",1,"Read","cherry","Study2","F","Study Phase2",2427,"Recall2","MSU"
"M20339580","red","red",1,"Read","cherry","Study2","F","Study Phase2",295,"Recall2","MSU"
"M20340664_ld","red","red",1,"Read","cherry","Study2","F","Study Phase2",7050,"Recall2","MSU"
"M20340883_pem","red","red",1,"Read","cherry","Study2","F","Study Phase2",2688,"Recall2","MSU"
"M20342121","top","red",1,"Read","cherry","Study2","F","Study Phase2",41680,"Recall2","MSU"
"M20343281ega","red","red",1,"Read","cherry","Study2","F","Study Phase2",19436,"Recall2","MSU"
"M20346108TM","red","red",1,"Read","cherry","Study2","F","Study Phase2",430,"Recall2","MSU"
"M20346509_saja","red","red",1,"Read","cherry","Study2","F","Study Phase2",5977,"Recall2","MSU"
"M20346883","","red",1,"Read","cherry","Study2","F","Study Phase2",2971,"Recall2","MSU"
"M20347444_cmb","red","red",1,"Read","cherry","Study2","F","Study Phase2",3514,"Recall2","MSU"
"20339972JT","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1860,"Recall2","MSU"
"M20323021_nn","cold","cold",1,"Read","chill","Study2","F","Study Phase2",3876,"Recall2","MSU"
"M20327479I.M.","cool","cold",1,"Read","chill","Study2","F","Study Phase2",1741,"Recall2","MSU"
"M20337240_kg","cold","cold",1,"Read","chill","Study2","F","Study Phase2",2862,"Recall2","MSU"
"M20337746_mr","cold","cold",1,"Read","chill","Study2","F","Study Phase2",3576,"Recall2","MSU"
"M20339580","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1061,"Recall2","MSU"
"M20340664_ld","cold","cold",1,"Read","chill","Study2","F","Study Phase2",4323,"Recall2","MSU"
"M20340883_pem","hot?","cold",1,"Read","chill","Study2","F","Study Phase2",3959,"Recall2","MSU"
"M20342121","night","cold",1,"Read","chill","Study2","F","Study Phase2",10661,"Recall2","MSU"
"M20343281ega","cold","cold",1,"Read","chill","Study2","F","Study Phase2",24265,"Recall2","MSU"
"M20346108TM","cold","cold",1,"Read","chill","Study2","F","Study Phase2",5139,"Recall2","MSU"
"M20346509_saja","cold","cold",1,"Read","chill","Study2","F","Study Phase2",4883,"Recall2","MSU"
"M20346883","","cold",1,"Read","chill","Study2","F","Study Phase2",3389,"Recall2","MSU"
"M20347444_cmb","cold","cold",1,"Read","chill","Study2","F","Study Phase2",4242,"Recall2","MSU"
"20339972JT","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",1766,"Recall2","MSU"
"M20323021_nn","","hammer",1,"Read","chisel","Study2","F","Study Phase2",1470,"Recall2","MSU"
"M20327479I.M.","wood","hammer",1,"Read","chisel","Study2","F","Study Phase2",1828,"Recall2","MSU"
"M20337240_kg","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",223565,"Recall2","MSU"
"M20337746_mr","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",5402,"Recall2","MSU"
"M20339580","","hammer",1,"Read","chisel","Study2","F","Study Phase2",438,"Recall2","MSU"
"M20340664_ld","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",7804,"Recall2","MSU"
"M20340883_pem","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",3067,"Recall2","MSU"
"M20342121","man","hammer",1,"Read","chisel","Study2","F","Study Phase2",8570,"Recall2","MSU"
"M20343281ega","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",29739,"Recall2","MSU"
"M20346108TM","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",558,"Recall2","MSU"
"M20346509_saja","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",6606,"Recall2","MSU"
"M20346883","","hammer",1,"Read","chisel","Study2","F","Study Phase2",1950,"Recall2","MSU"
"M20347444_cmb","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",5415,"Recall2","MSU"
"20339972JT","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1830,"Recall2","MSU"
"M20323021_nn","stick ","cut",1,"Read","chop","Study2","F","Study Phase2",1866,"Recall2","MSU"
"M20327479I.M.","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1311,"Recall2","MSU"
"M20337240_kg","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1769,"Recall2","MSU"
"M20337746_mr","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1792,"Recall2","MSU"
"M20339580","cut","cut",1,"Read","chop","Study2","F","Study Phase2",546,"Recall2","MSU"
"M20340664_ld","out","cut",1,"Read","chop","Study2","F","Study Phase2",6650,"Recall2","MSU"
"M20340883_pem","cut","cut",1,"Read","chop","Study2","F","Study Phase2",4332,"Recall2","MSU"
"M20342121","cut","cut",1,"Read","chop","Study2","F","Study Phase2",4694,"Recall2","MSU"
"M20343281ega","cut","cut",1,"Read","chop","Study2","F","Study Phase2",27593,"Recall2","MSU"
"M20346108TM","cut","cut",1,"Read","chop","Study2","F","Study Phase2",4732,"Recall2","MSU"
"M20346509_saja","cut","cut",1,"Read","chop","Study2","F","Study Phase2",6478,"Recall2","MSU"
"M20346883","","cut",1,"Read","chop","Study2","F","Study Phase2",2081,"Recall2","MSU"
"M20347444_cmb","","cut",1,"Read","chop","Study2","F","Study Phase2",14906,"Recall2","MSU"
"20339972JT","buisness","business",1,"Read","death","Study2","U","Study Phase2",1874,"Recall2","MSU"
"M20323021_nn","","business",1,"Read","death","Study2","U","Study Phase2",27485,"Recall2","MSU"
"M20327479I.M.","life","business",1,"Read","death","Study2","U","Study Phase2",1976,"Recall2","MSU"
"M20337240_kg","","business",1,"Read","death","Study2","U","Study Phase2",1296,"Recall2","MSU"
"M20337746_mr","fun","business",1,"Read","death","Study2","U","Study Phase2",2597,"Recall2","MSU"
"M20339580","","business",1,"Read","death","Study2","U","Study Phase2",420,"Recall2","MSU"
"M20340664_ld","black","business",1,"Read","death","Study2","U","Study Phase2",1244,"Recall2","MSU"
"M20340883_pem","black","business",1,"Read","death","Study2","U","Study Phase2",5307,"Recall2","MSU"
"M20342121","me ","business",1,"Read","death","Study2","U","Study Phase2",6901,"Recall2","MSU"
"M20343281ega","business","business",1,"Read","death","Study2","U","Study Phase2",12345,"Recall2","MSU"
"M20346108TM","","business",1,"Read","death","Study2","U","Study Phase2",793,"Recall2","MSU"
"M20346509_saja","business","business",1,"Read","death","Study2","U","Study Phase2",9129,"Recall2","MSU"
"M20346883","life","business",1,"Read","death","Study2","U","Study Phase2",7708,"Recall2","MSU"
"M20347444_cmb","bussiness","business",1,"Read","death","Study2","U","Study Phase2",3404,"Recall2","MSU"
"20339972JT","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",1706,"Recall2","MSU"
"M20323021_nn","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",4710,"Recall2","MSU"
"M20327479I.M.","snacks","sack",1,"Read","dietary","Study2","U","Study Phase2",2112,"Recall2","MSU"
"M20337240_kg","snack","sack",1,"Read","dietary","Study2","U","Study Phase2",2077,"Recall2","MSU"
"M20337746_mr","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",3575,"Recall2","MSU"
"M20339580","sack ","sack",1,"Read","dietary","Study2","U","Study Phase2",724,"Recall2","MSU"
"M20340664_ld","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",9330,"Recall2","MSU"
"M20340883_pem","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",8002,"Recall2","MSU"
"M20342121","needs","sack",1,"Read","dietary","Study2","U","Study Phase2",900,"Recall2","MSU"
"M20343281ega","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",16197,"Recall2","MSU"
"M20346108TM","","sack",1,"Read","dietary","Study2","U","Study Phase2",10331,"Recall2","MSU"
"M20346509_saja","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",6131,"Recall2","MSU"
"M20346883","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",1324,"Recall2","MSU"
"M20347444_cmb","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",3682,"Recall2","MSU"
"20339972JT","paper","paper",1,"Read","document","Study2","F","Study Phase2",2042,"Recall2","MSU"
"M20323021_nn","paper","paper",1,"Read","document","Study2","F","Study Phase2",2192,"Recall2","MSU"
"M20327479I.M.","papers","paper",1,"Read","document","Study2","F","Study Phase2",1435,"Recall2","MSU"
"M20337240_kg","paper","paper",1,"Read","document","Study2","F","Study Phase2",1813,"Recall2","MSU"
"M20337746_mr","paper","paper",1,"Read","document","Study2","F","Study Phase2",3161,"Recall2","MSU"
"M20339580","paper ","paper",1,"Read","document","Study2","F","Study Phase2",455,"Recall2","MSU"
"M20340664_ld","paper","paper",1,"Read","document","Study2","F","Study Phase2",7082,"Recall2","MSU"
"M20340883_pem","paper","paper",1,"Read","document","Study2","F","Study Phase2",3252,"Recall2","MSU"
"M20342121","papers","paper",1,"Read","document","Study2","F","Study Phase2",5282,"Recall2","MSU"
"M20343281ega","paper","paper",1,"Read","document","Study2","F","Study Phase2",17060,"Recall2","MSU"
"M20346108TM","paper","paper",1,"Read","document","Study2","F","Study Phase2",7785,"Recall2","MSU"
"M20346509_saja","paper","paper",1,"Read","document","Study2","F","Study Phase2",10040,"Recall2","MSU"
"M20346883","court","paper",1,"Read","document","Study2","F","Study Phase2",2390,"Recall2","MSU"
"M20347444_cmb","paper","paper",1,"Read","document","Study2","F","Study Phase2",4821,"Recall2","MSU"
"20339972JT","taste","taste",1,"Read","eyes","Study2","M","Study Phase2",1922,"Recall2","MSU"
"M20323021_nn","tear","taste",1,"Read","eyes","Study2","M","Study Phase2",2444,"Recall2","MSU"
"M20327479I.M.","mouth","taste",1,"Read","eyes","Study2","M","Study Phase2",1233,"Recall2","MSU"
"M20337240_kg","taste","taste",1,"Read","eyes","Study2","M","Study Phase2",72591,"Recall2","MSU"
"M20337746_mr","taste","taste",1,"Read","eyes","Study2","M","Study Phase2",3507,"Recall2","MSU"
"M20339580","","taste",1,"Read","eyes","Study2","M","Study Phase2",524,"Recall2","MSU"
"M20340664_ld","taste","taste",1,"Read","eyes","Study2","M","Study Phase2",5267,"Recall2","MSU"
"M20340883_pem","","taste",1,"Read","eyes","Study2","M","Study Phase2",3782,"Recall2","MSU"
"M20342121","pretty","taste",1,"Read","eyes","Study2","M","Study Phase2",1135,"Recall2","MSU"
"M20343281ega","taste","taste",1,"Read","eyes","Study2","M","Study Phase2",10879,"Recall2","MSU"
"M20346108TM","taste ","taste",1,"Read","eyes","Study2","M","Study Phase2",6707,"Recall2","MSU"
"M20346509_saja","taste","taste",1,"Read","eyes","Study2","M","Study Phase2",5660,"Recall2","MSU"
"M20346883","","taste",1,"Read","eyes","Study2","M","Study Phase2",4121,"Recall2","MSU"
"M20347444_cmb","taste","taste",1,"Read","eyes","Study2","M","Study Phase2",4861,"Recall2","MSU"
"20339972JT","fight","fight",1,"Read","feud","Study2","F","Study Phase2",1857,"Recall2","MSU"
"M20323021_nn","","fight",1,"Read","feud","Study2","F","Study Phase2",9925,"Recall2","MSU"
"M20327479I.M.","fight","fight",1,"Read","feud","Study2","F","Study Phase2",1606,"Recall2","MSU"
"M20337240_kg","fight","fight",1,"Read","feud","Study2","F","Study Phase2",72634,"Recall2","MSU"
"M20337746_mr","fight","fight",1,"Read","feud","Study2","F","Study Phase2",4294,"Recall2","MSU"
"M20339580","fight","fight",1,"Read","feud","Study2","F","Study Phase2",1284,"Recall2","MSU"
"M20340664_ld","fight","fight",1,"Read","feud","Study2","F","Study Phase2",5454,"Recall2","MSU"
"M20340883_pem","","fight",1,"Read","feud","Study2","F","Study Phase2",6366,"Recall2","MSU"
"M20342121","me","fight",1,"Read","feud","Study2","F","Study Phase2",7466,"Recall2","MSU"
"M20343281ega","fight","fight",1,"Read","feud","Study2","F","Study Phase2",22963,"Recall2","MSU"
"M20346108TM","","fight",1,"Read","feud","Study2","F","Study Phase2",411,"Recall2","MSU"
"M20346509_saja","fight","fight",1,"Read","feud","Study2","F","Study Phase2",6191,"Recall2","MSU"
"M20346883","loud","fight",1,"Read","feud","Study2","F","Study Phase2",1653,"Recall2","MSU"
"M20347444_cmb","fight","fight",1,"Read","feud","Study2","F","Study Phase2",3431,"Recall2","MSU"
"20339972JT","leg","leg",1,"Read","grill","Study2","M","Study Phase2",1949,"Recall2","MSU"
"M20323021_nn","beef","leg",1,"Read","grill","Study2","M","Study Phase2",55272,"Recall2","MSU"
"M20327479I.M.","legs","leg",1,"Read","grill","Study2","M","Study Phase2",1383,"Recall2","MSU"
