"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Response.JOL","Procedure.Shuffle.1","source"
"m20334431","","rod",4,"JOL","keys","Study1","U","Study Phase2",1454,0,"Recall2","MSU"
"M20339861AP","idk","rod",4,"JOL","keys","Study1","U","Study Phase2",3401,0,"Recall2","MSU"
"M20340096","rod","rod",4,"JOL","keys","Study1","U","Study Phase2",2506,30,"Recall2","MSU"
"M20344324_DBW","","rod",4,"JOL","keys","Study1","U","Study Phase2",882,2,"Recall2","MSU"
"M20344902_aal","holder","rod",4,"JOL","keys","Study1","U","Study Phase2",7456,20,"Recall2","MSU"
"M20347183","ring","rod",4,"JOL","keys","Study1","U","Study Phase2",4420,20,"Recall2","MSU"
"20340564MB","","flag",4,"JOL","lion","Study1","M","Study Phase2",3616,20,"Recall2","MSU"
"M20242754_bas","","flag",4,"JOL","lion","Study1","M","Study Phase2",1407,40,"Recall2","MSU"
"M20316504_apg","rug","flag",4,"JOL","lion","Study1","M","Study Phase2",2523,30,"Recall2","MSU"
"M20316783","big","flag",4,"JOL","lion","Study1","M","Study Phase2",5299,4,"Recall2","MSU"
"M20316794_MLD","cage","flag",4,"JOL","lion","Study1","M","Study Phase2",5436,70,"Recall2","MSU"
"M20333614AP","scary","flag",4,"JOL","lion","Study1","M","Study Phase2",2723,100,"Recall2","MSU"
"m20334431","","flag",4,"JOL","lion","Study1","M","Study Phase2",2131,NA,"Recall2","MSU"
"M20339861AP","sign","flag",4,"JOL","lion","Study1","M","Study Phase2",6633,0,"Recall2","MSU"
"M20340096","cat","flag",4,"JOL","lion","Study1","M","Study Phase2",1850,20,"Recall2","MSU"
"M20344324_DBW","","flag",4,"JOL","lion","Study1","M","Study Phase2",717,26,"Recall2","MSU"
"M20344902_aal","mane","flag",4,"JOL","lion","Study1","M","Study Phase2",2937,3,"Recall2","MSU"
"M20347183","king","flag",4,"JOL","lion","Study1","M","Study Phase2",4045,60,"Recall2","MSU"
"20340564MB","ear","fiction",4,"JOL","listen","Study1","U","Study Phase2",2281,30,"Recall2","MSU"
"M20242754_bas","","fiction",4,"JOL","listen","Study1","U","Study Phase2",1258,40,"Recall2","MSU"
"M20316504_apg","","fiction",4,"JOL","listen","Study1","U","Study Phase2",2318,60,"Recall2","MSU"
"M20316783","hear","fiction",4,"JOL","listen","Study1","U","Study Phase2",17508,4,"Recall2","MSU"
"M20316794_MLD","ear","fiction",4,"JOL","listen","Study1","U","Study Phase2",4206,10,"Recall2","MSU"
"M20333614AP","","fiction",4,"JOL","listen","Study1","U","Study Phase2",4573,50,"Recall2","MSU"
"m20334431","","fiction",4,"JOL","listen","Study1","U","Study Phase2",3021,50,"Recall2","MSU"
"M20339861AP","hear","fiction",4,"JOL","listen","Study1","U","Study Phase2",3124,1,"Recall2","MSU"
"M20340096","closely","fiction",4,"JOL","listen","Study1","U","Study Phase2",4126,30,"Recall2","MSU"
"M20344324_DBW","","fiction",4,"JOL","listen","Study1","U","Study Phase2",483,12,"Recall2","MSU"
"M20344902_aal","fiction","fiction",4,"JOL","listen","Study1","U","Study Phase2",10023,NA,"Recall2","MSU"
"M20347183","fiction","fiction",4,"JOL","listen","Study1","U","Study Phase2",6158,60,"Recall2","MSU"
"20340564MB","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",2682,75,"Recall2","MSU"
"M20242754_bas","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",1447,90,"Recall2","MSU"
"M20316504_apg","mess","trash",4,"JOL","litter","Study1","F","Study Phase2",1999,70,"Recall2","MSU"
"M20316783","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",3766,10,"Recall2","MSU"
"M20316794_MLD","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",2730,90,"Recall2","MSU"
"M20333614AP","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",2138,100,"Recall2","MSU"
"m20334431","","trash",4,"JOL","litter","Study1","F","Study Phase2",1941,50,"Recall2","MSU"
"M20339861AP","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",2972,98,"Recall2","MSU"
"M20340096","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",2075,90,"Recall2","MSU"
"M20344324_DBW","","trash",4,"JOL","litter","Study1","F","Study Phase2",683,14,"Recall2","MSU"
"M20344902_aal","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",3825,100,"Recall2","MSU"
"M20347183","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",2029,100,"Recall2","MSU"
"20340564MB","phone","phone",4,"JOL","maze","Study1","U","Study Phase2",2828,20,"Recall2","MSU"
"M20242754_bas","phone","phone",4,"JOL","maze","Study1","U","Study Phase2",1974,50,"Recall2","MSU"
"M20316504_apg","phone","phone",4,"JOL","maze","Study1","U","Study Phase2",3403,30,"Recall2","MSU"
"M20316783","phone","phone",4,"JOL","maze","Study1","U","Study Phase2",5794,5,"Recall2","MSU"
"M20316794_MLD","see","phone",4,"JOL","maze","Study1","U","Study Phase2",2447,20,"Recall2","MSU"
"M20333614AP","phone","phone",4,"JOL","maze","Study1","U","Study Phase2",2323,80,"Recall2","MSU"
"m20334431","","phone",4,"JOL","maze","Study1","U","Study Phase2",2317,50,"Recall2","MSU"
"M20339861AP","corn","phone",4,"JOL","maze","Study1","U","Study Phase2",9134,5,"Recall2","MSU"
"M20340096","runner","phone",4,"JOL","maze","Study1","U","Study Phase2",2976,20,"Recall2","MSU"
"M20344324_DBW","","phone",4,"JOL","maze","Study1","U","Study Phase2",3513,4,"Recall2","MSU"
"M20344902_aal","runner","phone",4,"JOL","maze","Study1","U","Study Phase2",1657,3,"Recall2","MSU"
"M20347183","phone","phone",4,"JOL","maze","Study1","U","Study Phase2",3456,20,"Recall2","MSU"
"20340564MB","keys","keys",4,"JOL","meat","Study1","U","Study Phase2",2546,10,"Recall2","MSU"
"M20242754_bas","hand","keys",4,"JOL","meat","Study1","U","Study Phase2",1817,30,"Recall2","MSU"
"M20316504_apg","keys","keys",4,"JOL","meat","Study1","U","Study Phase2",2425,30,"Recall2","MSU"
"M20316783","ball","keys",4,"JOL","meat","Study1","U","Study Phase2",3181,4,"Recall2","MSU"
"M20316794_MLD","cheese","keys",4,"JOL","meat","Study1","U","Study Phase2",3314,10,"Recall2","MSU"
"M20333614AP","cut","keys",4,"JOL","meat","Study1","U","Study Phase2",2939,100,"Recall2","MSU"
"m20334431","","keys",4,"JOL","meat","Study1","U","Study Phase2",2039,50,"Recall2","MSU"
"M20339861AP","hand","keys",4,"JOL","meat","Study1","U","Study Phase2",2680,0,"Recall2","MSU"
"M20340096","steak","keys",4,"JOL","meat","Study1","U","Study Phase2",4532,30,"Recall2","MSU"
"M20344324_DBW","","keys",4,"JOL","meat","Study1","U","Study Phase2",1217,56,"Recall2","MSU"
"M20344902_aal","ball","keys",4,"JOL","meat","Study1","U","Study Phase2",3295,0,"Recall2","MSU"
"M20347183","heat","keys",4,"JOL","meat","Study1","U","Study Phase2",3551,30,"Recall2","MSU"
"20340564MB","maroon","maroon",4,"JOL","mirror","Study1","U","Study Phase2",1837,20,"Recall2","MSU"
"M20242754_bas","","maroon",4,"JOL","mirror","Study1","U","Study Phase2",1671,20,"Recall2","MSU"
"M20316504_apg","maroon","maroon",4,"JOL","mirror","Study1","U","Study Phase2",2022,100,"Recall2","MSU"
"M20316783","car","maroon",4,"JOL","mirror","Study1","U","Study Phase2",20491,7,"Recall2","MSU"
"M20316794_MLD","reflection","maroon",4,"JOL","mirror","Study1","U","Study Phase2",3062,20,"Recall2","MSU"
"M20333614AP","","maroon",4,"JOL","mirror","Study1","U","Study Phase2",2445,100,"Recall2","MSU"
"m20334431","","maroon",4,"JOL","mirror","Study1","U","Study Phase2",2641,100,"Recall2","MSU"
"M20339861AP","idk","maroon",4,"JOL","mirror","Study1","U","Study Phase2",1672,9,"Recall2","MSU"
"M20340096","maroon","maroon",4,"JOL","mirror","Study1","U","Study Phase2",2628,20,"Recall2","MSU"
"M20344324_DBW","","maroon",4,"JOL","mirror","Study1","U","Study Phase2",1138,24,"Recall2","MSU"
"M20344902_aal","middle","maroon",4,"JOL","mirror","Study1","U","Study Phase2",3298,20,"Recall2","MSU"
"M20347183","morrer","maroon",4,"JOL","mirror","Study1","U","Study Phase2",6783,60,"Recall2","MSU"
"20340564MB","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2104,75,"Recall2","MSU"
"20340564MB","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",1848,75,"Recall2","MSU"
"M20242754_bas","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2620,90,"Recall2","MSU"
"M20242754_bas","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",1547,90,"Recall2","MSU"
"M20316504_apg","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",1858,100,"Recall2","MSU"
"M20316504_apg","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",1785,100,"Recall2","MSU"
"M20316783","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",4174,20,"Recall2","MSU"
"M20316783","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",8709,30,"Recall2","MSU"
"M20316794_MLD","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2365,90,"Recall2","MSU"
"M20316794_MLD","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",3035,90,"Recall2","MSU"
"M20333614AP","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",1368,100,"Recall2","MSU"
"M20333614AP","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",1372,100,"Recall2","MSU"
"m20334431","","donkey",4,"JOL","mule","Study1","F","Study Phase2",1153,100,"Recall2","MSU"
"m20334431","","donkey",4,"JOL","mule","Study1","F","Study Phase2",2010,100,"Recall2","MSU"
"M20339861AP","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2414,0,"Recall2","MSU"
"M20339861AP","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",4798,78,"Recall2","MSU"
"M20340096","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",1875,80,"Recall2","MSU"
"M20340096","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",1946,90,"Recall2","MSU"
"M20344324_DBW","","donkey",4,"JOL","mule","Study1","F","Study Phase2",561,32,"Recall2","MSU"
"M20344324_DBW","","donkey",4,"JOL","mule","Study1","F","Study Phase2",262,NA,"Recall2","MSU"
"M20344902_aal","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",3297,100,"Recall2","MSU"
"M20344902_aal","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2742,100,"Recall2","MSU"
"M20347183","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",3223,100,"Recall2","MSU"
"M20347183","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2820,100,"Recall2","MSU"
"20340564MB","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",2101,75,"Recall2","MSU"
"M20242754_bas","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",2016,90,"Recall2","MSU"
"M20316504_apg","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",1977,100,"Recall2","MSU"
"M20316783","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",3861,20,"Recall2","MSU"
"M20316794_MLD","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",2031,90,"Recall2","MSU"
"M20333614AP","","sleep",4,"JOL","nap","Study1","F","Study Phase2",1421,100,"Recall2","MSU"
"m20334431","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",1980,100,"Recall2","MSU"
"M20339861AP","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",4711,90,"Recall2","MSU"
"M20340096","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",1826,90,"Recall2","MSU"
"M20344324_DBW","","sleep",4,"JOL","nap","Study1","F","Study Phase2",936,34,"Recall2","MSU"
"M20344902_aal","time","sleep",4,"JOL","nap","Study1","F","Study Phase2",10293,100,"Recall2","MSU"
"M20347183","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",2506,100,"Recall2","MSU"
"20340564MB","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",2815,50,"Recall2","MSU"
"M20242754_bas","tree","flower",4,"JOL","orchid","Study1","F","Study Phase2",1181,90,"Recall2","MSU"
"M20316504_apg","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",2375,60,"Recall2","MSU"
"M20316783","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",14332,40,"Recall2","MSU"
"M20316794_MLD","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",2182,90,"Recall2","MSU"
"M20333614AP","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",2170,100,"Recall2","MSU"
"m20334431","","flower",4,"JOL","orchid","Study1","F","Study Phase2",2122,NA,"Recall2","MSU"
"M20339861AP","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",3680,23,"Recall2","MSU"
"M20340096","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",2149,90,"Recall2","MSU"
"M20344324_DBW","","flower",4,"JOL","orchid","Study1","F","Study Phase2",434,NA,"Recall2","MSU"
"M20344902_aal","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",35076,100,"Recall2","MSU"
"M20347183","plan","flower",4,"JOL","orchid","Study1","F","Study Phase2",2502,100,"Recall2","MSU"
"20340564MB","plant","plant",4,"JOL","root","Study1","F","Study Phase2",2021,50,"Recall2","MSU"
"M20242754_bas","plant","plant",4,"JOL","root","Study1","F","Study Phase2",1514,90,"Recall2","MSU"
"M20316504_apg","plant","plant",4,"JOL","root","Study1","F","Study Phase2",4012,70,"Recall2","MSU"
"M20316783","tree","plant",4,"JOL","root","Study1","F","Study Phase2",3629,10,"Recall2","MSU"
"M20316794_MLD","plant","plant",4,"JOL","root","Study1","F","Study Phase2",2734,90,"Recall2","MSU"
"M20333614AP","plant","plant",4,"JOL","root","Study1","F","Study Phase2",1786,100,"Recall2","MSU"
"m20334431","plant","plant",4,"JOL","root","Study1","F","Study Phase2",3515,100,"Recall2","MSU"
"M20339861AP","plant","plant",4,"JOL","root","Study1","F","Study Phase2",5140,99,"Recall2","MSU"
"M20340096","plant","plant",4,"JOL","root","Study1","F","Study Phase2",2247,80,"Recall2","MSU"
"M20344324_DBW","","plant",4,"JOL","root","Study1","F","Study Phase2",675,15,"Recall2","MSU"
"M20344902_aal","plant","plant",4,"JOL","root","Study1","F","Study Phase2",9478,100,"Recall2","MSU"
"M20347183","plant","plant",4,"JOL","root","Study1","F","Study Phase2",2490,100,"Recall2","MSU"
"20340564MB","","worm",4,"JOL","rough","Study1","M","Study Phase2",2621,10,"Recall2","MSU"
"M20242754_bas","","worm",4,"JOL","rough","Study1","M","Study Phase2",1790,30,"Recall2","MSU"
"M20316504_apg","","worm",4,"JOL","rough","Study1","M","Study Phase2",2464,50,"Recall2","MSU"
"M20316783","hard","worm",4,"JOL","rough","Study1","M","Study Phase2",15588,3,"Recall2","MSU"
"M20316794_MLD","soft","worm",4,"JOL","rough","Study1","M","Study Phase2",2247,20,"Recall2","MSU"
"M20333614AP","balls","worm",4,"JOL","rough","Study1","M","Study Phase2",3745,90,"Recall2","MSU"
"m20334431","","worm",4,"JOL","rough","Study1","M","Study Phase2",1399,0,"Recall2","MSU"
"M20339861AP","aem","worm",4,"JOL","rough","Study1","M","Study Phase2",3160,0,"Recall2","MSU"
"M20340096","dog","worm",4,"JOL","rough","Study1","M","Study Phase2",3316,40,"Recall2","MSU"
"M20344324_DBW","","worm",4,"JOL","rough","Study1","M","Study Phase2",588,46,"Recall2","MSU"
"M20344902_aal","morning","worm",4,"JOL","rough","Study1","M","Study Phase2",3657,30,"Recall2","MSU"
"M20347183","fight","worm",4,"JOL","rough","Study1","M","Study Phase2",2139,10,"Recall2","MSU"
"20340564MB","hea","head",4,"JOL","scalp","Study1","F","Study Phase2",1866,30,"Recall2","MSU"
"M20242754_bas","head","head",4,"JOL","scalp","Study1","F","Study Phase2",1505,90,"Recall2","MSU"
"M20316504_apg","head","head",4,"JOL","scalp","Study1","F","Study Phase2",2888,70,"Recall2","MSU"
"M20316783","head","head",4,"JOL","scalp","Study1","F","Study Phase2",2695,30,"Recall2","MSU"
"M20316794_MLD","head","head",4,"JOL","scalp","Study1","F","Study Phase2",3752,90,"Recall2","MSU"
"M20333614AP","head","head",4,"JOL","scalp","Study1","F","Study Phase2",1485,100,"Recall2","MSU"
"m20334431","","head",4,"JOL","scalp","Study1","F","Study Phase2",2087,100,"Recall2","MSU"
"M20339861AP","head","head",4,"JOL","scalp","Study1","F","Study Phase2",4762,39,"Recall2","MSU"
"M20340096","head","head",4,"JOL","scalp","Study1","F","Study Phase2",2143,90,"Recall2","MSU"
"M20344324_DBW","","head",4,"JOL","scalp","Study1","F","Study Phase2",2717,68,"Recall2","MSU"
"M20344902_aal","hair","head",4,"JOL","scalp","Study1","F","Study Phase2",11510,100,"Recall2","MSU"
"M20347183","head","head",4,"JOL","scalp","Study1","F","Study Phase2",2435,100,"Recall2","MSU"
"20340564MB","shake","shake",4,"JOL","shell","Study1","U","Study Phase2",3160,30,"Recall2","MSU"
"M20242754_bas","","shake",4,"JOL","shell","Study1","U","Study Phase2",1696,30,"Recall2","MSU"
"M20316504_apg","shock","shake",4,"JOL","shell","Study1","U","Study Phase2",5013,60,"Recall2","MSU"
"M20316783","hard","shake",4,"JOL","shell","Study1","U","Study Phase2",4423,5,"Recall2","MSU"
"M20316794_MLD","shore","shake",4,"JOL","shell","Study1","U","Study Phase2",2186,20,"Recall2","MSU"
"M20333614AP","ocean","shake",4,"JOL","shell","Study1","U","Study Phase2",3056,50,"Recall2","MSU"
"m20334431","","shake",4,"JOL","shell","Study1","U","Study Phase2",1992,100,"Recall2","MSU"
"M20339861AP","shake","shake",4,"JOL","shell","Study1","U","Study Phase2",6699,39,"Recall2","MSU"
"M20340096","fish","shake",4,"JOL","shell","Study1","U","Study Phase2",3173,20,"Recall2","MSU"
"M20344324_DBW","","shake",4,"JOL","shell","Study1","U","Study Phase2",637,20,"Recall2","MSU"
"M20344902_aal","city","shake",4,"JOL","shell","Study1","U","Study Phase2",2691,0,"Recall2","MSU"
"M20347183","cover","shake",4,"JOL","shell","Study1","U","Study Phase2",2281,40,"Recall2","MSU"
"20340564MB","","tick",4,"JOL","sign","Study1","U","Study Phase2",1795,20,"Recall2","MSU"
"M20242754_bas","language","tick",4,"JOL","sign","Study1","U","Study Phase2",1688,40,"Recall2","MSU"
"M20316504_apg","","tick",4,"JOL","sign","Study1","U","Study Phase2",2392,50,"Recall2","MSU"
"M20316783","follow","tick",4,"JOL","sign","Study1","U","Study Phase2",5066,10,"Recall2","MSU"
"M20316794_MLD","see","tick",4,"JOL","sign","Study1","U","Study Phase2",2670,10,"Recall2","MSU"
"M20333614AP","","tick",4,"JOL","sign","Study1","U","Study Phase2",7891,60,"Recall2","MSU"
"m20334431","","tick",4,"JOL","sign","Study1","U","Study Phase2",1000,100,"Recall2","MSU"
"M20339861AP","military","tick",4,"JOL","sign","Study1","U","Study Phase2",3384,0,"Recall2","MSU"
"M20340096","school","tick",4,"JOL","sign","Study1","U","Study Phase2",2270,10,"Recall2","MSU"
"M20344324_DBW","","tick",4,"JOL","sign","Study1","U","Study Phase2",1154,NA,"Recall2","MSU"
"M20344902_aal","school","tick",4,"JOL","sign","Study1","U","Study Phase2",2082,4,"Recall2","MSU"
"M20347183","tivk","tick",4,"JOL","sign","Study1","U","Study Phase2",3569,100,"Recall2","MSU"
"20340564MB","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",1962,75,"Recall2","MSU"
"M20242754_bas","","drink",4,"JOL","sip","Study1","F","Study Phase2",1372,30,"Recall2","MSU"
"M20316504_apg","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",7710,80,"Recall2","MSU"
"M20316783","water","drink",4,"JOL","sip","Study1","F","Study Phase2",3489,20,"Recall2","MSU"
"M20316794_MLD","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",2229,90,"Recall2","MSU"
"M20333614AP","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",1746,100,"Recall2","MSU"
"m20334431","","drink",4,"JOL","sip","Study1","F","Study Phase2",2390,100,"Recall2","MSU"
"M20339861AP","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",8696,15,"Recall2","MSU"
"M20340096","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",2005,80,"Recall2","MSU"
"M20344324_DBW","","drink",4,"JOL","sip","Study1","F","Study Phase2",850,40,"Recall2","MSU"
"M20344902_aal","paint","drink",4,"JOL","sip","Study1","F","Study Phase2",42931,100,"Recall2","MSU"
"M20347183","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",3356,100,"Recall2","MSU"
"20340564MB","belt","belt",4,"JOL","soon","Study1","U","Study Phase2",2260,20,"Recall2","MSU"
"M20242754_bas","","belt",4,"JOL","soon","Study1","U","Study Phase2",3033,40,"Recall2","MSU"
"M20316504_apg","","belt",4,"JOL","soon","Study1","U","Study Phase2",2422,30,"Recall2","MSU"
"M20316783","close","belt",4,"JOL","soon","Study1","U","Study Phase2",34543,9,"Recall2","MSU"
"M20316794_MLD","late","belt",4,"JOL","soon","Study1","U","Study Phase2",2035,10,"Recall2","MSU"
"M20333614AP","","belt",4,"JOL","soon","Study1","U","Study Phase2",2898,100,"Recall2","MSU"
