"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"M20323006SS","kick","mule","0",0,1,"Read","donkey","Study1","F","Study Phase",1617,"Recall1","MSU"
"M20323021_nn","monkey","mule","0.333333333333333",0,1,"Read","donkey","Study1","F","Study Phase",6309,"Recall1","MSU"
"M20323021_nn","monkey","mule","0.333333333333333",0,1,"Read","donkey","Study1","F","Study Phase",8131,"Recall1","MSU"
"M20327479I.M.","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",1425,"Recall1","MSU"
"M20327479I.M.","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",1271,"Recall1","MSU"
"M20333877_epm","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",2162,"Recall1","MSU"
"M20333877_epm","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",1606,"Recall1","MSU"
"M20334444_CAD","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",2958,"Recall1","MSU"
"M20334444_CAD","kong","mule","0",0,1,"Read","donkey","Study1","F","Study Phase",3237,"Recall1","MSU"
"M20337240_kg","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",1498,"Recall1","MSU"
"M20337240_kg","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",2427,"Recall1","MSU"
"M20337746_mr","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",1893,"Recall1","MSU"
"M20337746_mr","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",2560,"Recall1","MSU"
"M20339580","","mule","0",0,1,"Read","donkey","Study1","F","Study Phase",1148,"Recall1","MSU"
"M20339580","","mule","0",0,1,"Read","donkey","Study1","F","Study Phase",756,"Recall1","MSU"
"M20340664_ld","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",3534,"Recall1","MSU"
"M20340664_ld","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",6151,"Recall1","MSU"
"M20340883_pem","mules","mule","0.8",1,1,"Read","donkey","Study1","F","Study Phase",86909,"Recall1","MSU"
"M20340883_pem","mules","mule","0.8",1,1,"Read","donkey","Study1","F","Study Phase",1378,"Recall1","MSU"
"M20342121","mule ","mule","0.8",1,1,"Read","donkey","Study1","F","Study Phase",1476,"Recall1","MSU"
"M20342121","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",1491,"Recall1","MSU"
"M20343281ega","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",10689,"Recall1","MSU"
"M20343281ega","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",9004,"Recall1","MSU"
"M20346509_saja","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",3046,"Recall1","MSU"
"M20346509_saja","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",2555,"Recall1","MSU"
"M20347444_cmb","","mule","0",0,1,"Read","donkey","Study1","F","Study Phase",1921,"Recall1","MSU"
"M20347444_cmb","","mule","0",0,1,"Read","donkey","Study1","F","Study Phase",2175,"Recall1","MSU"
"M20348084_HJH","mul","mule","0.75",1,1,"Read","donkey","Study1","F","Study Phase",2982,"Recall1","MSU"
"M20348084_HJH","mule","mule","1",1,1,"Read","donkey","Study1","F","Study Phase",2318,"Recall1","MSU"
"20339972JT","beverage","sip","0",0,1,"Read","drink","Study1","F","Study Phase",1032,"Recall1","MSU"
"M20223504BG","","sip","0",0,1,"Read","drink","Study1","F","Study Phase",2167,"Recall1","MSU"
"m20280873MG","drank","sip","0",0,1,"Read","drink","Study1","F","Study Phase",2952,"Recall1","MSU"
"M20284645_CLP","beer","sip","0",0,1,"Read","drink","Study1","F","Study Phase",1324,"Recall1","MSU"
"M20315914KM","sip","sip","1",1,1,"Read","drink","Study1","F","Study Phase",1663,"Recall1","MSU"
"M20323006SS","sip","sip","1",1,1,"Read","drink","Study1","F","Study Phase",2212,"Recall1","MSU"
"M20323021_nn","beer","sip","0",0,1,"Read","drink","Study1","F","Study Phase",4123,"Recall1","MSU"
"M20327479I.M.","sip","sip","1",1,1,"Read","drink","Study1","F","Study Phase",1600,"Recall1","MSU"
"M20333877_epm","sip","sip","1",1,1,"Read","drink","Study1","F","Study Phase",2112,"Recall1","MSU"
"M20334444_CAD","sip","sip","1",1,1,"Read","drink","Study1","F","Study Phase",1910,"Recall1","MSU"
"M20337240_kg","","sip","0",0,1,"Read","drink","Study1","F","Study Phase",1227,"Recall1","MSU"
"M20337746_mr","","sip","0",0,1,"Read","drink","Study1","F","Study Phase",2894,"Recall1","MSU"
"M20339580","","sip","0",0,1,"Read","drink","Study1","F","Study Phase",799,"Recall1","MSU"
"M20340664_ld","sip","sip","1",1,1,"Read","drink","Study1","F","Study Phase",3771,"Recall1","MSU"
"M20340883_pem","sip","sip","1",1,1,"Read","drink","Study1","F","Study Phase",1462,"Recall1","MSU"
"M20342121","","sip","0",0,1,"Read","drink","Study1","F","Study Phase",2212,"Recall1","MSU"
"M20343281ega","sip","sip","1",1,1,"Read","drink","Study1","F","Study Phase",7743,"Recall1","MSU"
"M20346509_saja","beer","sip","0",0,1,"Read","drink","Study1","F","Study Phase",1686,"Recall1","MSU"
"M20347444_cmb","","sip","0",0,1,"Read","drink","Study1","F","Study Phase",2291,"Recall1","MSU"
"M20348084_HJH","cry","sip","0",0,1,"Read","drink","Study1","F","Study Phase",1250,"Recall1","MSU"
"20339972JT","razzle","crackle","0.571428571428571",0,1,"Read","election","Study1","U","Study Phase",1573,"Recall1","MSU"
"M20223504BG","","crackle","0",0,1,"Read","election","Study1","U","Study Phase",579,"Recall1","MSU"
"m20280873MG","vote","crackle","0.142857142857143",0,1,"Read","election","Study1","U","Study Phase",2306,"Recall1","MSU"
"M20284645_CLP","mayor","crackle","0.285714285714286",0,1,"Read","election","Study1","U","Study Phase",1654,"Recall1","MSU"
"M20315914KM","crackle","crackle","1",1,1,"Read","election","Study1","U","Study Phase",3656,"Recall1","MSU"
"M20323006SS","vote","crackle","0.142857142857143",0,1,"Read","election","Study1","U","Study Phase",2608,"Recall1","MSU"
"M20323021_nn","vote","crackle","0.142857142857143",0,1,"Read","election","Study1","U","Study Phase",7052,"Recall1","MSU"
"M20327479I.M.","president ","crackle","0.2",0,1,"Read","election","Study1","U","Study Phase",1245,"Recall1","MSU"
"M20333877_epm","","crackle","0",0,1,"Read","election","Study1","U","Study Phase",1753,"Recall1","MSU"
"M20334444_CAD","day","crackle","0.142857142857143",0,1,"Read","election","Study1","U","Study Phase",3621,"Recall1","MSU"
"M20337240_kg","day","crackle","0.142857142857143",0,1,"Read","election","Study1","U","Study Phase",1870,"Recall1","MSU"
"M20337746_mr","","crackle","0",0,1,"Read","election","Study1","U","Study Phase",3008,"Recall1","MSU"
"M20339580","","crackle","0",0,1,"Read","election","Study1","U","Study Phase",1731,"Recall1","MSU"
"M20340664_ld","crackle","crackle","1",1,1,"Read","election","Study1","U","Study Phase",4811,"Recall1","MSU"
"M20340883_pem","laughter","crackle","0.5",0,1,"Read","election","Study1","U","Study Phase",6887,"Recall1","MSU"
"M20342121","","crackle","0",0,1,"Read","election","Study1","U","Study Phase",3029,"Recall1","MSU"
"M20343281ega","crackle","crackle","1",1,1,"Read","election","Study1","U","Study Phase",20858,"Recall1","MSU"
"M20346509_saja","select","crackle","0.428571428571429",0,1,"Read","election","Study1","U","Study Phase",1593,"Recall1","MSU"
"M20347444_cmb","elect","crackle","0.428571428571429",0,1,"Read","election","Study1","U","Study Phase",2896,"Recall1","MSU"
"M20348084_HJH","spark","crackle","0.428571428571429",0,1,"Read","election","Study1","U","Study Phase",4951,"Recall1","MSU"
"20339972JT","fantasy","listen","0.428571428571429",0,1,"Read","fiction","Study1","U","Study Phase",1531,"Recall1","MSU"
"M20223504BG","","listen","0",0,1,"Read","fiction","Study1","U","Study Phase",3982,"Recall1","MSU"
"m20280873MG","listen","listen","1",1,1,"Read","fiction","Study1","U","Study Phase",1695,"Recall1","MSU"
"M20284645_CLP","","listen","0",0,1,"Read","fiction","Study1","U","Study Phase",2934,"Recall1","MSU"
"M20315914KM","read","listen","0.166666666666667",0,1,"Read","fiction","Study1","U","Study Phase",2088,"Recall1","MSU"
"M20323006SS","book","listen","0",0,1,"Read","fiction","Study1","U","Study Phase",1613,"Recall1","MSU"
"M20323021_nn","","listen","0",0,1,"Read","fiction","Study1","U","Study Phase",8251,"Recall1","MSU"
"M20327479I.M.","fantasy","listen","0.428571428571429",0,1,"Read","fiction","Study1","U","Study Phase",1175,"Recall1","MSU"
"M20333877_epm","","listen","0",0,1,"Read","fiction","Study1","U","Study Phase",2119,"Recall1","MSU"
"M20334444_CAD","speak","listen","0.333333333333333",0,1,"Read","fiction","Study1","U","Study Phase",2335,"Recall1","MSU"
"M20337240_kg","fall","listen","0.166666666666667",0,1,"Read","fiction","Study1","U","Study Phase",1352,"Recall1","MSU"
"M20337746_mr","","listen","0",0,1,"Read","fiction","Study1","U","Study Phase",3397,"Recall1","MSU"
"M20339580","","listen","0",0,1,"Read","fiction","Study1","U","Study Phase",1100,"Recall1","MSU"
"M20340664_ld","listen","listen","1",1,1,"Read","fiction","Study1","U","Study Phase",5812,"Recall1","MSU"
"M20340883_pem","","listen","0",0,1,"Read","fiction","Study1","U","Study Phase",1700,"Recall1","MSU"
"M20342121","listen ","listen","0.857142857142857",1,1,"Read","fiction","Study1","U","Study Phase",1380,"Recall1","MSU"
"M20343281ega","listen","listen","1",1,1,"Read","fiction","Study1","U","Study Phase",8777,"Recall1","MSU"
"M20346509_saja","","listen","0",0,1,"Read","fiction","Study1","U","Study Phase",2853,"Recall1","MSU"
"M20347444_cmb","listen","listen","1",1,1,"Read","fiction","Study1","U","Study Phase",3061,"Recall1","MSU"
"M20348084_HJH","listen","listen","1",1,1,"Read","fiction","Study1","U","Study Phase",3892,"Recall1","MSU"
"20339972JT","rod","tuna","0",0,1,"Read","fish","Study1","F","Study Phase",1531,"Recall1","MSU"
"M20223504BG","","tuna","0",0,1,"Read","fish","Study1","F","Study Phase",4009,"Recall1","MSU"
"m20280873MG","tuna","tuna","1",1,1,"Read","fish","Study1","F","Study Phase",2039,"Recall1","MSU"
"M20284645_CLP","reel","tuna","0",0,1,"Read","fish","Study1","F","Study Phase",9234,"Recall1","MSU"
"M20315914KM","","tuna","0",0,1,"Read","fish","Study1","F","Study Phase",1507,"Recall1","MSU"
"M20323006SS","swim","tuna","0",0,1,"Read","fish","Study1","F","Study Phase",2318,"Recall1","MSU"
"M20323021_nn","","tuna","0",0,1,"Read","fish","Study1","F","Study Phase",20,"Recall1","MSU"
"M20327479I.M.","square","tuna","0.333333333333333",0,1,"Read","fish","Study1","F","Study Phase",1248,"Recall1","MSU"
"M20333877_epm","","tuna","0",0,1,"Read","fish","Study1","F","Study Phase",2170,"Recall1","MSU"
"M20334444_CAD","tuna","tuna","1",1,1,"Read","fish","Study1","F","Study Phase",2104,"Recall1","MSU"
"M20337240_kg","dry","tuna","0",0,1,"Read","fish","Study1","F","Study Phase",1472,"Recall1","MSU"
"M20337746_mr","tuna","tuna","1",1,1,"Read","fish","Study1","F","Study Phase",1312,"Recall1","MSU"
"M20339580","tuna ","tuna","0.8",1,1,"Read","fish","Study1","F","Study Phase",1055,"Recall1","MSU"
"M20340664_ld","tuna","tuna","1",1,1,"Read","fish","Study1","F","Study Phase",3995,"Recall1","MSU"
"M20340883_pem","hooks","tuna","0",0,1,"Read","fish","Study1","F","Study Phase",1364,"Recall1","MSU"
"M20342121","ocean","tuna","0.4",0,1,"Read","fish","Study1","F","Study Phase",3059,"Recall1","MSU"
"M20343281ega","tuna","tuna","1",1,1,"Read","fish","Study1","F","Study Phase",7862,"Recall1","MSU"
"M20346509_saja","tuna","tuna","1",1,1,"Read","fish","Study1","F","Study Phase",1198,"Recall1","MSU"
"M20347444_cmb","water","tuna","0.4",0,1,"Read","fish","Study1","F","Study Phase",3315,"Recall1","MSU"
"M20348084_HJH","swim","tuna","0",0,1,"Read","fish","Study1","F","Study Phase",1634,"Recall1","MSU"
"20339972JT","pole","lion","0.5",0,1,"Read","flag","Study1","M","Study Phase",944,"Recall1","MSU"
"M20223504BG","","lion","0",0,1,"Read","flag","Study1","M","Study Phase",4550,"Recall1","MSU"
"m20280873MG","state","lion","0",0,1,"Read","flag","Study1","M","Study Phase",2298,"Recall1","MSU"
"M20284645_CLP","rod","lion","0.25",0,1,"Read","flag","Study1","M","Study Phase",3956,"Recall1","MSU"
"M20315914KM","","lion","0",0,1,"Read","flag","Study1","M","Study Phase",2955,"Recall1","MSU"
"M20323006SS","pole","lion","0.5",0,1,"Read","flag","Study1","M","Study Phase",1845,"Recall1","MSU"
"M20323021_nn","dog","lion","0.25",0,1,"Read","flag","Study1","M","Study Phase",15128,"Recall1","MSU"
"M20327479I.M.","american","lion","0.25",0,1,"Read","flag","Study1","M","Study Phase",3974,"Recall1","MSU"
"M20333877_epm","pole","lion","0.5",0,1,"Read","flag","Study1","M","Study Phase",1867,"Recall1","MSU"
"M20334444_CAD","shaoe","lion","0.2",0,1,"Read","flag","Study1","M","Study Phase",2963,"Recall1","MSU"
"M20337240_kg","stripe","lion","0.166666666666667",0,1,"Read","flag","Study1","M","Study Phase",4840,"Recall1","MSU"
"M20337746_mr","lion","lion","1",1,1,"Read","flag","Study1","M","Study Phase",2567,"Recall1","MSU"
"M20339580","","lion","0",0,1,"Read","flag","Study1","M","Study Phase",1256,"Recall1","MSU"
"M20340664_ld","lion","lion","1",1,1,"Read","flag","Study1","M","Study Phase",8256,"Recall1","MSU"
"M20340883_pem","","lion","0",0,1,"Read","flag","Study1","M","Study Phase",1410,"Recall1","MSU"
"M20342121","","lion","0",0,1,"Read","flag","Study1","M","Study Phase",849,"Recall1","MSU"
"M20343281ega","lion","lion","1",1,1,"Read","flag","Study1","M","Study Phase",9957,"Recall1","MSU"
"M20346509_saja","","lion","0",0,1,"Read","flag","Study1","M","Study Phase",3175,"Recall1","MSU"
"M20347444_cmb","hand","lion","0.25",0,1,"Read","flag","Study1","M","Study Phase",3550,"Recall1","MSU"
"M20348084_HJH","lion","lion","1",1,1,"Read","flag","Study1","M","Study Phase",3031,"Recall1","MSU"
"20339972JT","orchid","orchid","1",1,1,"Read","flower","Study1","F","Study Phase",3088,"Recall1","MSU"
"M20223504BG","orchid","orchid","1",1,1,"Read","flower","Study1","F","Study Phase",4281,"Recall1","MSU"
"m20280873MG","orchid","orchid","1",1,1,"Read","flower","Study1","F","Study Phase",1645,"Recall1","MSU"
"M20284645_CLP","orchid","orchid","1",1,1,"Read","flower","Study1","F","Study Phase",2138,"Recall1","MSU"
"M20315914KM","pot","orchid","0.166666666666667",0,1,"Read","flower","Study1","F","Study Phase",2757,"Recall1","MSU"
"M20323006SS","bed","orchid","0.166666666666667",0,1,"Read","flower","Study1","F","Study Phase",1650,"Recall1","MSU"
"M20323021_nn","orchid","orchid","1",1,1,"Read","flower","Study1","F","Study Phase",4520,"Recall1","MSU"
"M20327479I.M.","plant","orchid","0",0,1,"Read","flower","Study1","F","Study Phase",1691,"Recall1","MSU"
"M20333877_epm","orchid","orchid","1",1,1,"Read","flower","Study1","F","Study Phase",2043,"Recall1","MSU"
"M20334444_CAD","power","orchid","0.333333333333333",0,1,"Read","flower","Study1","F","Study Phase",2330,"Recall1","MSU"
"M20337240_kg","orchid","orchid","1",1,1,"Read","flower","Study1","F","Study Phase",1268,"Recall1","MSU"
"M20337746_mr","","orchid","0",0,1,"Read","flower","Study1","F","Study Phase",1879,"Recall1","MSU"
"M20339580","plant ","orchid","0",0,1,"Read","flower","Study1","F","Study Phase",1392,"Recall1","MSU"
"M20340664_ld","orchid","orchid","1",1,1,"Read","flower","Study1","F","Study Phase",6327,"Recall1","MSU"
"M20340883_pem","orchid","orchid","1",1,1,"Read","flower","Study1","F","Study Phase",16292,"Recall1","MSU"
"M20342121","bed","orchid","0.166666666666667",0,1,"Read","flower","Study1","F","Study Phase",3213,"Recall1","MSU"
"M20343281ega","orchid","orchid","1",1,1,"Read","flower","Study1","F","Study Phase",11282,"Recall1","MSU"
"M20346509_saja","rose","orchid","0.333333333333333",0,1,"Read","flower","Study1","F","Study Phase",3216,"Recall1","MSU"
"M20347444_cmb","garden","orchid","0.333333333333333",0,1,"Read","flower","Study1","F","Study Phase",2604,"Recall1","MSU"
"M20348084_HJH","orchid","orchid","1",1,1,"Read","flower","Study1","F","Study Phase",3823,"Recall1","MSU"
"20339972JT","nice","circle","0.5",0,1,"Read","fun","Study1","M","Study Phase",2558,"Recall1","MSU"
"M20223504BG","","circle","0",0,1,"Read","fun","Study1","M","Study Phase",9580,"Recall1","MSU"
"m20280873MG","blast","circle","0.166666666666667",0,1,"Read","fun","Study1","M","Study Phase",2664,"Recall1","MSU"
"M20284645_CLP","","circle","0",0,1,"Read","fun","Study1","M","Study Phase",1696,"Recall1","MSU"
"M20315914KM","circle","circle","1",1,1,"Read","fun","Study1","M","Study Phase",2496,"Recall1","MSU"
"M20323006SS","jump ","circle","0",0,1,"Read","fun","Study1","M","Study Phase",1769,"Recall1","MSU"
"M20323021_nn","","circle","0",0,1,"Read","fun","Study1","M","Study Phase",6865,"Recall1","MSU"
"M20327479I.M.","house","circle","0.166666666666667",0,1,"Read","fun","Study1","M","Study Phase",1324,"Recall1","MSU"
"M20333877_epm","cake","circle","0.333333333333333",0,1,"Read","fun","Study1","M","Study Phase",2101,"Recall1","MSU"
"M20334444_CAD","money","circle","0.166666666666667",0,1,"Read","fun","Study1","M","Study Phase",2164,"Recall1","MSU"
"M20337240_kg","day","circle","0",0,1,"Read","fun","Study1","M","Study Phase",1148,"Recall1","MSU"
"M20337746_mr","circle","circle","1",1,1,"Read","fun","Study1","M","Study Phase",1749,"Recall1","MSU"
"M20339580","","circle","0",0,1,"Read","fun","Study1","M","Study Phase",1079,"Recall1","MSU"
"M20340664_ld","circle","circle","1",1,1,"Read","fun","Study1","M","Study Phase",3437,"Recall1","MSU"
"M20340883_pem","","circle","0",0,1,"Read","fun","Study1","M","Study Phase",155376,"Recall1","MSU"
"M20342121","","circle","0",0,1,"Read","fun","Study1","M","Study Phase",2522,"Recall1","MSU"
"M20343281ega","circle","circle","1",1,1,"Read","fun","Study1","M","Study Phase",10429,"Recall1","MSU"
"M20346509_saja","","circle","0",0,1,"Read","fun","Study1","M","Study Phase",2470,"Recall1","MSU"
"M20347444_cmb","","circle","0",0,1,"Read","fun","Study1","M","Study Phase",1381,"Recall1","MSU"
"M20348084_HJH","circle","circle","1",1,1,"Read","fun","Study1","M","Study Phase",2765,"Recall1","MSU"
"20339972JT","hold","wedding","0.142857142857143",0,1,"Read","hand","Study1","M","Study Phase",2016,"Recall1","MSU"
"20339972JT","shake","cake","0.6",0,1,"Read","hand","Study1","U","Study Phase",1083,"Recall1","MSU"
"M20223504BG","","cake","0",0,1,"Read","hand","Study1","U","Study Phase",4481,"Recall1","MSU"
"M20223504BG","weddijng","wedding","0.875",1,1,"Read","hand","Study1","M","Study Phase",4113,"Recall1","MSU"
"m20280873MG","marriage","wedding","0.375",0,1,"Read","hand","Study1","M","Study Phase",1983,"Recall1","MSU"
"m20280873MG","marriage","cake","0.25",0,1,"Read","hand","Study1","U","Study Phase",1852,"Recall1","MSU"
"M20284645_CLP","shake","cake","0.6",0,1,"Read","hand","Study1","U","Study Phase",2071,"Recall1","MSU"
"M20284645_CLP","shake","wedding","0.142857142857143",0,1,"Read","hand","Study1","M","Study Phase",3119,"Recall1","MSU"
"M20315914KM","wedding","wedding","1",1,1,"Read","hand","Study1","M","Study Phase",2727,"Recall1","MSU"
"M20315914KM","wedding","cake","0.142857142857143",0,1,"Read","hand","Study1","U","Study Phase",5958,"Recall1","MSU"
"M20323006SS","ring ","cake","0",0,1,"Read","hand","Study1","U","Study Phase",1960,"Recall1","MSU"
"M20323006SS","ring ","wedding","0.428571428571429",0,1,"Read","hand","Study1","M","Study Phase",1950,"Recall1","MSU"
"M20323021_nn","wedding","wedding","1",1,1,"Read","hand","Study1","M","Study Phase",6554,"Recall1","MSU"
"M20323021_nn","wedding","cake","0.142857142857143",0,1,"Read","hand","Study1","U","Study Phase",8394,"Recall1","MSU"
"M20327479I.M.","shake","wedding","0.142857142857143",0,1,"Read","hand","Study1","M","Study Phase",1705,"Recall1","MSU"
