"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Response.JOL","Procedure.Shuffle.1"
"w10100997_rpm","fire","FIRE",4,"JOL","BLAZE","Study2","F","Study Phase",8837,70,"Recall1"
"w10124554_ate","fire","FIRE",4,"JOL","BLAZE","Study2","F","Study Phase",3410,100,"Recall1"
"w10136388BJ","fire","FIRE",4,"JOL","BLAZE","Study2","F","Study Phase",2510,10,"Recall1"
"w10140480_cnb","fire","FIRE",4,"JOL","BLAZE","Study2","F","Study Phase",3214,78,"Recall1"
"w10161023_SPR","fire","FIRE",4,"JOL","BLAZE","Study2","F","Study Phase",2308,80,"Recall1"
"w10167510","fire","FIRE",4,"JOL","BLAZE","Study2","F","Study Phase",2273,100,"Recall1"
"w10183761_MLH","Fire","FIRE",4,"JOL","BLAZE","Study2","F","Study Phase",5863,80,"Recall1"
"w10184520_KMS","FIRE","FIRE",4,"JOL","BLAZE","Study2","F","Study Phase",2509,100,"Recall1"
"w540740LW","Fire","FIRE",4,"JOL","BLAZE","Study2","F","Study Phase",10355,60,"Recall1"
"10067639AS","","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",1855,0,"Recall1"
"w10015982_JB","","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",3484,0,"Recall1"
"W10084821","pair","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",2267,34,"Recall1"
"w10084840_ajw","","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",3310,0,"Recall1"
"w10090318_mnh","multiple","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",2191,0,"Recall1"
"w10090542_ars","same","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",4737,85,"Recall1"
"w10100997_rpm","","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",3680,25,"Recall1"
"w10124554_ate","","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",5068,69,"Recall1"
"w10136388BJ","","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",1867,0,"Recall1"
"w10140480_cnb","small","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",3871,24,"Recall1"
"w10161023_SPR","ways","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",4087,8,"Recall1"
"w10167510","both","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",1839,2,"Recall1"
"w10183761_MLH","","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",5286,0,"Recall1"
"w10184520_KMS","TOGETHER","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",2440,0,"Recall1"
"w540740LW","Each","OUNCE",4,"JOL","BOTH","Study2","U","Study Phase",9279,25,"Recall1"
"10067639AS","water","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",2475,90,"Recall1"
"w10015982_JB","water","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",2075,100,"Recall1"
"W10084821","walk","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",922,53,"Recall1"
"w10084840_ajw","water","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",3587,100,"Recall1"
"w10090318_mnh","water","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",2213,99,"Recall1"
"w10090542_ars","water'","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",18205,90,"Recall1"
"w10100997_rpm","water","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",9513,75,"Recall1"
"w10124554_ate","water","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",2397,100,"Recall1"
"w10136388BJ","water","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",1810,100,"Recall1"
"w10140480_cnb","water","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",5173,94,"Recall1"
"w10161023_SPR","water","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",3187,60,"Recall1"
"w10167510","water","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",2469,100,"Recall1"
"w10183761_MLH","Water","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",7753,60,"Recall1"
"w10184520_KMS","WATER","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",2468,100,"Recall1"
"w540740LW","Water ","WATER",4,"JOL","BRIDGE","Study2","F","Study Phase",8250,100,"Recall1"
"10067639AS","plant","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",2257,100,"Recall1"
"w10015982_JB","plant","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",3092,100,"Recall1"
"W10084821","tree","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",1729,58,"Recall1"
"w10084840_ajw","plant","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",4712,80,"Recall1"
"w10090318_mnh","plant","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",1888,89,"Recall1"
"w10090542_ars","plant","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",5544,90,"Recall1"
"w10100997_rpm","plant","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",5908,65,"Recall1"
"w10124554_ate","plant","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",5846,100,"Recall1"
"w10136388BJ","plant","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",3791,98,"Recall1"
"w10140480_cnb","plant","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",3060,78,"Recall1"
"w10161023_SPR","plant","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",4626,70,"Recall1"
"w10167510","plant","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",2151,100,"Recall1"
"w10183761_MLH","Plant","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",4540,50,"Recall1"
"w10184520_KMS","PLANT","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",3470,100,"Recall1"
"w540740LW","Plant","PLANT",4,"JOL","CACTUS","Study2","F","Study Phase",8257,50,"Recall1"
"10067639AS","","LEG",4,"JOL","CASH","Study2","U","Study Phase",6027,0,"Recall1"
"w10015982_JB","money","LEG",4,"JOL","CASH","Study2","U","Study Phase",2782,0,"Recall1"
"W10084821","money","LEG",4,"JOL","CASH","Study2","U","Study Phase",994,45,"Recall1"
"w10084840_ajw","flow","LEG",4,"JOL","CASH","Study2","U","Study Phase",3115,24,"Recall1"
"w10090318_mnh","money","LEG",4,"JOL","CASH","Study2","U","Study Phase",1942,0,"Recall1"
"w10090542_ars","money","LEG",4,"JOL","CASH","Study2","U","Study Phase",4189,10,"Recall1"
"w10100997_rpm","","LEG",4,"JOL","CASH","Study2","U","Study Phase",5868,35,"Recall1"
"w10124554_ate","","LEG",4,"JOL","CASH","Study2","U","Study Phase",4166,70,"Recall1"
"w10136388BJ","moen","LEG",4,"JOL","CASH","Study2","U","Study Phase",1764,0,"Recall1"
"w10140480_cnb","leg","LEG",4,"JOL","CASH","Study2","U","Study Phase",3705,5,"Recall1"
"w10161023_SPR","cow","LEG",4,"JOL","CASH","Study2","U","Study Phase",75375,10,"Recall1"
"w10167510","money","LEG",4,"JOL","CASH","Study2","U","Study Phase",2198,3,"Recall1"
"w10183761_MLH","","LEG",4,"JOL","CASH","Study2","U","Study Phase",4250,0,"Recall1"
"w10184520_KMS","PAY","LEG",4,"JOL","CASH","Study2","U","Study Phase",3388,0,"Recall1"
"w540740LW","Money","LEG",4,"JOL","CASH","Study2","U","Study Phase",5555,4,"Recall1"
"10067639AS","red","RED",4,"JOL","CHERRY","Study2","F","Study Phase",2072,100,"Recall1"
"w10015982_JB","strawberry","RED",4,"JOL","CHERRY","Study2","F","Study Phase",3119,100,"Recall1"
"W10084821","red","RED",4,"JOL","CHERRY","Study2","F","Study Phase",1594,2,"Recall1"
"w10084840_ajw","red","RED",4,"JOL","CHERRY","Study2","F","Study Phase",3118,99,"Recall1"
"w10090318_mnh","red","RED",4,"JOL","CHERRY","Study2","F","Study Phase",2002,100,"Recall1"
"w10090542_ars","red","RED",4,"JOL","CHERRY","Study2","F","Study Phase",5730,99,"Recall1"
"w10100997_rpm","red","RED",4,"JOL","CHERRY","Study2","F","Study Phase",4506,75,"Recall1"
"w10124554_ate","red","RED",4,"JOL","CHERRY","Study2","F","Study Phase",2115,100,"Recall1"
"w10136388BJ","red","RED",4,"JOL","CHERRY","Study2","F","Study Phase",1861,100,"Recall1"
"w10140480_cnb","red","RED",4,"JOL","CHERRY","Study2","F","Study Phase",2124,100,"Recall1"
"w10161023_SPR","red","RED",4,"JOL","CHERRY","Study2","F","Study Phase",40784,90,"Recall1"
"w10167510","red","RED",4,"JOL","CHERRY","Study2","F","Study Phase",3469,100,"Recall1"
"w10183761_MLH","Red","RED",4,"JOL","CHERRY","Study2","F","Study Phase",5305,69,"Recall1"
"w10184520_KMS","RED","RED",4,"JOL","CHERRY","Study2","F","Study Phase",4628,100,"Recall1"
"w540740LW","Flavor","RED",4,"JOL","CHERRY","Study2","F","Study Phase",5690,56,"Recall1"
"10067639AS","snow","COLD",4,"JOL","CHILL","Study2","F","Study Phase",2521,100,"Recall1"
"w10015982_JB","cold","COLD",4,"JOL","CHILL","Study2","F","Study Phase",4203,100,"Recall1"
"W10084821","cold","COLD",4,"JOL","CHILL","Study2","F","Study Phase",1276,47,"Recall1"
"w10084840_ajw","frozen","COLD",4,"JOL","CHILL","Study2","F","Study Phase",3429,99,"Recall1"
"w10090318_mnh","col","COLD",4,"JOL","CHILL","Study2","F","Study Phase",4484,89,"Recall1"
"w10090542_ars","cold","COLD",4,"JOL","CHILL","Study2","F","Study Phase",3227,99,"Recall1"
"w10100997_rpm","ice","COLD",4,"JOL","CHILL","Study2","F","Study Phase",4020,70,"Recall1"
"w10124554_ate","cold","COLD",4,"JOL","CHILL","Study2","F","Study Phase",3866,100,"Recall1"
"w10136388BJ","cold","COLD",4,"JOL","CHILL","Study2","F","Study Phase",1928,100,"Recall1"
"w10140480_cnb","cold","COLD",4,"JOL","CHILL","Study2","F","Study Phase",2565,88,"Recall1"
"w10161023_SPR","winter","COLD",4,"JOL","CHILL","Study2","F","Study Phase",31714,90,"Recall1"
"w10167510","cold","COLD",4,"JOL","CHILL","Study2","F","Study Phase",2230,100,"Recall1"
"w10183761_MLH","Cold","COLD",4,"JOL","CHILL","Study2","F","Study Phase",5116,75,"Recall1"
"w10184520_KMS","COLD","COLD",4,"JOL","CHILL","Study2","F","Study Phase",2599,100,"Recall1"
"w540740LW","Cold","COLD",4,"JOL","CHILL","Study2","F","Study Phase",6655,78,"Recall1"
"10067639AS","hammer","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",4415,10,"Recall1"
"w10015982_JB","","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",2913,0,"Recall1"
"W10084821","","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",1468,58,"Recall1"
"w10084840_ajw","hammer","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",4352,70,"Recall1"
"w10090318_mnh","hammer","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",3210,38,"Recall1"
"w10090542_ars","fire","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",6008,30,"Recall1"
"w10100997_rpm","hammer","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",8181,65,"Recall1"
"w10124554_ate","hammer","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",2250,100,"Recall1"
"w10136388BJ","hammer","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",1743,0,"Recall1"
"w10140480_cnb","","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",5720,1,"Recall1"
"w10161023_SPR","hammer","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",8354,60,"Recall1"
"w10167510","chisel","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",1553,5,"Recall1"
"w10183761_MLH","Hammer","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",5553,50,"Recall1"
"w10184520_KMS","HAMMER","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",3292,100,"Recall1"
"w540740LW","Hammer","HAMMER",4,"JOL","CHISEL","Study2","F","Study Phase",10760,56,"Recall1"
"10067639AS","","CUT",4,"JOL","CHOP","Study2","F","Study Phase",3238,65,"Recall1"
"w10015982_JB","cut","CUT",4,"JOL","CHOP","Study2","F","Study Phase",2079,100,"Recall1"
"W10084821","suey","CUT",4,"JOL","CHOP","Study2","F","Study Phase",777,46,"Recall1"
"w10084840_ajw","cut","CUT",4,"JOL","CHOP","Study2","F","Study Phase",3619,89,"Recall1"
"w10090318_mnh","cut","CUT",4,"JOL","CHOP","Study2","F","Study Phase",2855,89,"Recall1"
"w10090542_ars","cut","CUT",4,"JOL","CHOP","Study2","F","Study Phase",3396,45,"Recall1"
"w10100997_rpm","cut","CUT",4,"JOL","CHOP","Study2","F","Study Phase",5203,75,"Recall1"
"w10124554_ate","cut","CUT",4,"JOL","CHOP","Study2","F","Study Phase",3675,100,"Recall1"
"w10136388BJ","cut","CUT",4,"JOL","CHOP","Study2","F","Study Phase",2226,99,"Recall1"
"w10140480_cnb","cut","CUT",4,"JOL","CHOP","Study2","F","Study Phase",3993,92,"Recall1"
"w10161023_SPR","board","CUT",4,"JOL","CHOP","Study2","F","Study Phase",4531,80,"Recall1"
"w10167510","chop","CUT",4,"JOL","CHOP","Study2","F","Study Phase",807,4,"Recall1"
"w10183761_MLH","Cut","CUT",4,"JOL","CHOP","Study2","F","Study Phase",5648,60,"Recall1"
"w10184520_KMS","CUT","CUT",4,"JOL","CHOP","Study2","F","Study Phase",5767,30,"Recall1"
"w540740LW","Cut","CUT",4,"JOL","CHOP","Study2","F","Study Phase",8108,10,"Recall1"
"10067639AS","","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",1578,0,"Recall1"
"w10015982_JB","alive","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",4063,0,"Recall1"
"W10084821","life","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",42,NA,"Recall1"
"w10084840_ajw","","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",6466,78,"Recall1"
"w10090318_mnh","business","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",4541,12,"Recall1"
"w10090542_ars","life","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",5831,50,"Recall1"
"w10100997_rpm","business ","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",12782,30,"Recall1"
"w10124554_ate","","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",5084,22,"Recall1"
"w10136388BJ","","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",1777,0,"Recall1"
"w10140480_cnb","","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",2559,4,"Recall1"
"w10161023_SPR","grave","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",13844,5,"Recall1"
"w10167510","death","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",2149,5,"Recall1"
"w10183761_MLH","Business","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",3508,0,"Recall1"
"w10184520_KMS","LIFE","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",4039,0,"Recall1"
"w540740LW","Life","BUSINESS",4,"JOL","DEATH","Study2","U","Study Phase",19877,3,"Recall1"
"10067639AS","","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",1323,0,"Recall1"
"w10015982_JB","coke","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",2005,0,"Recall1"
"W10084821","suplement","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",1776,36,"Recall1"
"w10084840_ajw","needs","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",3308,0,"Recall1"
"w10090318_mnh","needs","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",2549,13,"Recall1"
"w10090542_ars","supplement","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",3883,45,"Recall1"
"w10100997_rpm","sack","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",6653,50,"Recall1"
"w10124554_ate","","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",3723,0,"Recall1"
"w10136388BJ","snack","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",2306,10,"Recall1"
"w10140480_cnb","","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",3178,1,"Recall1"
"w10161023_SPR","food","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",9107,11,"Recall1"
"w10167510","dietary","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",2780,5,"Recall1"
"w10183761_MLH","","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",5068,0,"Recall1"
"w10184520_KMS","FOOD","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",3652,10,"Recall1"
"w540740LW","Food","SACK",4,"JOL","DIETARY","Study2","U","Study Phase",6665,4,"Recall1"
"10067639AS","paper","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",1719,100,"Recall1"
"w10015982_JB","papers","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",3230,100,"Recall1"
"W10084821","paper","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",987,35,"Recall1"
"w10084840_ajw","paper","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",4597,45,"Recall1"
"w10090318_mnh","paper","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",2918,100,"Recall1"
"w10090542_ars","paper","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",4834,95,"Recall1"
"w10100997_rpm","paper","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",3270,75,"Recall1"
"w10124554_ate","paper","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",3919,75,"Recall1"
"w10136388BJ","paper","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",4689,70,"Recall1"
"w10140480_cnb","business","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",2815,45,"Recall1"
"w10161023_SPR","paper","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",8166,30,"Recall1"
"w10167510","paper","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",2372,100,"Recall1"
"w10183761_MLH","Paper","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",6036,30,"Recall1"
"w10184520_KMS","PAPER","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",5905,30,"Recall1"
"w540740LW","Paper ","PAPER",4,"JOL","DOCUMENT","Study2","F","Study Phase",5389,100,"Recall1"
"10067639AS","","SMELL",4,"JOL","EYES","Study2","M","Study Phase",1112,0,"Recall1"
"w10015982_JB","","SMELL",4,"JOL","EYES","Study2","M","Study Phase",2890,0,"Recall1"
"W10084821","nose","SMELL",4,"JOL","EYES","Study2","M","Study Phase",870,78,"Recall1"
"w10084840_ajw","","SMELL",4,"JOL","EYES","Study2","M","Study Phase",6296,45,"Recall1"
"w10090318_mnh","see","SMELL",4,"JOL","EYES","Study2","M","Study Phase",1597,1,"Recall1"
"w10090542_ars","nose","SMELL",4,"JOL","EYES","Study2","M","Study Phase",9849,45,"Recall1"
"w10100997_rpm","smell","SMELL",4,"JOL","EYES","Study2","M","Study Phase",6955,50,"Recall1"
"w10124554_ate","smell","SMELL",4,"JOL","EYES","Study2","M","Study Phase",6572,30,"Recall1"
"w10136388BJ","see","SMELL",4,"JOL","EYES","Study2","M","Study Phase",2126,10,"Recall1"
"w10140480_cnb","now","SMELL",4,"JOL","EYES","Study2","M","Study Phase",2150,1,"Recall1"
"w10161023_SPR","sight","SMELL",4,"JOL","EYES","Study2","M","Study Phase",6306,50,"Recall1"
"w10167510","mouth","SMELL",4,"JOL","EYES","Study2","M","Study Phase",746,4,"Recall1"
"w10183761_MLH","Smell","SMELL",4,"JOL","EYES","Study2","M","Study Phase",2971,0,"Recall1"
"w10184520_KMS","SMELL","SMELL",4,"JOL","EYES","Study2","M","Study Phase",7104,10,"Recall1"
"w540740LW","See","SMELL",4,"JOL","EYES","Study2","M","Study Phase",13815,2,"Recall1"
"10067639AS","fight","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",3490,80,"Recall1"
"w10015982_JB","fight","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",2046,100,"Recall1"
"W10084821","fire","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",1851,44,"Recall1"
"w10084840_ajw","fight","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",4374,90,"Recall1"
"w10090318_mnh","fight","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",3178,2,"Recall1"
"w10090542_ars","fight","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",5372,75,"Recall1"
"w10100997_rpm","fight","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",6181,65,"Recall1"
"w10124554_ate","fight","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",4465,90,"Recall1"
"w10136388BJ","fight","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",2777,100,"Recall1"
"w10140480_cnb","fight","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",3292,88,"Recall1"
"w10161023_SPR","fight","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",3401,70,"Recall1"
"w10167510","family","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",1590,5,"Recall1"
"w10183761_MLH","Fight","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",5843,70,"Recall1"
"w10184520_KMS","FIGHT","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",4921,100,"Recall1"
"w540740LW","Fight","FIGHT",4,"JOL","FEUD","Study2","F","Study Phase",5659,100,"Recall1"
"10067639AS","","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",1473,0,"Recall1"
"w10015982_JB","stove","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",3988,50,"Recall1"
"W10084821","teeth","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",1118,34,"Recall1"
"w10084840_ajw","","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",2831,0,"Recall1"
"w10090318_mnh","burn","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",27411,12,"Recall1"
"w10090542_ars","thigh","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",5068,85,"Recall1"
"w10100997_rpm","thigh","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",4953,30,"Recall1"
"w10124554_ate","","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",4401,10,"Recall1"
"w10136388BJ","","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",2700,10,"Recall1"
"w10140480_cnb","thigh","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",3920,25,"Recall1"
"w10161023_SPR","food","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",5637,10,"Recall1"
"w10167510","hot","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",2328,0,"Recall1"
"w10183761_MLH","Thigh","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",4686,10,"Recall1"
"w10184520_KMS","THIGH","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",5695,40,"Recall1"
"w540740LW","Chill","THIGH",4,"JOL","GRILL","Study2","M","Study Phase",15253,78,"Recall1"
"10067639AS","sad","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",3188,0,"Recall1"
"w10015982_JB","","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",3749,30,"Recall1"
"W10084821","sad","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",2633,34,"Recall1"
"w10084840_ajw","smile","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",4009,20,"Recall1"
"w10090318_mnh","smile","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",1919,1,"Recall1"
"w10090542_ars","hour","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",6471,45,"Recall1"
"w10100997_rpm","car","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",4270,55,"Recall1"
"w10124554_ate","","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",3441,50,"Recall1"
"w10136388BJ","","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",1845,0,"Recall1"
"w10140480_cnb","pet","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",5384,7,"Recall1"
"w10161023_SPR","sad","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",11025,0,"Recall1"
"w10167510","sad","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",2357,5,"Recall1"
"w10183761_MLH","Car","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",4472,0,"Recall1"
"w10184520_KMS","CAR","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",2618,10,"Recall1"
"w540740LW","Feeling ","CAR",4,"JOL","HAPPY","Study2","U","Study Phase",6429,16,"Recall1"
"10067639AS","feather ","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",2205,0,"Recall1"
"w10015982_JB","feather","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",3664,100,"Recall1"
"W10084821","light","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",1009,34,"Recall1"
"w10084840_ajw","weight","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",4263,50,"Recall1"
"w10090318_mnh","artery","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",3741,12,"Recall1"
"w10090542_ars","feather","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",4273,75,"Recall1"
"w10100997_rpm","feather","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",7491,60,"Recall1"
"w10124554_ate","weight","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",3870,100,"Recall1"
"w10136388BJ","","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",1860,0,"Recall1"
"w10140480_cnb","arm","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",4896,14,"Recall1"
"w10161023_SPR","weight","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",5000,20,"Recall1"
"w10167510","heavy","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",1694,4,"Recall1"
"w10183761_MLH","Feather","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",6209,30,"Recall1"
"w10184520_KMS","METAL","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",3832,50,"Recall1"
"w540740LW","Feather ","FEATHER",4,"JOL","HEAVY","Study2","M","Study Phase",14870,6,"Recall1"
"10067639AS","cow","COW",4,"JOL","HERD","Study2","F","Study Phase",3376,100,"Recall1"
"w10015982_JB","","COW",4,"JOL","HERD","Study2","F","Study Phase",1892,100,"Recall1"
"W10084821","cows","COW",4,"JOL","HERD","Study2","F","Study Phase",2006,27,"Recall1"
"w10084840_ajw","cow","COW",4,"JOL","HERD","Study2","F","Study Phase",2543,99,"Recall1"
"w10090318_mnh","cow","COW",4,"JOL","HERD","Study2","F","Study Phase",3677,89,"Recall1"
"w10090542_ars","cow","COW",4,"JOL","HERD","Study2","F","Study Phase",4408,85,"Recall1"
"w10100997_rpm","cow","COW",4,"JOL","HERD","Study2","F","Study Phase",4070,60,"Recall1"
"w10124554_ate","cow","COW",4,"JOL","HERD","Study2","F","Study Phase",2655,100,"Recall1"
"w10136388BJ","cattle","COW",4,"JOL","HERD","Study2","F","Study Phase",2866,50,"Recall1"
"w10140480_cnb","cow","COW",4,"JOL","HERD","Study2","F","Study Phase",3667,69,"Recall1"
"w10161023_SPR","animal","COW",4,"JOL","HERD","Study2","F","Study Phase",9430,50,"Recall1"
"w10167510","cow","COW",4,"JOL","HERD","Study2","F","Study Phase",2481,100,"Recall1"
"w10183761_MLH","Cow","COW",4,"JOL","HERD","Study2","F","Study Phase",6957,10,"Recall1"
