"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Response.JOL","Procedure.Shuffle.1","source"
"w10131481","slimy","rough",4,"JOL","worm","Study1","M","Study Phase2",1531,12,"Recall2","USM"
"w10159238DD","bug","rough",4,"JOL","worm","Study1","M","Study Phase2",7909,0,"Recall2","USM"
"w10194857_bp","","rough",4,"JOL","worm","Study1","M","Study Phase2",4077,10,"Recall2","USM"
"W10199383AB","","rough",4,"JOL","worm","Study1","M","Study Phase2",3010,0,"Recall2","USM"
"W10037931andAH","leg","razor",2,"JOL","arm","Study2","M","Study Phase2",4450,30,"Recall2","USM"
"W10128822_AA","","razor",2,"JOL","arm","Study2","M","Study Phase2",5843,99,"Recall2","USM"
"w10176082_ceb","stretch","razor",2,"JOL","arm","Study2","M","Study Phase2",3987,50,"Recall2","USM"
"w10181376RJC","leg","razor",2,"JOL","arm","Study2","M","Study Phase2",3032,10,"Recall2","USM"
"w10184915_KP","razor","razor",2,"JOL","arm","Study2","M","Study Phase2",3566,80,"Recall2","USM"
"W381760NE","","razor",2,"JOL","arm","Study2","M","Study Phase2",1569,1,"Recall2","USM"
"W10037931andAH","paint","wolf",2,"JOL","art","Study2","U","Study Phase2",56059,5,"Recall2","USM"
"W10128822_AA","wolf","wolf",2,"JOL","art","Study2","U","Study Phase2",3325,87,"Recall2","USM"
"w10176082_ceb","mural","wolf",2,"JOL","art","Study2","U","Study Phase2",2041,30,"Recall2","USM"
"w10181376RJC","draw","wolf",2,"JOL","art","Study2","U","Study Phase2",1610,0,"Recall2","USM"
"w10184915_KP","sculpture","wolf",2,"JOL","art","Study2","U","Study Phase2",2290,0,"Recall2","USM"
"W381760NE","","wolf",2,"JOL","art","Study2","U","Study Phase2",1515,1,"Recall2","USM"
"W10037931andAH","a","bronze",2,"JOL","artery","Study2","U","Study Phase2",3498,4,"Recall2","USM"
"W10128822_AA","","bronze",2,"JOL","artery","Study2","U","Study Phase2",3443,80,"Recall2","USM"
"w10176082_ceb","body","bronze",2,"JOL","artery","Study2","U","Study Phase2",3303,20,"Recall2","USM"
"w10181376RJC","","bronze",2,"JOL","artery","Study2","U","Study Phase2",2606,0,"Recall2","USM"
"w10184915_KP","","bronze",2,"JOL","artery","Study2","U","Study Phase2",2823,0,"Recall2","USM"
"W381760NE","","bronze",2,"JOL","artery","Study2","U","Study Phase2",3232,10,"Recall2","USM"
"W10037931andAH","fire","clothes",2,"JOL","attire","Study2","F","Study Phase2",4593,66,"Recall2","USM"
"W10128822_AA","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",3473,46,"Recall2","USM"
"w10176082_ceb","","clothes",2,"JOL","attire","Study2","F","Study Phase2",1421,20,"Recall2","USM"
"w10181376RJC","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",2324,50,"Recall2","USM"
"w10184915_KP","clothing","clothes",2,"JOL","attire","Study2","F","Study Phase2",3052,99,"Recall2","USM"
"W381760NE","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",3197,30,"Recall2","USM"
"W10037931andAH","lunch ","horn",2,"JOL","bench","Study2","U","Study Phase2",3748,32,"Recall2","USM"
"W10128822_AA","","horn",2,"JOL","bench","Study2","U","Study Phase2",3965,70,"Recall2","USM"
"w10176082_ceb","press","horn",2,"JOL","bench","Study2","U","Study Phase2",1686,20,"Recall2","USM"
"w10181376RJC","birch","horn",2,"JOL","bench","Study2","U","Study Phase2",2597,35,"Recall2","USM"
"w10184915_KP","","horn",2,"JOL","bench","Study2","U","Study Phase2",2592,0,"Recall2","USM"
"W381760NE","","horn",2,"JOL","bench","Study2","U","Study Phase2",1945,1,"Recall2","USM"
"W10037931andAH","bird","heavy",2,"JOL","bird","Study2","M","Study Phase2",4651,95,"Recall2","USM"
"W10128822_AA","heavy","heavy",2,"JOL","bird","Study2","M","Study Phase2",8427,50,"Recall2","USM"
"w10176082_ceb","chirp","heavy",2,"JOL","bird","Study2","M","Study Phase2",2830,10,"Recall2","USM"
"w10181376RJC","sing","heavy",2,"JOL","bird","Study2","M","Study Phase2",1520,0,"Recall2","USM"
"w10184915_KP","heavy","heavy",2,"JOL","bird","Study2","M","Study Phase2",4341,40,"Recall2","USM"
"W381760NE","","heavy",2,"JOL","bird","Study2","M","Study Phase2",1714,1,"Recall2","USM"
"W10037931andAH","crazy","fire",2,"JOL","blaze","Study2","F","Study Phase2",5213,59,"Recall2","USM"
"W10128822_AA","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",3405,89,"Recall2","USM"
"w10176082_ceb","hot","fire",2,"JOL","blaze","Study2","F","Study Phase2",2366,20,"Recall2","USM"
"w10181376RJC","","fire",2,"JOL","blaze","Study2","F","Study Phase2",1909,20,"Recall2","USM"
"w10184915_KP","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",3342,100,"Recall2","USM"
"W381760NE","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",10914,60,"Recall2","USM"
"W10037931andAH","nope","ounce",2,"JOL","both","Study2","U","Study Phase2",3186,15,"Recall2","USM"
"W10128822_AA","ounce","ounce",2,"JOL","both","Study2","U","Study Phase2",3590,90,"Recall2","USM"
"w10176082_ceb","couple","ounce",2,"JOL","both","Study2","U","Study Phase2",1483,30,"Recall2","USM"
"w10181376RJC","","ounce",2,"JOL","both","Study2","U","Study Phase2",1463,60,"Recall2","USM"
"w10184915_KP","ounce","ounce",2,"JOL","both","Study2","U","Study Phase2",3566,0,"Recall2","USM"
"W381760NE","","ounce",2,"JOL","both","Study2","U","Study Phase2",3613,10,"Recall2","USM"
"W10037931andAH","ball","water",2,"JOL","bridge","Study2","F","Study Phase2",3459,18,"Recall2","USM"
"W10128822_AA","water","water",2,"JOL","bridge","Study2","F","Study Phase2",4033,50,"Recall2","USM"
"w10176082_ceb","talll","water",2,"JOL","bridge","Study2","F","Study Phase2",1563,40,"Recall2","USM"
"w10181376RJC","builds","water",2,"JOL","bridge","Study2","F","Study Phase2",2421,70,"Recall2","USM"
"w10184915_KP","water","water",2,"JOL","bridge","Study2","F","Study Phase2",3272,89,"Recall2","USM"
"W381760NE","water","water",2,"JOL","bridge","Study2","F","Study Phase2",3220,60,"Recall2","USM"
"W10037931andAH","practice ","plant",2,"JOL","cactus","Study2","F","Study Phase2",8254,25,"Recall2","USM"
"W10128822_AA","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",4284,50,"Recall2","USM"
"w10176082_ceb","spike","plant",2,"JOL","cactus","Study2","F","Study Phase2",1939,30,"Recall2","USM"
"w10181376RJC","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",1956,100,"Recall2","USM"
"w10184915_KP","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",3068,100,"Recall2","USM"
"W381760NE","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",2914,40,"Recall2","USM"
"W10037931andAH","bash","leg",2,"JOL","cash","Study2","U","Study Phase2",4888,97,"Recall2","USM"
"W10128822_AA","leg","leg",2,"JOL","cash","Study2","U","Study Phase2",2552,90,"Recall2","USM"
"w10176082_ceb","money","leg",2,"JOL","cash","Study2","U","Study Phase2",2267,10,"Recall2","USM"
"w10181376RJC","money","leg",2,"JOL","cash","Study2","U","Study Phase2",1673,0,"Recall2","USM"
"w10184915_KP","money","leg",2,"JOL","cash","Study2","U","Study Phase2",4915,0,"Recall2","USM"
"W381760NE","","leg",2,"JOL","cash","Study2","U","Study Phase2",4453,10,"Recall2","USM"
"W10037931andAH","cherry","red",2,"JOL","cherry","Study2","F","Study Phase2",8111,10,"Recall2","USM"
"W10128822_AA","red","red",2,"JOL","cherry","Study2","F","Study Phase2",5277,40,"Recall2","USM"
"w10176082_ceb","red","red",2,"JOL","cherry","Study2","F","Study Phase2",2509,50,"Recall2","USM"
"w10181376RJC","red","red",2,"JOL","cherry","Study2","F","Study Phase2",1772,100,"Recall2","USM"
"w10184915_KP","red","red",2,"JOL","cherry","Study2","F","Study Phase2",3449,100,"Recall2","USM"
"W381760NE","red","red",2,"JOL","cherry","Study2","F","Study Phase2",2664,20,"Recall2","USM"
"W10037931andAH","kill","cold",2,"JOL","chill","Study2","F","Study Phase2",3878,100,"Recall2","USM"
"W10128822_AA","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",3258,78,"Recall2","USM"
"w10176082_ceb","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",2725,20,"Recall2","USM"
"w10181376RJC","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",2066,70,"Recall2","USM"
"w10184915_KP","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",3567,100,"Recall2","USM"
"W381760NE","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",16437,60,"Recall2","USM"
"W10037931andAH","tassel ","hammer",2,"JOL","chisel","Study2","F","Study Phase2",8232,55,"Recall2","USM"
"W10128822_AA","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",45146,10,"Recall2","USM"
"w10176082_ceb","whistke","hammer",2,"JOL","chisel","Study2","F","Study Phase2",2046,30,"Recall2","USM"
"w10181376RJC","","hammer",2,"JOL","chisel","Study2","F","Study Phase2",3772,45,"Recall2","USM"
"w10184915_KP","sharp","hammer",2,"JOL","chisel","Study2","F","Study Phase2",6616,50,"Recall2","USM"
"W381760NE","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",3390,40,"Recall2","USM"
"W10037931andAH","chop","cut",2,"JOL","chop","Study2","F","Study Phase2",4670,20,"Recall2","USM"
"W10128822_AA","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",2826,79,"Recall2","USM"
"w10176082_ceb","hair","cut",2,"JOL","chop","Study2","F","Study Phase2",2442,40,"Recall2","USM"
"w10181376RJC","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",2618,95,"Recall2","USM"
"w10184915_KP","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",3427,100,"Recall2","USM"
"W381760NE","","cut",2,"JOL","chop","Study2","F","Study Phase2",2891,30,"Recall2","USM"
"W10037931andAH","ball","nurse",2,"JOL","court","Study2","M","Study Phase2",81223,50,"Recall2","USM"
"W10128822_AA","nurse","nurse",2,"JOL","court","Study2","M","Study Phase2",2458,89,"Recall2","USM"
"w10176082_ceb","basketball","nurse",2,"JOL","court","Study2","M","Study Phase2",3430,20,"Recall2","USM"
"w10181376RJC","nurse","nurse",2,"JOL","court","Study2","M","Study Phase2",2344,20,"Recall2","USM"
"w10184915_KP","","nurse",2,"JOL","court","Study2","M","Study Phase2",3332,0,"Recall2","USM"
"W381760NE","","nurse",2,"JOL","court","Study2","M","Study Phase2",3113,1,"Recall2","USM"
"W10037931andAH","grave","business",2,"JOL","death","Study2","U","Study Phase2",6190,34,"Recall2","USM"
"W10128822_AA","business","business",2,"JOL","death","Study2","U","Study Phase2",4359,65,"Recall2","USM"
"w10176082_ceb","die","business",2,"JOL","death","Study2","U","Study Phase2",2329,30,"Recall2","USM"
"w10181376RJC","bury","business",2,"JOL","death","Study2","U","Study Phase2",2669,15,"Recall2","USM"
"w10184915_KP","","business",2,"JOL","death","Study2","U","Study Phase2",4243,5,"Recall2","USM"
"W381760NE","business","business",2,"JOL","death","Study2","U","Study Phase2",4369,40,"Recall2","USM"
"W10037931andAH","the ","sack",2,"JOL","dietary","Study2","U","Study Phase2",5413,22,"Recall2","USM"
"W10128822_AA","","sack",2,"JOL","dietary","Study2","U","Study Phase2",2307,79,"Recall2","USM"
"w10176082_ceb","healthy","sack",2,"JOL","dietary","Study2","U","Study Phase2",1434,10,"Recall2","USM"
"w10181376RJC","stake","sack",2,"JOL","dietary","Study2","U","Study Phase2",7905,45,"Recall2","USM"
"w10184915_KP","","sack",2,"JOL","dietary","Study2","U","Study Phase2",3076,0,"Recall2","USM"
"W381760NE","","sack",2,"JOL","dietary","Study2","U","Study Phase2",11270,10,"Recall2","USM"
"W10037931andAH","paper","paper",2,"JOL","document","Study2","F","Study Phase2",3652,99,"Recall2","USM"
"W10128822_AA","paper","paper",2,"JOL","document","Study2","F","Study Phase2",2494,NA,"Recall2","USM"
"w10176082_ceb","paper","paper",2,"JOL","document","Study2","F","Study Phase2",1925,20,"Recall2","USM"
"w10181376RJC","paper","paper",2,"JOL","document","Study2","F","Study Phase2",1702,100,"Recall2","USM"
"w10184915_KP","paper","paper",2,"JOL","document","Study2","F","Study Phase2",5073,85,"Recall2","USM"
"W381760NE","paper","paper",2,"JOL","document","Study2","F","Study Phase2",3260,50,"Recall2","USM"
"W10037931andAH","cat","pants",2,"JOL","dog","Study2","M","Study Phase2",3618,96,"Recall2","USM"
"W10128822_AA","pants","pants",2,"JOL","dog","Study2","M","Study Phase2",4036,60,"Recall2","USM"
"w10176082_ceb","cat","pants",2,"JOL","dog","Study2","M","Study Phase2",2086,20,"Recall2","USM"
"w10181376RJC","cat","pants",2,"JOL","dog","Study2","M","Study Phase2",2008,0,"Recall2","USM"
"w10184915_KP","","pants",2,"JOL","dog","Study2","M","Study Phase2",2984,0,"Recall2","USM"
"W381760NE","","pants",2,"JOL","dog","Study2","M","Study Phase2",3609,30,"Recall2","USM"
"W10037931andAH","family ","fight",2,"JOL","feud","Study2","F","Study Phase2",5083,7,"Recall2","USM"
"W10128822_AA","fight","fight",2,"JOL","feud","Study2","F","Study Phase2",4704,70,"Recall2","USM"
"w10176082_ceb","family","fight",2,"JOL","feud","Study2","F","Study Phase2",2582,20,"Recall2","USM"
"w10181376RJC","fire","fight",2,"JOL","feud","Study2","F","Study Phase2",2566,70,"Recall2","USM"
"w10184915_KP","fight","fight",2,"JOL","feud","Study2","F","Study Phase2",5929,90,"Recall2","USM"
"W381760NE","","fight",2,"JOL","feud","Study2","F","Study Phase2",4034,30,"Recall2","USM"
"W10037931andAH","candle","window",2,"JOL","handle","Study2","M","Study Phase2",13167,84,"Recall2","USM"
"W10128822_AA","window","window",2,"JOL","handle","Study2","M","Study Phase2",4944,70,"Recall2","USM"
"w10176082_ceb","bar","window",2,"JOL","handle","Study2","M","Study Phase2",1254,20,"Recall2","USM"
"w10181376RJC","hold","window",2,"JOL","handle","Study2","M","Study Phase2",1789,10,"Recall2","USM"
"w10184915_KP","","window",2,"JOL","handle","Study2","M","Study Phase2",2727,0,"Recall2","USM"
"W381760NE","","window",2,"JOL","handle","Study2","M","Study Phase2",3509,19,"Recall2","USM"
"W10037931andAH","sad","car",2,"JOL","happy","Study2","U","Study Phase2",6437,48,"Recall2","USM"
"W10128822_AA","car","car",2,"JOL","happy","Study2","U","Study Phase2",2929,89,"Recall2","USM"
"w10176082_ceb","fun'","car",2,"JOL","happy","Study2","U","Study Phase2",3284,20,"Recall2","USM"
"w10181376RJC","sad","car",2,"JOL","happy","Study2","U","Study Phase2",2070,0,"Recall2","USM"
"w10184915_KP","amusement","car",2,"JOL","happy","Study2","U","Study Phase2",5439,10,"Recall2","USM"
"W381760NE","","car",2,"JOL","happy","Study2","U","Study Phase2",9993,20,"Recall2","USM"
"W10037931andAH","nerd","cow",2,"JOL","herd","Study2","F","Study Phase2",5923,27,"Recall2","USM"
"W10128822_AA","cow","cow",2,"JOL","herd","Study2","F","Study Phase2",6024,60,"Recall2","USM"
"w10176082_ceb","cow","cow",2,"JOL","herd","Study2","F","Study Phase2",1544,20,"Recall2","USM"
"w10181376RJC","cow","cow",2,"JOL","herd","Study2","F","Study Phase2",1844,50,"Recall2","USM"
"w10184915_KP","cows","cow",2,"JOL","herd","Study2","F","Study Phase2",3872,80,"Recall2","USM"
"W381760NE","cow","cow",2,"JOL","herd","Study2","F","Study Phase2",2597,40,"Recall2","USM"
"W10037931andAH","bee","sting",2,"JOL","hornet","Study2","F","Study Phase2",4276,100,"Recall2","USM"
"W10128822_AA","sting","sting",2,"JOL","hornet","Study2","F","Study Phase2",3763,50,"Recall2","USM"
"w10176082_ceb","bee","sting",2,"JOL","hornet","Study2","F","Study Phase2",2581,40,"Recall2","USM"
"w10181376RJC","sting","sting",2,"JOL","hornet","Study2","F","Study Phase2",1974,100,"Recall2","USM"
"w10184915_KP","bug","sting",2,"JOL","hornet","Study2","F","Study Phase2",3734,100,"Recall2","USM"
"W381760NE","sting","sting",2,"JOL","hornet","Study2","F","Study Phase2",5015,50,"Recall2","USM"
"W10037931andAH","candle","smell",2,"JOL","incense","Study2","F","Study Phase2",3296,16,"Recall2","USM"
"W10128822_AA","smell","smell",2,"JOL","incense","Study2","F","Study Phase2",4856,100,"Recall2","USM"
"w10176082_ceb","money","smell",2,"JOL","incense","Study2","F","Study Phase2",1120,10,"Recall2","USM"
"w10181376RJC","smell","smell",2,"JOL","incense","Study2","F","Study Phase2",2297,100,"Recall2","USM"
"w10184915_KP","smell","smell",2,"JOL","incense","Study2","F","Study Phase2",3779,100,"Recall2","USM"
"W381760NE","smell","smell",2,"JOL","incense","Study2","F","Study Phase2",2468,20,"Recall2","USM"
"W10037931andAH","queen","vase",2,"JOL","king","Study2","U","Study Phase2",2977,12,"Recall2","USM"
"W10128822_AA","vase","vase",2,"JOL","king","Study2","U","Study Phase2",3331,90,"Recall2","USM"
"w10176082_ceb","crown","vase",2,"JOL","king","Study2","U","Study Phase2",1915,10,"Recall2","USM"
"w10181376RJC","queen","vase",2,"JOL","king","Study2","U","Study Phase2",5948,0,"Recall2","USM"
"w10184915_KP","crown","vase",2,"JOL","king","Study2","U","Study Phase2",1791,0,"Recall2","USM"
"W381760NE","","vase",2,"JOL","king","Study2","U","Study Phase2",1428,1,"Recall2","USM"
"W10037931andAH","ball","baseball",2,"JOL","league","Study2","F","Study Phase2",7030,67,"Recall2","USM"
"W10128822_AA","baseball","baseball",2,"JOL","league","Study2","F","Study Phase2",9702,40,"Recall2","USM"
"w10176082_ceb","team","baseball",2,"JOL","league","Study2","F","Study Phase2",3627,50,"Recall2","USM"
"w10181376RJC","","baseball",2,"JOL","league","Study2","F","Study Phase2",2884,90,"Recall2","USM"
"w10184915_KP","baseball","baseball",2,"JOL","league","Study2","F","Study Phase2",4000,100,"Recall2","USM"
"W381760NE","baseball","baseball",2,"JOL","league","Study2","F","Study Phase2",2719,30,"Recall2","USM"
"W10037931andAH","grease","toil",2,"JOL","lease","Study2","U","Study Phase2",15847,33,"Recall2","USM"
"W10128822_AA","","toil",2,"JOL","lease","Study2","U","Study Phase2",3846,99,"Recall2","USM"
"w10176082_ceb","house","toil",2,"JOL","lease","Study2","U","Study Phase2",2136,30,"Recall2","USM"
"w10181376RJC","house","toil",2,"JOL","lease","Study2","U","Study Phase2",1662,0,"Recall2","USM"
"w10184915_KP","","toil",2,"JOL","lease","Study2","U","Study Phase2",3001,0,"Recall2","USM"
"W381760NE","","toil",2,"JOL","lease","Study2","U","Study Phase2",3022,1,"Recall2","USM"
"W10037931andAH","tape","grill",2,"JOL","leg","Study2","M","Study Phase2",5049,24,"Recall2","USM"
"W10128822_AA","","grill",2,"JOL","leg","Study2","M","Study Phase2",2885,80,"Recall2","USM"
"w10176082_ceb","stretch","grill",2,"JOL","leg","Study2","M","Study Phase2",1636,10,"Recall2","USM"
"w10181376RJC","","grill",2,"JOL","leg","Study2","M","Study Phase2",2339,10,"Recall2","USM"
"w10184915_KP","","grill",2,"JOL","leg","Study2","M","Study Phase2",3935,5,"Recall2","USM"
"W381760NE","","grill",2,"JOL","leg","Study2","M","Study Phase2",1656,1,"Recall2","USM"
"W10037931andAH","ran","trap",2,"JOL","man","Study2","M","Study Phase2",7843,34,"Recall2","USM"
"W10128822_AA","","trap",2,"JOL","man","Study2","M","Study Phase2",2349,78,"Recall2","USM"
"w10176082_ceb","","trap",2,"JOL","man","Study2","M","Study Phase2",10889,20,"Recall2","USM"
"w10181376RJC","woman","trap",2,"JOL","man","Study2","M","Study Phase2",3207,30,"Recall2","USM"
"w10184915_KP","trap","trap",2,"JOL","man","Study2","M","Study Phase2",5270,100,"Recall2","USM"
"W381760NE","","trap",2,"JOL","man","Study2","M","Study Phase2",1917,1,"Recall2","USM"
"W10037931andAH","pile","children",2,"JOL","mirror","Study2","U","Study Phase2",5281,96,"Recall2","USM"
"W10128822_AA","children","children",2,"JOL","mirror","Study2","U","Study Phase2",4813,20,"Recall2","USM"
"w10176082_ceb","glass","children",2,"JOL","mirror","Study2","U","Study Phase2",2332,30,"Recall2","USM"
"w10181376RJC","maroon","children",2,"JOL","mirror","Study2","U","Study Phase2",1578,10,"Recall2","USM"
"w10184915_KP","","children",2,"JOL","mirror","Study2","U","Study Phase2",2090,0,"Recall2","USM"
"W381760NE","","children",2,"JOL","mirror","Study2","U","Study Phase2",3330,10,"Recall2","USM"
"W10037931andAH","stop","rake",2,"JOL","plant","Study2","M","Study Phase2",5310,100,"Recall2","USM"
"W10128822_AA","cactus","rake",2,"JOL","plant","Study2","M","Study Phase2",4741,77,"Recall2","USM"
"w10176082_ceb","orchid","rake",2,"JOL","plant","Study2","M","Study Phase2",3792,10,"Recall2","USM"
"w10181376RJC","cactus","rake",2,"JOL","plant","Study2","M","Study Phase2",2916,50,"Recall2","USM"
"w10184915_KP","cactus","rake",2,"JOL","plant","Study2","M","Study Phase2",6279,25,"Recall2","USM"
"W381760NE","","rake",2,"JOL","plant","Study2","M","Study Phase2",3107,2,"Recall2","USM"
"W10037931andAH","shove","clutter",2,"JOL","push","Study2","U","Study Phase2",4250,55,"Recall2","USM"
"W10128822_AA","clutter","clutter",2,"JOL","push","Study2","U","Study Phase2",3868,80,"Recall2","USM"
"w10176082_ceb","pull","clutter",2,"JOL","push","Study2","U","Study Phase2",1756,20,"Recall2","USM"
"w10181376RJC","pull","clutter",2,"JOL","push","Study2","U","Study Phase2",1937,0,"Recall2","USM"
"w10184915_KP","pull","clutter",2,"JOL","push","Study2","U","Study Phase2",3133,0,"Recall2","USM"
"W381760NE","","clutter",2,"JOL","push","Study2","U","Study Phase2",2892,1,"Recall2","USM"
"W10037931andAH","tick","hide",2,"JOL","sick","Study2","U","Study Phase2",49288,24,"Recall2","USM"
"W10128822_AA","hide","hide",2,"JOL","sick","Study2","U","Study Phase2",2743,55,"Recall2","USM"
"w10176082_ceb","snot","hide",2,"JOL","sick","Study2","U","Study Phase2",4925,10,"Recall2","USM"
"w10181376RJC","cold","hide",2,"JOL","sick","Study2","U","Study Phase2",2326,90,"Recall2","USM"
"w10184915_KP","","hide",2,"JOL","sick","Study2","U","Study Phase2",5294,10,"Recall2","USM"
"W381760NE","","hide",2,"JOL","sick","Study2","U","Study Phase2",2725,10,"Recall2","USM"
"W10037931andAH","hide","school",2,"JOL","sign","Study2","M","Study Phase2",3716,76,"Recall2","USM"
"W10128822_AA","school","school",2,"JOL","sign","Study2","M","Study Phase2",2718,87,"Recall2","USM"
"w10176082_ceb","signals","school",2,"JOL","sign","Study2","M","Study Phase2",1764,30,"Recall2","USM"
"w10181376RJC","write","school",2,"JOL","sign","Study2","M","Study Phase2",2487,50,"Recall2","USM"
"w10184915_KP","","school",2,"JOL","sign","Study2","M","Study Phase2",5788,5,"Recall2","USM"
"W381760NE","","school",2,"JOL","sign","Study2","M","Study Phase2",2316,10,"Recall2","USM"
"W10037931andAH","wrong","accident",2,"JOL","strong","Study2","U","Study Phase2",5769,38,"Recall2","USM"
"W10128822_AA","accident","accident",2,"JOL","strong","Study2","U","Study Phase2",5053,10,"Recall2","USM"
"w10176082_ceb","hold","accident",2,"JOL","strong","Study2","U","Study Phase2",1560,20,"Recall2","USM"
"w10181376RJC","","accident",2,"JOL","strong","Study2","U","Study Phase2",3040,20,"Recall2","USM"
"w10184915_KP","","accident",2,"JOL","strong","Study2","U","Study Phase2",4547,0,"Recall2","USM"
"W381760NE","","accident",2,"JOL","strong","Study2","U","Study Phase2",5220,1,"Recall2","USM"
"W10037931andAH","booger","riddle",2,"JOL","sugar","Study2","U","Study Phase2",8822,4,"Recall2","USM"
"W10128822_AA","","riddle",2,"JOL","sugar","Study2","U","Study Phase2",3737,70,"Recall2","USM"
"w10176082_ceb","free","riddle",2,"JOL","sugar","Study2","U","Study Phase2",2160,10,"Recall2","USM"
"w10181376RJC","rush","riddle",2,"JOL","sugar","Study2","U","Study Phase2",2969,35,"Recall2","USM"
"w10184915_KP","","riddle",2,"JOL","sugar","Study2","U","Study Phase2",3070,0,"Recall2","USM"
"W381760NE","","riddle",2,"JOL","sugar","Study2","U","Study Phase2",2029,10,"Recall2","USM"
"W10037931andAH","paste","eyes",2,"JOL","taste","Study2","M","Study Phase2",5586,98,"Recall2","USM"
"W10128822_AA","eyes","eyes",2,"JOL","taste","Study2","M","Study Phase2",5023,70,"Recall2","USM"
"w10176082_ceb","goog","eyes",2,"JOL","taste","Study2","M","Study Phase2",2058,30,"Recall2","USM"
"w10181376RJC","yum","eyes",2,"JOL","taste","Study2","M","Study Phase2",1797,0,"Recall2","USM"
"w10184915_KP","touch","eyes",2,"JOL","taste","Study2","M","Study Phase2",6492,25,"Recall2","USM"
"W381760NE","","eyes",2,"JOL","taste","Study2","M","Study Phase2",3561,10,"Recall2","USM"
"W10037931andAH","nice","soap",2,"JOL","thirst","Study2","M","Study Phase2",3666,10,"Recall2","USM"
"W10128822_AA","soap","soap",2,"JOL","thirst","Study2","M","Study Phase2",2754,67,"Recall2","USM"
"w10176082_ceb","drink","soap",2,"JOL","thirst","Study2","M","Study Phase2",2550,30,"Recall2","USM"
"w10181376RJC","water","soap",2,"JOL","thirst","Study2","M","Study Phase2",2537,10,"Recall2","USM"
"w10184915_KP","drink","soap",2,"JOL","thirst","Study2","M","Study Phase2",5573,5,"Recall2","USM"
"W381760NE","","soap",2,"JOL","thirst","Study2","M","Study Phase2",1760,1,"Recall2","USM"
"W10037931andAH","stop","valley",2,"JOL","top","Study2","M","Study Phase2",6427,16,"Recall2","USM"
"W10128822_AA","valley","valley",2,"JOL","top","Study2","M","Study Phase2",5833,90,"Recall2","USM"
"w10176082_ceb","bottom","valley",2,"JOL","top","Study2","M","Study Phase2",1840,20,"Recall2","USM"
"w10181376RJC","shirt","valley",2,"JOL","top","Study2","M","Study Phase2",2272,0,"Recall2","USM"
"w10184915_KP","bottom","valley",2,"JOL","top","Study2","M","Study Phase2",4750,25,"Recall2","USM"
"W381760NE","","valley",2,"JOL","top","Study2","M","Study Phase2",3484,20,"Recall2","USM"
"W10037931andAH","nap","bug",2,"JOL","wasp","Study2","F","Study Phase2",4297,5,"Recall2","USM"
"W10128822_AA","bug","bug",2,"JOL","wasp","Study2","F","Study Phase2",3175,90,"Recall2","USM"
"w10176082_ceb","sting","bug",2,"JOL","wasp","Study2","F","Study Phase2",2416,20,"Recall2","USM"
"w10181376RJC","sting","bug",2,"JOL","wasp","Study2","F","Study Phase2",2513,25,"Recall2","USM"
"w10184915_KP","bug","bug",2,"JOL","wasp","Study2","F","Study Phase2",3352,100,"Recall2","USM"
"W381760NE","sting","bug",2,"JOL","wasp","Study2","F","Study Phase2",3068,40,"Recall2","USM"
"W10037931andAH","nap","reality",2,"JOL","water","Study2","M","Study Phase2",6755,8,"Recall2","USM"
"W10128822_AA","bridge","reality",2,"JOL","water","Study2","M","Study Phase2",4094,80,"Recall2","USM"
"w10176082_ceb","drink","reality",2,"JOL","water","Study2","M","Study Phase2",3567,10,"Recall2","USM"
"w10181376RJC","plant","reality",2,"JOL","water","Study2","M","Study Phase2",1974,15,"Recall2","USM"
"w10184915_KP","drink","reality",2,"JOL","water","Study2","M","Study Phase2",2431,0,"Recall2","USM"
"W381760NE","","reality",2,"JOL","water","Study2","M","Study Phase2",3700,10,"Recall2","USM"
"W10037931andAH","pave","oven",2,"JOL","weave","Study2","M","Study Phase2",5296,38,"Recall2","USM"
"W10128822_AA","","oven",2,"JOL","weave","Study2","M","Study Phase2",3520,0,"Recall2","USM"
