"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Response.JOL","Procedure.Shuffle.1","source"
"M20316755ADF","rod","rod",4,"JOL","keys","Study1","U","Study Phase2",3275,3,"Recall2","MSU"
"M20331128S.W","car","rod",4,"JOL","keys","Study1","U","Study Phase2",3922,20,"Recall2","MSU"
"M20338323_cls","meat","rod",4,"JOL","keys","Study1","U","Study Phase2",5046,70,"Recall2","MSU"
"M20348292_LMK","one","rod",4,"JOL","keys","Study1","U","Study Phase2",6396,43,"Recall2","MSU"
"M20265221SL","flag","flag",4,"JOL","lion","Study1","M","Study Phase2",1703,63,"Recall2","MSU"
"M20278328_MD","flag","flag",4,"JOL","lion","Study1","M","Study Phase2",2607,0,"Recall2","MSU"
"M20297698AL","","flag",4,"JOL","lion","Study1","M","Study Phase2",2142,0,"Recall2","MSU"
"M20298373","","flag",4,"JOL","lion","Study1","M","Study Phase2",2092,0,"Recall2","MSU"
"M20302978_ch","","flag",4,"JOL","lion","Study1","M","Study Phase2",4157,0,"Recall2","MSU"
"M20316499_kpf","flag","flag",4,"JOL","lion","Study1","M","Study Phase2",3924,40,"Recall2","MSU"
"M20316755ADF","flag","flag",4,"JOL","lion","Study1","M","Study Phase2",1422,0,"Recall2","MSU"
"M20331128S.W","art","flag",4,"JOL","lion","Study1","M","Study Phase2",2171,30,"Recall2","MSU"
"M20338323_cls","","flag",4,"JOL","lion","Study1","M","Study Phase2",3580,100,"Recall2","MSU"
"M20348292_LMK","up","flag",4,"JOL","lion","Study1","M","Study Phase2",3650,54,"Recall2","MSU"
"M20265221SL","","fiction",4,"JOL","listen","Study1","U","Study Phase2",1982,4,"Recall2","MSU"
"M20278328_MD","fiction","fiction",4,"JOL","listen","Study1","U","Study Phase2",2065,4,"Recall2","MSU"
"M20297698AL","","fiction",4,"JOL","listen","Study1","U","Study Phase2",1849,0,"Recall2","MSU"
"M20298373","","fiction",4,"JOL","listen","Study1","U","Study Phase2",1558,0,"Recall2","MSU"
"M20302978_ch","","fiction",4,"JOL","listen","Study1","U","Study Phase2",12111,0,"Recall2","MSU"
"M20316499_kpf","hear","fiction",4,"JOL","listen","Study1","U","Study Phase2",3441,10,"Recall2","MSU"
"M20316755ADF","","fiction",4,"JOL","listen","Study1","U","Study Phase2",1841,0,"Recall2","MSU"
"M20331128S.W","ear","fiction",4,"JOL","listen","Study1","U","Study Phase2",2199,10,"Recall2","MSU"
"M20338323_cls","fiction","fiction",4,"JOL","listen","Study1","U","Study Phase2",2220,100,"Recall2","MSU"
"M20348292_LMK","","fiction",4,"JOL","listen","Study1","U","Study Phase2",4534,43,"Recall2","MSU"
"M20265221SL","","trash",4,"JOL","litter","Study1","F","Study Phase2",1868,63,"Recall2","MSU"
"M20278328_MD","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",2923,74,"Recall2","MSU"
"M20297698AL","","trash",4,"JOL","litter","Study1","F","Study Phase2",3478,0,"Recall2","MSU"
"M20298373","","trash",4,"JOL","litter","Study1","F","Study Phase2",4620,0,"Recall2","MSU"
"M20302978_ch","","trash",4,"JOL","litter","Study1","F","Study Phase2",1232,0,"Recall2","MSU"
"M20316499_kpf","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",2419,100,"Recall2","MSU"
"M20316755ADF","","trash",4,"JOL","litter","Study1","F","Study Phase2",3656,99,"Recall2","MSU"
"M20331128S.W","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",1587,90,"Recall2","MSU"
"M20338323_cls","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",2208,100,"Recall2","MSU"
"M20348292_LMK","trash","trash",4,"JOL","litter","Study1","F","Study Phase2",4666,67,"Recall2","MSU"
"M20265221SL","phone","phone",4,"JOL","maze","Study1","U","Study Phase2",1594,52,"Recall2","MSU"
"M20278328_MD","","phone",4,"JOL","maze","Study1","U","Study Phase2",2621,12,"Recall2","MSU"
"M20297698AL","","phone",4,"JOL","maze","Study1","U","Study Phase2",4194,0,"Recall2","MSU"
"M20298373","","phone",4,"JOL","maze","Study1","U","Study Phase2",4211,0,"Recall2","MSU"
"M20302978_ch","","phone",4,"JOL","maze","Study1","U","Study Phase2",2073,20,"Recall2","MSU"
"M20316499_kpf","phone","phone",4,"JOL","maze","Study1","U","Study Phase2",3836,20,"Recall2","MSU"
"M20316755ADF","phone","phone",4,"JOL","maze","Study1","U","Study Phase2",3104,0,"Recall2","MSU"
"M20331128S.W","phone","phone",4,"JOL","maze","Study1","U","Study Phase2",6497,NA,"Recall2","MSU"
"M20338323_cls","phone","phone",4,"JOL","maze","Study1","U","Study Phase2",3476,75,"Recall2","MSU"
"M20348292_LMK","huge","phone",4,"JOL","maze","Study1","U","Study Phase2",17603,43,"Recall2","MSU"
"M20265221SL","","keys",4,"JOL","meat","Study1","U","Study Phase2",2241,36,"Recall2","MSU"
"M20278328_MD","eat","keys",4,"JOL","meat","Study1","U","Study Phase2",2352,46,"Recall2","MSU"
"M20297698AL","","keys",4,"JOL","meat","Study1","U","Study Phase2",3316,0,"Recall2","MSU"
"M20298373","","keys",4,"JOL","meat","Study1","U","Study Phase2",3393,0,"Recall2","MSU"
"M20302978_ch","give","keys",4,"JOL","meat","Study1","U","Study Phase2",2399,20,"Recall2","MSU"
"M20316499_kpf","animal","keys",4,"JOL","meat","Study1","U","Study Phase2",3327,20,"Recall2","MSU"
"M20316755ADF","","keys",4,"JOL","meat","Study1","U","Study Phase2",1904,1,"Recall2","MSU"
"M20331128S.W","","keys",4,"JOL","meat","Study1","U","Study Phase2",16231,20,"Recall2","MSU"
"M20338323_cls","keys","keys",4,"JOL","meat","Study1","U","Study Phase2",2053,50,"Recall2","MSU"
"M20348292_LMK","give","keys",4,"JOL","meat","Study1","U","Study Phase2",4098,21,"Recall2","MSU"
"M20265221SL","maroon","maroon",4,"JOL","mirror","Study1","U","Study Phase2",4680,15,"Recall2","MSU"
"M20278328_MD","","maroon",4,"JOL","mirror","Study1","U","Study Phase2",5891,0,"Recall2","MSU"
"M20297698AL","","maroon",4,"JOL","mirror","Study1","U","Study Phase2",4277,0,"Recall2","MSU"
"M20298373","maroon","maroon",4,"JOL","mirror","Study1","U","Study Phase2",2105,0,"Recall2","MSU"
"M20302978_ch","","maroon",4,"JOL","mirror","Study1","U","Study Phase2",1148,0,"Recall2","MSU"
"M20316499_kpf","maroon","maroon",4,"JOL","mirror","Study1","U","Study Phase2",3737,40,"Recall2","MSU"
"M20316755ADF","","maroon",4,"JOL","mirror","Study1","U","Study Phase2",4893,22,"Recall2","MSU"
"M20331128S.W","idk","maroon",4,"JOL","mirror","Study1","U","Study Phase2",12119,20,"Recall2","MSU"
"M20338323_cls","","maroon",4,"JOL","mirror","Study1","U","Study Phase2",3015,100,"Recall2","MSU"
"M20348292_LMK","maroon","maroon",4,"JOL","mirror","Study1","U","Study Phase2",4472,12,"Recall2","MSU"
"M20265221SL","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",3466,45,"Recall2","MSU"
"M20265221SL","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2317,64,"Recall2","MSU"
"M20278328_MD","horse","donkey",4,"JOL","mule","Study1","F","Study Phase2",2599,100,"Recall2","MSU"
"M20278328_MD","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2871,100,"Recall2","MSU"
"M20297698AL","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",11112,3,"Recall2","MSU"
"M20297698AL","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",4976,5,"Recall2","MSU"
"M20298373","","donkey",4,"JOL","mule","Study1","F","Study Phase2",4643,0,"Recall2","MSU"
"M20298373","","donkey",4,"JOL","mule","Study1","F","Study Phase2",1601,0,"Recall2","MSU"
"M20302978_ch","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",7207,80,"Recall2","MSU"
"M20302978_ch","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",3689,80,"Recall2","MSU"
"M20316499_kpf","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2439,100,"Recall2","MSU"
"M20316499_kpf","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2890,100,"Recall2","MSU"
"M20316755ADF","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2173,100,"Recall2","MSU"
"M20316755ADF","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2127,100,"Recall2","MSU"
"M20331128S.W","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",1621,90,"Recall2","MSU"
"M20331128S.W","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",1861,90,"Recall2","MSU"
"M20338323_cls","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2080,100,"Recall2","MSU"
"M20338323_cls","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",1360,100,"Recall2","MSU"
"M20348292_LMK","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",2153,76,"Recall2","MSU"
"M20348292_LMK","donkey","donkey",4,"JOL","mule","Study1","F","Study Phase2",3381,78,"Recall2","MSU"
"M20265221SL","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",1572,46,"Recall2","MSU"
"M20278328_MD","time","sleep",4,"JOL","nap","Study1","F","Study Phase2",2221,90,"Recall2","MSU"
"M20297698AL","","sleep",4,"JOL","nap","Study1","F","Study Phase2",3620,4,"Recall2","MSU"
"M20298373","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",2729,5,"Recall2","MSU"
"M20302978_ch","sleepy","sleep",4,"JOL","nap","Study1","F","Study Phase2",1866,100,"Recall2","MSU"
"M20316499_kpf","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",1976,100,"Recall2","MSU"
"M20316755ADF","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",1837,100,"Recall2","MSU"
"M20331128S.W","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",2917,80,"Recall2","MSU"
"M20338323_cls","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",1531,100,"Recall2","MSU"
"M20348292_LMK","sleep","sleep",4,"JOL","nap","Study1","F","Study Phase2",2776,98,"Recall2","MSU"
"M20265221SL","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",1861,36,"Recall2","MSU"
"M20278328_MD","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",1955,2,"Recall2","MSU"
"M20297698AL","","flower",4,"JOL","orchid","Study1","F","Study Phase2",19008,5,"Recall2","MSU"
"M20298373","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",5638,5,"Recall2","MSU"
"M20302978_ch","","flower",4,"JOL","orchid","Study1","F","Study Phase2",4265,0,"Recall2","MSU"
"M20316499_kpf","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",2451,100,"Recall2","MSU"
"M20316755ADF","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",2867,99,"Recall2","MSU"
"M20331128S.W","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",6608,70,"Recall2","MSU"
"M20338323_cls","root","flower",4,"JOL","orchid","Study1","F","Study Phase2",2341,100,"Recall2","MSU"
"M20348292_LMK","flower","flower",4,"JOL","orchid","Study1","F","Study Phase2",4501,87,"Recall2","MSU"
"M20265221SL","plant","plant",4,"JOL","root","Study1","F","Study Phase2",2654,87,"Recall2","MSU"
"M20278328_MD","beer","plant",4,"JOL","root","Study1","F","Study Phase2",1158,9,"Recall2","MSU"
"M20297698AL","plant","plant",4,"JOL","root","Study1","F","Study Phase2",7907,1,"Recall2","MSU"
"M20298373","","plant",4,"JOL","root","Study1","F","Study Phase2",1553,0,"Recall2","MSU"
"M20302978_ch","","plant",4,"JOL","root","Study1","F","Study Phase2",6304,100,"Recall2","MSU"
"M20316499_kpf","plant","plant",4,"JOL","root","Study1","F","Study Phase2",2781,100,"Recall2","MSU"
"M20316755ADF","plant","plant",4,"JOL","root","Study1","F","Study Phase2",1757,100,"Recall2","MSU"
"M20331128S.W","plant","plant",4,"JOL","root","Study1","F","Study Phase2",4026,70,"Recall2","MSU"
"M20338323_cls","orchid","plant",4,"JOL","root","Study1","F","Study Phase2",1458,100,"Recall2","MSU"
"M20348292_LMK","plant","plant",4,"JOL","root","Study1","F","Study Phase2",5079,75,"Recall2","MSU"
"M20265221SL","","worm",4,"JOL","rough","Study1","M","Study Phase2",1813,36,"Recall2","MSU"
"M20278328_MD","worm","worm",4,"JOL","rough","Study1","M","Study Phase2",2057,6,"Recall2","MSU"
"M20297698AL","","worm",4,"JOL","rough","Study1","M","Study Phase2",2167,0,"Recall2","MSU"
"M20298373","","worm",4,"JOL","rough","Study1","M","Study Phase2",5658,0,"Recall2","MSU"
"M20302978_ch","","worm",4,"JOL","rough","Study1","M","Study Phase2",6570,0,"Recall2","MSU"
"M20316499_kpf","ridged","worm",4,"JOL","rough","Study1","M","Study Phase2",3741,50,"Recall2","MSU"
"M20316755ADF","","worm",4,"JOL","rough","Study1","M","Study Phase2",3677,12,"Recall2","MSU"
"M20331128S.W","patch","worm",4,"JOL","rough","Study1","M","Study Phase2",6353,20,"Recall2","MSU"
"M20338323_cls","","worm",4,"JOL","rough","Study1","M","Study Phase2",2100,50,"Recall2","MSU"
"M20348292_LMK","worm","worm",4,"JOL","rough","Study1","M","Study Phase2",4918,34,"Recall2","MSU"
"M20265221SL","head","head",4,"JOL","scalp","Study1","F","Study Phase2",2488,36,"Recall2","MSU"
"M20278328_MD","brush","head",4,"JOL","scalp","Study1","F","Study Phase2",906,8,"Recall2","MSU"
"M20297698AL","","head",4,"JOL","scalp","Study1","F","Study Phase2",5092,6,"Recall2","MSU"
"M20298373","","head",4,"JOL","scalp","Study1","F","Study Phase2",1642,0,"Recall2","MSU"
"M20302978_ch","head","head",4,"JOL","scalp","Study1","F","Study Phase2",2760,40,"Recall2","MSU"
"M20316499_kpf","head","head",4,"JOL","scalp","Study1","F","Study Phase2",3146,100,"Recall2","MSU"
"M20316755ADF","head","head",4,"JOL","scalp","Study1","F","Study Phase2",2485,99,"Recall2","MSU"
"M20331128S.W","head","head",4,"JOL","scalp","Study1","F","Study Phase2",2214,90,"Recall2","MSU"
"M20338323_cls","head","head",4,"JOL","scalp","Study1","F","Study Phase2",1866,100,"Recall2","MSU"
"M20348292_LMK","head","head",4,"JOL","scalp","Study1","F","Study Phase2",3061,78,"Recall2","MSU"
"M20265221SL","","shake",4,"JOL","shell","Study1","U","Study Phase2",2124,36,"Recall2","MSU"
"M20278328_MD","fish","shake",4,"JOL","shell","Study1","U","Study Phase2",1804,2,"Recall2","MSU"
"M20297698AL","","shake",4,"JOL","shell","Study1","U","Study Phase2",30494,0,"Recall2","MSU"
"M20298373","","shake",4,"JOL","shell","Study1","U","Study Phase2",1553,0,"Recall2","MSU"
"M20302978_ch","","shake",4,"JOL","shell","Study1","U","Study Phase2",2151,90,"Recall2","MSU"
"M20316499_kpf","shake","shake",4,"JOL","shell","Study1","U","Study Phase2",4711,9,"Recall2","MSU"
"M20316755ADF","","shake",4,"JOL","shell","Study1","U","Study Phase2",3154,0,"Recall2","MSU"
"M20331128S.W","shack","shake",4,"JOL","shell","Study1","U","Study Phase2",3722,40,"Recall2","MSU"
"M20338323_cls","shake","shake",4,"JOL","shell","Study1","U","Study Phase2",3168,100,"Recall2","MSU"
"M20348292_LMK","shake","shake",4,"JOL","shell","Study1","U","Study Phase2",10273,76,"Recall2","MSU"
"M20265221SL","","tick",4,"JOL","sign","Study1","U","Study Phase2",2401,54,"Recall2","MSU"
"M20278328_MD","tick","tick",4,"JOL","sign","Study1","U","Study Phase2",2763,4,"Recall2","MSU"
"M20297698AL","","tick",4,"JOL","sign","Study1","U","Study Phase2",4380,0,"Recall2","MSU"
"M20298373","","tick",4,"JOL","sign","Study1","U","Study Phase2",1807,0,"Recall2","MSU"
"M20302978_ch","","tick",4,"JOL","sign","Study1","U","Study Phase2",4839,0,"Recall2","MSU"
"M20316499_kpf","signal","tick",4,"JOL","sign","Study1","U","Study Phase2",2921,20,"Recall2","MSU"
"M20316755ADF","","tick",4,"JOL","sign","Study1","U","Study Phase2",5526,1,"Recall2","MSU"
"M20331128S.W","road","tick",4,"JOL","sign","Study1","U","Study Phase2",2551,10,"Recall2","MSU"
"M20338323_cls","","tick",4,"JOL","sign","Study1","U","Study Phase2",2670,50,"Recall2","MSU"
"M20348292_LMK","road","tick",4,"JOL","sign","Study1","U","Study Phase2",2744,54,"Recall2","MSU"
"M20265221SL","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",3078,35,"Recall2","MSU"
"M20278328_MD","chug","drink",4,"JOL","sip","Study1","F","Study Phase2",1392,46,"Recall2","MSU"
"M20297698AL","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",5877,4,"Recall2","MSU"
"M20298373","","drink",4,"JOL","sip","Study1","F","Study Phase2",1281,0,"Recall2","MSU"
"M20302978_ch","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",1603,100,"Recall2","MSU"
"M20316499_kpf","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",3492,100,"Recall2","MSU"
"M20316755ADF","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",1844,100,"Recall2","MSU"
"M20331128S.W","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",1690,90,"Recall2","MSU"
"M20338323_cls","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",2105,100,"Recall2","MSU"
"M20348292_LMK","drink","drink",4,"JOL","sip","Study1","F","Study Phase2",5299,78,"Recall2","MSU"
"M20265221SL","","belt",4,"JOL","soon","Study1","U","Study Phase2",1917,4,"Recall2","MSU"
"M20278328_MD","","belt",4,"JOL","soon","Study1","U","Study Phase2",3367,68,"Recall2","MSU"
"M20297698AL","","belt",4,"JOL","soon","Study1","U","Study Phase2",50734,0,"Recall2","MSU"
"M20298373","","belt",4,"JOL","soon","Study1","U","Study Phase2",1835,0,"Recall2","MSU"
"M20302978_ch","","belt",4,"JOL","soon","Study1","U","Study Phase2",7060,20,"Recall2","MSU"
"M20316499_kpf","after","belt",4,"JOL","soon","Study1","U","Study Phase2",2069,20,"Recall2","MSU"
"M20316755ADF","","belt",4,"JOL","soon","Study1","U","Study Phase2",3551,0,"Recall2","MSU"
"M20331128S.W","idk","belt",4,"JOL","soon","Study1","U","Study Phase2",3621,0,"Recall2","MSU"
"M20338323_cls","","belt",4,"JOL","soon","Study1","U","Study Phase2",1711,50,"Recall2","MSU"
"M20348292_LMK","belt","belt",4,"JOL","soon","Study1","U","Study Phase2",15217,67,"Recall2","MSU"
"M20265221SL","clothes","cloth",4,"JOL","stretch","Study1","U","Study Phase2",2573,53,"Recall2","MSU"
"M20278328_MD","","cloth",4,"JOL","stretch","Study1","U","Study Phase2",3151,79,"Recall2","MSU"
"M20297698AL","","cloth",4,"JOL","stretch","Study1","U","Study Phase2",1719,0,"Recall2","MSU"
"M20298373","","cloth",4,"JOL","stretch","Study1","U","Study Phase2",1726,0,"Recall2","MSU"
"M20302978_ch","","cloth",4,"JOL","stretch","Study1","U","Study Phase2",3838,90,"Recall2","MSU"
"M20316499_kpf","cloth","cloth",4,"JOL","stretch","Study1","U","Study Phase2",4687,60,"Recall2","MSU"
"M20316755ADF","","cloth",4,"JOL","stretch","Study1","U","Study Phase2",4621,44,"Recall2","MSU"
"M20331128S.W","cloth","cloth",4,"JOL","stretch","Study1","U","Study Phase2",3968,80,"Recall2","MSU"
"M20338323_cls","","cloth",4,"JOL","stretch","Study1","U","Study Phase2",3345,70,"Recall2","MSU"
"M20348292_LMK","cloth","cloth",4,"JOL","stretch","Study1","U","Study Phase2",3442,45,"Recall2","MSU"
"M20265221SL","","bird",4,"JOL","swan","Study1","F","Study Phase2",2296,46,"Recall2","MSU"
"M20278328_MD","bird","bird",4,"JOL","swan","Study1","F","Study Phase2",2090,6,"Recall2","MSU"
"M20297698AL","","bird",4,"JOL","swan","Study1","F","Study Phase2",3765,6,"Recall2","MSU"
"M20298373","bird","bird",4,"JOL","swan","Study1","F","Study Phase2",3836,0,"Recall2","MSU"
"M20302978_ch","lake","bird",4,"JOL","swan","Study1","F","Study Phase2",6361,0,"Recall2","MSU"
"M20316499_kpf","bird","bird",4,"JOL","swan","Study1","F","Study Phase2",2689,100,"Recall2","MSU"
"M20316755ADF","bird","bird",4,"JOL","swan","Study1","F","Study Phase2",2739,98,"Recall2","MSU"
"M20331128S.W","bird","bird",4,"JOL","swan","Study1","F","Study Phase2",2291,70,"Recall2","MSU"
"M20338323_cls","bird","bird",4,"JOL","swan","Study1","F","Study Phase2",1811,100,"Recall2","MSU"
"M20348292_LMK","bird","bird",4,"JOL","swan","Study1","F","Study Phase2",5356,54,"Recall2","MSU"
"M20265221SL","morning","morning",4,"JOL","temperature","Study1","U","Study Phase2",2559,73,"Recall2","MSU"
"M20278328_MD","morning","morning",4,"JOL","temperature","Study1","U","Study Phase2",4616,100,"Recall2","MSU"
"M20297698AL","","morning",4,"JOL","temperature","Study1","U","Study Phase2",3094,0,"Recall2","MSU"
"M20298373","","morning",4,"JOL","temperature","Study1","U","Study Phase2",1991,0,"Recall2","MSU"
"M20302978_ch","morning","morning",4,"JOL","temperature","Study1","U","Study Phase2",1928,0,"Recall2","MSU"
"M20316499_kpf","morning","morning",4,"JOL","temperature","Study1","U","Study Phase2",3960,60,"Recall2","MSU"
"M20316755ADF","morning","morning",4,"JOL","temperature","Study1","U","Study Phase2",3516,67,"Recall2","MSU"
"M20331128S.W","morning","morning",4,"JOL","temperature","Study1","U","Study Phase2",3085,20,"Recall2","MSU"
"M20338323_cls","morning","morning",4,"JOL","temperature","Study1","U","Study Phase2",1793,50,"Recall2","MSU"
"M20348292_LMK","morning","morning",4,"JOL","temperature","Study1","U","Study Phase2",3902,87,"Recall2","MSU"
"M20265221SL","","comb",4,"JOL","tooth","Study1","M","Study Phase2",1970,46,"Recall2","MSU"
"M20278328_MD","hurt","comb",4,"JOL","tooth","Study1","M","Study Phase2",2272,70,"Recall2","MSU"
"M20297698AL","","comb",4,"JOL","tooth","Study1","M","Study Phase2",14298,0,"Recall2","MSU"
"M20298373","","comb",4,"JOL","tooth","Study1","M","Study Phase2",1590,0,"Recall2","MSU"
"M20302978_ch","","comb",4,"JOL","tooth","Study1","M","Study Phase2",1229,0,"Recall2","MSU"
"M20316499_kpf","comb","comb",4,"JOL","tooth","Study1","M","Study Phase2",2894,40,"Recall2","MSU"
"M20316755ADF","","comb",4,"JOL","tooth","Study1","M","Study Phase2",2245,0,"Recall2","MSU"
"M20331128S.W","comb","comb",4,"JOL","tooth","Study1","M","Study Phase2",2482,30,"Recall2","MSU"
"M20338323_cls","eyes","comb",4,"JOL","tooth","Study1","M","Study Phase2",3816,50,"Recall2","MSU"
"M20348292_LMK","crack","comb",4,"JOL","tooth","Study1","M","Study Phase2",8054,32,"Recall2","MSU"
"M20265221SL","","pancakes",4,"JOL","tree","Study1","M","Study Phase2",2109,1,"Recall2","MSU"
"M20278328_MD","green","pancakes",4,"JOL","tree","Study1","M","Study Phase2",1865,0,"Recall2","MSU"
"M20297698AL","green","pancakes",4,"JOL","tree","Study1","M","Study Phase2",3468,0,"Recall2","MSU"
"M20298373","green","pancakes",4,"JOL","tree","Study1","M","Study Phase2",1423,0,"Recall2","MSU"
"M20302978_ch","green","pancakes",4,"JOL","tree","Study1","M","Study Phase2",3585,30,"Recall2","MSU"
"M20316499_kpf","green","pancakes",4,"JOL","tree","Study1","M","Study Phase2",5422,90,"Recall2","MSU"
"M20316755ADF","green","pancakes",4,"JOL","tree","Study1","M","Study Phase2",2727,1,"Recall2","MSU"
"M20331128S.W","green","pancakes",4,"JOL","tree","Study1","M","Study Phase2",3551,30,"Recall2","MSU"
"M20338323_cls","green","pancakes",4,"JOL","tree","Study1","M","Study Phase2",2101,50,"Recall2","MSU"
"M20348292_LMK","green","pancakes",4,"JOL","tree","Study1","M","Study Phase2",7835,33,"Recall2","MSU"
"M20265221SL","fish","fish",4,"JOL","tuna","Study1","F","Study Phase2",4721,70,"Recall2","MSU"
"M20278328_MD","fish","fish",4,"JOL","tuna","Study1","F","Study Phase2",3564,100,"Recall2","MSU"
"M20297698AL","fish","fish",4,"JOL","tuna","Study1","F","Study Phase2",5681,4,"Recall2","MSU"
"M20298373","fish","fish",4,"JOL","tuna","Study1","F","Study Phase2",4948,5,"Recall2","MSU"
"M20302978_ch","fish","fish",4,"JOL","tuna","Study1","F","Study Phase2",2323,60,"Recall2","MSU"
"M20316499_kpf","fish","fish",4,"JOL","tuna","Study1","F","Study Phase2",2332,100,"Recall2","MSU"
"M20316755ADF","fish","fish",4,"JOL","tuna","Study1","F","Study Phase2",1418,100,"Recall2","MSU"
"M20331128S.W","fish","fish",4,"JOL","tuna","Study1","F","Study Phase2",2145,90,"Recall2","MSU"
"M20338323_cls","fish","fish",4,"JOL","tuna","Study1","F","Study Phase2",1558,100,"Recall2","MSU"
"M20348292_LMK","fish","fish",4,"JOL","tuna","Study1","F","Study Phase2",3521,56,"Recall2","MSU"
"M20265221SL","car","charm",4,"JOL","vehicle","Study1","U","Study Phase2",2210,74,"Recall2","MSU"
"M20278328_MD","drive","charm",4,"JOL","vehicle","Study1","U","Study Phase2",1246,0,"Recall2","MSU"
"M20297698AL","","charm",4,"JOL","vehicle","Study1","U","Study Phase2",1836,0,"Recall2","MSU"
"M20298373","","charm",4,"JOL","vehicle","Study1","U","Study Phase2",1663,0,"Recall2","MSU"
"M20302978_ch","charm","charm",4,"JOL","vehicle","Study1","U","Study Phase2",2022,0,"Recall2","MSU"
"M20316499_kpf","charm","charm",4,"JOL","vehicle","Study1","U","Study Phase2",2841,20,"Recall2","MSU"
"M20316755ADF","","charm",4,"JOL","vehicle","Study1","U","Study Phase2",2855,20,"Recall2","MSU"
"M20331128S.W","car","charm",4,"JOL","vehicle","Study1","U","Study Phase2",2969,30,"Recall2","MSU"
"M20338323_cls","","charm",4,"JOL","vehicle","Study1","U","Study Phase2",1930,50,"Recall2","MSU"
"M20348292_LMK","charm","charm",4,"JOL","vehicle","Study1","U","Study Phase2",4738,67,"Recall2","MSU"
"M20265221SL","dollar","money",4,"JOL","wage","Study1","F","Study Phase2",3080,53,"Recall2","MSU"
"M20278328_MD","money","money",4,"JOL","wage","Study1","F","Study Phase2",3065,2,"Recall2","MSU"
"M20297698AL","money","money",4,"JOL","wage","Study1","F","Study Phase2",4173,2,"Recall2","MSU"
"M20298373","","money",4,"JOL","wage","Study1","F","Study Phase2",4960,0,"Recall2","MSU"
"M20302978_ch","money","money",4,"JOL","wage","Study1","F","Study Phase2",13284,80,"Recall2","MSU"
"M20316499_kpf","money","money",4,"JOL","wage","Study1","F","Study Phase2",2088,100,"Recall2","MSU"
"M20316755ADF","money","money",4,"JOL","wage","Study1","F","Study Phase2",6195,95,"Recall2","MSU"
"M20331128S.W","check","money",4,"JOL","wage","Study1","F","Study Phase2",4036,70,"Recall2","MSU"
"M20338323_cls","money","money",4,"JOL","wage","Study1","F","Study Phase2",2076,100,"Recall2","MSU"
"M20348292_LMK","money","money",4,"JOL","wage","Study1","F","Study Phase2",2635,43,"Recall2","MSU"
"M20265221SL","loud","loud",4,"JOL","war","Study1","M","Study Phase2",3471,56,"Recall2","MSU"
"M20278328_MD","loud","loud",4,"JOL","war","Study1","M","Study Phase2",2258,80,"Recall2","MSU"
"M20297698AL","","loud",4,"JOL","war","Study1","M","Study Phase2",3910,0,"Recall2","MSU"
"M20298373","","loud",4,"JOL","war","Study1","M","Study Phase2",1382,0,"Recall2","MSU"
"M20302978_ch","loud","loud",4,"JOL","war","Study1","M","Study Phase2",3310,70,"Recall2","MSU"
