"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"M20321883KO","trash","trash",3,"Read","litter","Study1","F","Study Phase2",2577,"Recall2","MSU"
"M20335622WDl","trash","trash",3,"Read","litter","Study1","F","Study Phase2",1305,"Recall2","MSU"
"M20336755_su","cat","trash",3,"Read","litter","Study1","F","Study Phase2",799,"Recall2","MSU"
"M20337017_AU","trash","trash",3,"Read","litter","Study1","F","Study Phase2",1415,"Recall2","MSU"
"M20339825PT","box","trash",3,"Read","litter","Study1","F","Study Phase2",1823,"Recall2","MSU"
"M20340215MGW","","trash",3,"Read","litter","Study1","F","Study Phase2",1845,"Recall2","MSU"
"M20283871","","phone",3,"Read","maze","Study1","U","Study Phase2",404,"Recall2","MSU"
"M20296365_NBG","phone","phone",3,"Read","maze","Study1","U","Study Phase2",2581,"Recall2","MSU"
"M20319154_ele","corn","phone",3,"Read","maze","Study1","U","Study Phase2",1863,"Recall2","MSU"
"M20321818MN","trail","phone",3,"Read","maze","Study1","U","Study Phase2",3763,"Recall2","MSU"
"M20321883KO","phone","phone",3,"Read","maze","Study1","U","Study Phase2",3183,"Recall2","MSU"
"M20335622WDl","solve","phone",3,"Read","maze","Study1","U","Study Phase2",1330,"Recall2","MSU"
"M20336755_su","","phone",3,"Read","maze","Study1","U","Study Phase2",650,"Recall2","MSU"
"M20337017_AU","mirror","phone",3,"Read","maze","Study1","U","Study Phase2",1230,"Recall2","MSU"
"M20339825PT","run","phone",3,"Read","maze","Study1","U","Study Phase2",1083,"Recall2","MSU"
"M20340215MGW","phone","phone",3,"Read","maze","Study1","U","Study Phase2",6666,"Recall2","MSU"
"M20283871","","keys",3,"Read","meat","Study1","U","Study Phase2",439,"Recall2","MSU"
"M20296365_NBG","keys","keys",3,"Read","meat","Study1","U","Study Phase2",3209,"Recall2","MSU"
"M20319154_ele","red","keys",3,"Read","meat","Study1","U","Study Phase2",4806,"Recall2","MSU"
"M20321818MN","","keys",3,"Read","meat","Study1","U","Study Phase2",3200,"Recall2","MSU"
"M20321883KO","key","keys",3,"Read","meat","Study1","U","Study Phase2",3113,"Recall2","MSU"
"M20335622WDl","food","keys",3,"Read","meat","Study1","U","Study Phase2",1291,"Recall2","MSU"
"M20336755_su","cold","keys",3,"Read","meat","Study1","U","Study Phase2",714,"Recall2","MSU"
"M20337017_AU","keys","keys",3,"Read","meat","Study1","U","Study Phase2",1119,"Recall2","MSU"
"M20339825PT","knife","keys",3,"Read","meat","Study1","U","Study Phase2",1102,"Recall2","MSU"
"M20340215MGW","keys","keys",3,"Read","meat","Study1","U","Study Phase2",2678,"Recall2","MSU"
"M20283871","","maroon",3,"Read","mirror","Study1","U","Study Phase2",121,"Recall2","MSU"
"M20296365_NBG","shard","maroon",3,"Read","mirror","Study1","U","Study Phase2",2021,"Recall2","MSU"
"M20319154_ele","fun","maroon",3,"Read","mirror","Study1","U","Study Phase2",2317,"Recall2","MSU"
"M20321818MN","","maroon",3,"Read","mirror","Study1","U","Study Phase2",3255,"Recall2","MSU"
"M20321883KO","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",2207,"Recall2","MSU"
"M20335622WDl","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",25501,"Recall2","MSU"
"M20336755_su","self","maroon",3,"Read","mirror","Study1","U","Study Phase2",4026,"Recall2","MSU"
"M20337017_AU","children","maroon",3,"Read","mirror","Study1","U","Study Phase2",1742,"Recall2","MSU"
"M20339825PT","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",2238,"Recall2","MSU"
"M20340215MGW","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",1710,"Recall2","MSU"
"M20283871","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",629,"Recall2","MSU"
"M20283871","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",750,"Recall2","MSU"
"M20296365_NBG","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1692,"Recall2","MSU"
"M20296365_NBG","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2877,"Recall2","MSU"
"M20319154_ele","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1577,"Recall2","MSU"
"M20319154_ele","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2908,"Recall2","MSU"
"M20321818MN","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",3432,"Recall2","MSU"
"M20321818MN","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2906,"Recall2","MSU"
"M20321883KO","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1288,"Recall2","MSU"
"M20321883KO","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1588,"Recall2","MSU"
"M20335622WDl","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2701,"Recall2","MSU"
"M20335622WDl","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2087,"Recall2","MSU"
"M20336755_su","","donkey",3,"Read","mule","Study1","F","Study Phase2",745,"Recall2","MSU"
"M20336755_su","","donkey",3,"Read","mule","Study1","F","Study Phase2",670,"Recall2","MSU"
"M20337017_AU","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1353,"Recall2","MSU"
"M20337017_AU","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1435,"Recall2","MSU"
"M20339825PT","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1401,"Recall2","MSU"
"M20339825PT","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1068,"Recall2","MSU"
"M20340215MGW","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1489,"Recall2","MSU"
"M20340215MGW","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1082,"Recall2","MSU"
"M20283871","","sleep",3,"Read","nap","Study1","F","Study Phase2",449,"Recall2","MSU"
"M20296365_NBG","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",1707,"Recall2","MSU"
"M20319154_ele","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",2198,"Recall2","MSU"
"M20321818MN","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",2542,"Recall2","MSU"
"M20321883KO","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",2554,"Recall2","MSU"
"M20335622WDl","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",2089,"Recall2","MSU"
"M20336755_su","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",617,"Recall2","MSU"
"M20337017_AU","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",1103,"Recall2","MSU"
"M20339825PT","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",1273,"Recall2","MSU"
"M20340215MGW","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",5889,"Recall2","MSU"
"M20283871","tree","flower",3,"Read","orchid","Study1","F","Study Phase2",263,"Recall2","MSU"
"M20296365_NBG","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",4429,"Recall2","MSU"
"M20319154_ele","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",3977,"Recall2","MSU"
"M20321818MN","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",2716,"Recall2","MSU"
"M20321883KO","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",1212,"Recall2","MSU"
"M20335622WDl","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",3020,"Recall2","MSU"
"M20336755_su","plant","flower",3,"Read","orchid","Study1","F","Study Phase2",1131,"Recall2","MSU"
"M20337017_AU","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",1230,"Recall2","MSU"
"M20339825PT","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",1124,"Recall2","MSU"
"M20340215MGW","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",1936,"Recall2","MSU"
"M20283871","","plant",3,"Read","root","Study1","F","Study Phase2",396,"Recall2","MSU"
"M20296365_NBG","plant","plant",3,"Read","root","Study1","F","Study Phase2",1916,"Recall2","MSU"
"M20319154_ele","canal","plant",3,"Read","root","Study1","F","Study Phase2",2081,"Recall2","MSU"
"M20321818MN","plant","plant",3,"Read","root","Study1","F","Study Phase2",2984,"Recall2","MSU"
"M20321883KO","plant","plant",3,"Read","root","Study1","F","Study Phase2",1866,"Recall2","MSU"
"M20335622WDl","tree","plant",3,"Read","root","Study1","F","Study Phase2",2199,"Recall2","MSU"
"M20336755_su","plant","plant",3,"Read","root","Study1","F","Study Phase2",555,"Recall2","MSU"
"M20337017_AU","cannel","plant",3,"Read","root","Study1","F","Study Phase2",1127,"Recall2","MSU"
"M20339825PT","tree","plant",3,"Read","root","Study1","F","Study Phase2",1265,"Recall2","MSU"
"M20340215MGW","plant","plant",3,"Read","root","Study1","F","Study Phase2",4854,"Recall2","MSU"
"M20283871","","worm",3,"Read","rough","Study1","M","Study Phase2",2619,"Recall2","MSU"
"M20296365_NBG","coarse","worm",3,"Read","rough","Study1","M","Study Phase2",1078,"Recall2","MSU"
"M20319154_ele","","worm",3,"Read","rough","Study1","M","Study Phase2",2152,"Recall2","MSU"
"M20321818MN","","worm",3,"Read","rough","Study1","M","Study Phase2",3349,"Recall2","MSU"
"M20321883KO","","worm",3,"Read","rough","Study1","M","Study Phase2",3829,"Recall2","MSU"
"M20335622WDl","rug","worm",3,"Read","rough","Study1","M","Study Phase2",1836,"Recall2","MSU"
"M20336755_su","draft]","worm",3,"Read","rough","Study1","M","Study Phase2",794,"Recall2","MSU"
"M20337017_AU","time","worm",3,"Read","rough","Study1","M","Study Phase2",1417,"Recall2","MSU"
"M20339825PT","soft","worm",3,"Read","rough","Study1","M","Study Phase2",1395,"Recall2","MSU"
"M20340215MGW","","worm",3,"Read","rough","Study1","M","Study Phase2",3700,"Recall2","MSU"
"M20283871","","head",3,"Read","scalp","Study1","F","Study Phase2",689,"Recall2","MSU"
"M20296365_NBG","head","head",3,"Read","scalp","Study1","F","Study Phase2",1670,"Recall2","MSU"
"M20319154_ele","head","head",3,"Read","scalp","Study1","F","Study Phase2",1440,"Recall2","MSU"
"M20321818MN","head","head",3,"Read","scalp","Study1","F","Study Phase2",2952,"Recall2","MSU"
"M20321883KO","head","head",3,"Read","scalp","Study1","F","Study Phase2",3024,"Recall2","MSU"
"M20335622WDl","head","head",3,"Read","scalp","Study1","F","Study Phase2",6121,"Recall2","MSU"
"M20336755_su","head","head",3,"Read","scalp","Study1","F","Study Phase2",767,"Recall2","MSU"
"M20337017_AU"," dry","head",3,"Read","scalp","Study1","F","Study Phase2",1448,"Recall2","MSU"
"M20339825PT","head","head",3,"Read","scalp","Study1","F","Study Phase2",1401,"Recall2","MSU"
"M20340215MGW","","head",3,"Read","scalp","Study1","F","Study Phase2",1973,"Recall2","MSU"
"M20283871","fish","shake",3,"Read","shell","Study1","U","Study Phase2",734,"Recall2","MSU"
"M20296365_NBG","shake","shake",3,"Read","shell","Study1","U","Study Phase2",2383,"Recall2","MSU"
"M20319154_ele","","shake",3,"Read","shell","Study1","U","Study Phase2",2135,"Recall2","MSU"
"M20321818MN","shake","shake",3,"Read","shell","Study1","U","Study Phase2",3015,"Recall2","MSU"
"M20321883KO","shock","shake",3,"Read","shell","Study1","U","Study Phase2",1485,"Recall2","MSU"
"M20335622WDl","pour","shake",3,"Read","shell","Study1","U","Study Phase2",1609,"Recall2","MSU"
"M20336755_su","fish","shake",3,"Read","shell","Study1","U","Study Phase2",816,"Recall2","MSU"
"M20337017_AU","sea","shake",3,"Read","shell","Study1","U","Study Phase2",1286,"Recall2","MSU"
"M20339825PT","beach","shake",3,"Read","shell","Study1","U","Study Phase2",1260,"Recall2","MSU"
"M20340215MGW","shack","shake",3,"Read","shell","Study1","U","Study Phase2",3969,"Recall2","MSU"
"M20283871","house","tick",3,"Read","sign","Study1","U","Study Phase2",409,"Recall2","MSU"
"M20296365_NBG","otter","tick",3,"Read","sign","Study1","U","Study Phase2",2277,"Recall2","MSU"
"M20319154_ele","","tick",3,"Read","sign","Study1","U","Study Phase2",2140,"Recall2","MSU"
"M20321818MN","","tick",3,"Read","sign","Study1","U","Study Phase2",3065,"Recall2","MSU"
"M20321883KO","","tick",3,"Read","sign","Study1","U","Study Phase2",4436,"Recall2","MSU"
"M20335622WDl","stop","tick",3,"Read","sign","Study1","U","Study Phase2",86458,"Recall2","MSU"
"M20336755_su","board","tick",3,"Read","sign","Study1","U","Study Phase2",842,"Recall2","MSU"
"M20337017_AU","man","tick",3,"Read","sign","Study1","U","Study Phase2",1068,"Recall2","MSU"
"M20339825PT","stop","tick",3,"Read","sign","Study1","U","Study Phase2",2019,"Recall2","MSU"
"M20340215MGW","","tick",3,"Read","sign","Study1","U","Study Phase2",2440,"Recall2","MSU"
"M20283871","","drink",3,"Read","sip","Study1","F","Study Phase2",383,"Recall2","MSU"
"M20296365_NBG","drink","drink",3,"Read","sip","Study1","F","Study Phase2",5304,"Recall2","MSU"
"M20319154_ele","drink","drink",3,"Read","sip","Study1","F","Study Phase2",3089,"Recall2","MSU"
"M20321818MN","drink","drink",3,"Read","sip","Study1","F","Study Phase2",2661,"Recall2","MSU"
"M20321883KO","","drink",3,"Read","sip","Study1","F","Study Phase2",2293,"Recall2","MSU"
"M20335622WDl","drink","drink",3,"Read","sip","Study1","F","Study Phase2",6375,"Recall2","MSU"
"M20336755_su","drink","drink",3,"Read","sip","Study1","F","Study Phase2",2923,"Recall2","MSU"
"M20337017_AU","drink","drink",3,"Read","sip","Study1","F","Study Phase2",1091,"Recall2","MSU"
"M20339825PT","drink","drink",3,"Read","sip","Study1","F","Study Phase2",3257,"Recall2","MSU"
"M20340215MGW","drink","drink",3,"Read","sip","Study1","F","Study Phase2",1789,"Recall2","MSU"
"M20283871","","belt",3,"Read","soon","Study1","U","Study Phase2",1561,"Recall2","MSU"
"M20296365_NBG","after","belt",3,"Read","soon","Study1","U","Study Phase2",2189,"Recall2","MSU"
"M20319154_ele","","belt",3,"Read","soon","Study1","U","Study Phase2",1775,"Recall2","MSU"
"M20321818MN","belt","belt",3,"Read","soon","Study1","U","Study Phase2",3322,"Recall2","MSU"
"M20321883KO","","belt",3,"Read","soon","Study1","U","Study Phase2",2695,"Recall2","MSU"
"M20335622WDl","later","belt",3,"Read","soon","Study1","U","Study Phase2",2196,"Recall2","MSU"
"M20336755_su","come","belt",3,"Read","soon","Study1","U","Study Phase2",871,"Recall2","MSU"
"M20337017_AU","moon","belt",3,"Read","soon","Study1","U","Study Phase2",1289,"Recall2","MSU"
"M20339825PT","later","belt",3,"Read","soon","Study1","U","Study Phase2",1571,"Recall2","MSU"
"M20340215MGW","","belt",3,"Read","soon","Study1","U","Study Phase2",1643,"Recall2","MSU"
"M20283871","","cloth",3,"Read","stretch","Study1","U","Study Phase2",686,"Recall2","MSU"
"M20296365_NBG","cloth","cloth",3,"Read","stretch","Study1","U","Study Phase2",1791,"Recall2","MSU"
"M20319154_ele","","cloth",3,"Read","stretch","Study1","U","Study Phase2",2044,"Recall2","MSU"
"M20321818MN","","cloth",3,"Read","stretch","Study1","U","Study Phase2",3813,"Recall2","MSU"
"M20321883KO","cloth","cloth",3,"Read","stretch","Study1","U","Study Phase2",1850,"Recall2","MSU"
"M20335622WDl","loose","cloth",3,"Read","stretch","Study1","U","Study Phase2",2206,"Recall2","MSU"
"M20336755_su","","cloth",3,"Read","stretch","Study1","U","Study Phase2",719,"Recall2","MSU"
"M20337017_AU","marks","cloth",3,"Read","stretch","Study1","U","Study Phase2",1379,"Recall2","MSU"
"M20339825PT","back","cloth",3,"Read","stretch","Study1","U","Study Phase2",2835,"Recall2","MSU"
"M20340215MGW","","cloth",3,"Read","stretch","Study1","U","Study Phase2",6038,"Recall2","MSU"
"M20283871","","bird",3,"Read","swan","Study1","F","Study Phase2",378,"Recall2","MSU"
"M20296365_NBG","bird","bird",3,"Read","swan","Study1","F","Study Phase2",1683,"Recall2","MSU"
"M20319154_ele","lake","bird",3,"Read","swan","Study1","F","Study Phase2",2407,"Recall2","MSU"
"M20321818MN","bird","bird",3,"Read","swan","Study1","F","Study Phase2",2777,"Recall2","MSU"
"M20321883KO","bird","bird",3,"Read","swan","Study1","F","Study Phase2",1556,"Recall2","MSU"
"M20335622WDl","lake","bird",3,"Read","swan","Study1","F","Study Phase2",4650,"Recall2","MSU"
"M20336755_su","","bird",3,"Read","swan","Study1","F","Study Phase2",732,"Recall2","MSU"
"M20337017_AU","bird","bird",3,"Read","swan","Study1","F","Study Phase2",1204,"Recall2","MSU"
"M20339825PT","bird","bird",3,"Read","swan","Study1","F","Study Phase2",1398,"Recall2","MSU"
"M20340215MGW","goose","bird",3,"Read","swan","Study1","F","Study Phase2",3347,"Recall2","MSU"
"M20283871","","morning",3,"Read","temperature","Study1","U","Study Phase2",225,"Recall2","MSU"
"M20296365_NBG","morning","morning",3,"Read","temperature","Study1","U","Study Phase2",2099,"Recall2","MSU"
"M20319154_ele","hot","morning",3,"Read","temperature","Study1","U","Study Phase2",2722,"Recall2","MSU"
"M20321818MN","morning","morning",3,"Read","temperature","Study1","U","Study Phase2",3273,"Recall2","MSU"
"M20321883KO","morning","morning",3,"Read","temperature","Study1","U","Study Phase2",2903,"Recall2","MSU"
"M20335622WDl","morning","morning",3,"Read","temperature","Study1","U","Study Phase2",1574,"Recall2","MSU"
"M20336755_su","high","morning",3,"Read","temperature","Study1","U","Study Phase2",2757,"Recall2","MSU"
"M20337017_AU","hot","morning",3,"Read","temperature","Study1","U","Study Phase2",1374,"Recall2","MSU"
"M20339825PT","morning","morning",3,"Read","temperature","Study1","U","Study Phase2",1875,"Recall2","MSU"
"M20340215MGW","morning","morning",3,"Read","temperature","Study1","U","Study Phase2",7834,"Recall2","MSU"
"M20283871","decay","comb",3,"Read","tooth","Study1","M","Study Phase2",642,"Recall2","MSU"
"M20296365_NBG","comb","comb",3,"Read","tooth","Study1","M","Study Phase2",2126,"Recall2","MSU"
"M20319154_ele","ache","comb",3,"Read","tooth","Study1","M","Study Phase2",2377,"Recall2","MSU"
"M20321818MN","","comb",3,"Read","tooth","Study1","M","Study Phase2",3346,"Recall2","MSU"
"M20321883KO","comb","comb",3,"Read","tooth","Study1","M","Study Phase2",1931,"Recall2","MSU"
"M20335622WDl","teeth","comb",3,"Read","tooth","Study1","M","Study Phase2",1712,"Recall2","MSU"
"M20336755_su","","comb",3,"Read","tooth","Study1","M","Study Phase2",642,"Recall2","MSU"
"M20337017_AU","brush","comb",3,"Read","tooth","Study1","M","Study Phase2",1272,"Recall2","MSU"
"M20339825PT","fairy","comb",3,"Read","tooth","Study1","M","Study Phase2",1236,"Recall2","MSU"
"M20340215MGW","","comb",3,"Read","tooth","Study1","M","Study Phase2",3062,"Recall2","MSU"
"M20283871","branch","pancakes",3,"Read","tree","Study1","M","Study Phase2",781,"Recall2","MSU"
"M20296365_NBG","green","pancakes",3,"Read","tree","Study1","M","Study Phase2",6460,"Recall2","MSU"
"M20319154_ele","","pancakes",3,"Read","tree","Study1","M","Study Phase2",3117,"Recall2","MSU"
"M20321818MN","green","pancakes",3,"Read","tree","Study1","M","Study Phase2",3003,"Recall2","MSU"
"M20321883KO","green","pancakes",3,"Read","tree","Study1","M","Study Phase2",5734,"Recall2","MSU"
"M20335622WDl","green","pancakes",3,"Read","tree","Study1","M","Study Phase2",11075,"Recall2","MSU"
"M20336755_su","","pancakes",3,"Read","tree","Study1","M","Study Phase2",1698,"Recall2","MSU"
"M20337017_AU","plant","pancakes",3,"Read","tree","Study1","M","Study Phase2",1212,"Recall2","MSU"
"M20339825PT","hand","pancakes",3,"Read","tree","Study1","M","Study Phase2",2614,"Recall2","MSU"
"M20340215MGW","green","pancakes",3,"Read","tree","Study1","M","Study Phase2",2730,"Recall2","MSU"
"M20283871","","fish",3,"Read","tuna","Study1","F","Study Phase2",1927,"Recall2","MSU"
"M20296365_NBG","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",2209,"Recall2","MSU"
"M20319154_ele","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",1170,"Recall2","MSU"
"M20321818MN","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",2785,"Recall2","MSU"
"M20321883KO","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",1383,"Recall2","MSU"
"M20335622WDl","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",1189,"Recall2","MSU"
"M20336755_su","melt","fish",3,"Read","tuna","Study1","F","Study Phase2",5053,"Recall2","MSU"
"M20337017_AU","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",1154,"Recall2","MSU"
"M20339825PT","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",1269,"Recall2","MSU"
"M20340215MGW","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",1580,"Recall2","MSU"
"M20283871","car","charm",3,"Read","vehicle","Study1","U","Study Phase2",591,"Recall2","MSU"
"M20296365_NBG","charm","charm",3,"Read","vehicle","Study1","U","Study Phase2",3408,"Recall2","MSU"
"M20319154_ele","car","charm",3,"Read","vehicle","Study1","U","Study Phase2",2621,"Recall2","MSU"
"M20321818MN","","charm",3,"Read","vehicle","Study1","U","Study Phase2",3177,"Recall2","MSU"
"M20321883KO","happy","charm",3,"Read","vehicle","Study1","U","Study Phase2",1708,"Recall2","MSU"
"M20335622WDl","car","charm",3,"Read","vehicle","Study1","U","Study Phase2",45059,"Recall2","MSU"
"M20336755_su","driv","charm",3,"Read","vehicle","Study1","U","Study Phase2",676,"Recall2","MSU"
"M20337017_AU","car","charm",3,"Read","vehicle","Study1","U","Study Phase2",1188,"Recall2","MSU"
"M20339825PT","car","charm",3,"Read","vehicle","Study1","U","Study Phase2",1421,"Recall2","MSU"
"M20340215MGW","","charm",3,"Read","vehicle","Study1","U","Study Phase2",6202,"Recall2","MSU"
"M20283871","","money",3,"Read","wage","Study1","F","Study Phase2",315,"Recall2","MSU"
"M20296365_NBG","money","money",3,"Read","wage","Study1","F","Study Phase2",3192,"Recall2","MSU"
"M20319154_ele","","money",3,"Read","wage","Study1","F","Study Phase2",2335,"Recall2","MSU"
"M20321818MN","money","money",3,"Read","wage","Study1","F","Study Phase2",2953,"Recall2","MSU"
"M20321883KO","money","money",3,"Read","wage","Study1","F","Study Phase2",2316,"Recall2","MSU"
"M20335622WDl","money","money",3,"Read","wage","Study1","F","Study Phase2",3251,"Recall2","MSU"
"M20336755_su","money","money",3,"Read","wage","Study1","F","Study Phase2",665,"Recall2","MSU"
"M20337017_AU","money","money",3,"Read","wage","Study1","F","Study Phase2",2223,"Recall2","MSU"
"M20339825PT","cash","money",3,"Read","wage","Study1","F","Study Phase2",2078,"Recall2","MSU"
"M20340215MGW","money","money",3,"Read","wage","Study1","F","Study Phase2",1580,"Recall2","MSU"
"M20283871","","loud",3,"Read","war","Study1","M","Study Phase2",269,"Recall2","MSU"
"M20296365_NBG","loud","loud",3,"Read","war","Study1","M","Study Phase2",2354,"Recall2","MSU"
"M20319154_ele","loud","loud",3,"Read","war","Study1","M","Study Phase2",4933,"Recall2","MSU"
"M20321818MN","","loud",3,"Read","war","Study1","M","Study Phase2",2940,"Recall2","MSU"
"M20321883KO","loud","loud",3,"Read","war","Study1","M","Study Phase2",1658,"Recall2","MSU"
"M20335622WDl","machine","loud",3,"Read","war","Study1","M","Study Phase2",1622,"Recall2","MSU"
"M20336755_su","time","loud",3,"Read","war","Study1","M","Study Phase2",714,"Recall2","MSU"
"M20337017_AU","loud","loud",3,"Read","war","Study1","M","Study Phase2",1286,"Recall2","MSU"
"M20339825PT","loud","loud",3,"Read","war","Study1","M","Study Phase2",1418,"Recall2","MSU"
"M20340215MGW","loud","loud",3,"Read","war","Study1","M","Study Phase2",8548,"Recall2","MSU"
"M20283871","","hand",3,"Read","wedding","Study1","M","Study Phase2",480,"Recall2","MSU"
"M20296365_NBG","hand","hand",3,"Read","wedding","Study1","M","Study Phase2",2636,"Recall2","MSU"
"M20319154_ele","","hand",3,"Read","wedding","Study1","M","Study Phase2",1895,"Recall2","MSU"
"M20321818MN","","hand",3,"Read","wedding","Study1","M","Study Phase2",4123,"Recall2","MSU"
"M20321883KO","hand","hand",3,"Read","wedding","Study1","M","Study Phase2",1967,"Recall2","MSU"
"M20335622WDl","happy","hand",3,"Read","wedding","Study1","M","Study Phase2",10019,"Recall2","MSU"
"M20336755_su","bells","hand",3,"Read","wedding","Study1","M","Study Phase2",2062,"Recall2","MSU"
"M20337017_AU","bride","hand",3,"Read","wedding","Study1","M","Study Phase2",1216,"Recall2","MSU"
"M20339825PT","hand","hand",3,"Read","wedding","Study1","M","Study Phase2",1988,"Recall2","MSU"
"M20340215MGW","","hand",3,"Read","wedding","Study1","M","Study Phase2",5570,"Recall2","MSU"
"M20283871","","sentence",3,"Read","word","Study1","F","Study Phase2",502,"Recall2","MSU"
"M20296365_NBG","sentence","sentence",3,"Read","word","Study1","F","Study Phase2",4436,"Recall2","MSU"
"M20319154_ele","","sentence",3,"Read","word","Study1","F","Study Phase2",1763,"Recall2","MSU"
"M20321818MN","sentence","sentence",3,"Read","word","Study1","F","Study Phase2",3402,"Recall2","MSU"
"M20321883KO","sentence","sentence",3,"Read","word","Study1","F","Study Phase2",1710,"Recall2","MSU"
"M20335622WDl","soft","sentence",3,"Read","word","Study1","F","Study Phase2",2902,"Recall2","MSU"
"M20336755_su","","sentence",3,"Read","word","Study1","F","Study Phase2",1351,"Recall2","MSU"
"M20337017_AU","letter","sentence",3,"Read","word","Study1","F","Study Phase2",1080,"Recall2","MSU"
"M20339825PT","talk","sentence",3,"Read","word","Study1","F","Study Phase2",1138,"Recall2","MSU"
"M20340215MGW","","sentence",3,"Read","word","Study1","F","Study Phase2",2193,"Recall2","MSU"
"20337845D.A.","cool","wolf",1,"Read","art","Study2","U","Study Phase2",2039,"Recall2","MSU"
"M20278234LVG","","wolf",1,"Read","art","Study2","U","Study Phase2",1863,"Recall2","MSU"
"M20316504APG","","wolf",1,"Read","art","Study2","U","Study Phase2",6197,"Recall2","MSU"
"M20320231_MMS","wolf","wolf",1,"Read","art","Study2","U","Study Phase2",7963,"Recall2","MSU"
"M20333893_HRR","","wolf",1,"Read","art","Study2","U","Study Phase2",2219,"Recall2","MSU"
"M20333927NNN","paint","wolf",1,"Read","art","Study2","U","Study Phase2",1349,"Recall2","MSU"
"M20342347","wall","wolf",1,"Read","art","Study2","U","Study Phase2",3745,"Recall2","MSU"
"m20344614_tmw","nice","wolf",1,"Read","art","Study2","U","Study Phase2",2094,"Recall2","MSU"
"20337845D.A.","idk","bronze",1,"Read","artery","Study2","U","Study Phase2",929,"Recall2","MSU"
"M20278234LVG","blood","bronze",1,"Read","artery","Study2","U","Study Phase2",1206,"Recall2","MSU"
"M20316504APG","","bronze",1,"Read","artery","Study2","U","Study Phase2",9264,"Recall2","MSU"
"M20320231_MMS","bronze","bronze",1,"Read","artery","Study2","U","Study Phase2",3533,"Recall2","MSU"
"M20333893_HRR","bronze","bronze",1,"Read","artery","Study2","U","Study Phase2",2786,"Recall2","MSU"
"M20333927NNN","bronze","bronze",1,"Read","artery","Study2","U","Study Phase2",2404,"Recall2","MSU"
"M20342347","heart","bronze",1,"Read","artery","Study2","U","Study Phase2",2882,"Recall2","MSU"
"m20344614_tmw","heart","bronze",1,"Read","artery","Study2","U","Study Phase2",2458,"Recall2","MSU"
"20337845D.A.","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",1319,"Recall2","MSU"
"M20278234LVG","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",1047,"Recall2","MSU"
"M20316504APG","clothing","clothes",1,"Read","attire","Study2","F","Study Phase2",6416,"Recall2","MSU"
