"id","encoding","direction","Response.RT","score","experiment"
"w10066488_jrg","Read","F",835,0,"Ex1A"
"w10066536_jgd","Read","F",1486,100,"Ex1A"
"w10100791MF","Read","F",1023,100,"Ex1A"
"w10108756_stb","Read","F",957,0,"Ex1A"
"w10115108MN","Read","F",1001,0,"Ex1A"
"w10151114_rew","Read","F",465,0,"Ex1A"
"w10158052HC","Read","F",2487,100,"Ex1A"
"w10159057_afm","Read","F",2014,0,"Ex1A"
"w10159588_dpw","Read","F",3122,100,"Ex1A"
"w10164930","Read","F",2727,100,"Ex1A"
"w10168222_jk","Read","F",1432,100,"Ex1A"
"w10173850","Read","F",10975,0,"Ex1A"
"w958179","Read","F",146396,0,"Ex1A"
"M20344836","Read","F",6460,100,"Ex1A"
"w10026560_jms","Read","F",1579,0,"Ex1A"
"w10053855_KS","Read","F",1808,0,"Ex1A"
"w10062138_leh","Read","F",2779,0,"Ex1A"
"w10066488_jrg","Read","F",981,0,"Ex1A"
"w10066536_jgd","Read","F",1138,100,"Ex1A"
"w10100791MF","Read","F",1532,0,"Ex1A"
"w10108756_stb","Read","F",1539,0,"Ex1A"
"w10115108MN","Read","F",1170,0,"Ex1A"
"w10151114_rew","Read","F",489,0,"Ex1A"
"w10158052HC","Read","F",1006,0,"Ex1A"
"w10159057_afm","Read","F",959,0,"Ex1A"
"w10159588_dpw","Read","F",2717,100,"Ex1A"
"w10164930","Read","F",1561,0,"Ex1A"
"w10168222_jk","Read","F",2022,0,"Ex1A"
"w10173850","Read","F",154,0,"Ex1A"
"w958179","Read","F",1359,0,"Ex1A"
"M20344836","Read","M",7304,100,"Ex1A"
"w10026560_jms","Read","M",932,0,"Ex1A"
"w10053855_KS","Read","M",2276,0,"Ex1A"
"w10062138_leh","Read","M",12920,0,"Ex1A"
"w10066488_jrg","Read","M",902,0,"Ex1A"
"w10066536_jgd","Read","M",1074,0,"Ex1A"
"w10100791MF","Read","M",1182,0,"Ex1A"
"w10108756_stb","Read","M",990,0,"Ex1A"
"w10115108MN","Read","M",1449,0,"Ex1A"
"w10151114_rew","Read","M",1011,0,"Ex1A"
"w10158052HC","Read","M",1704,0,"Ex1A"
"w10159057_afm","Read","M",986,0,"Ex1A"
"w10159588_dpw","Read","M",2489,100,"Ex1A"
"w10164930","Read","M",1597,0,"Ex1A"
"w10168222_jk","Read","M",1928,0,"Ex1A"
"w10173850","Read","M",3737,0,"Ex1A"
"w958179","Read","M",6677,0,"Ex1A"
"M20344836","Read","F",6387,100,"Ex1A"
"w10026560_jms","Read","F",898,0,"Ex1A"
"w10053855_KS","Read","F",750,100,"Ex1A"
"w10062138_leh","Read","F",31547,100,"Ex1A"
"w10066488_jrg","Read","F",1372,0,"Ex1A"
"w10066536_jgd","Read","F",1616,100,"Ex1A"
"w10100791MF","Read","F",1111,100,"Ex1A"
"w10108756_stb","Read","F",1301,0,"Ex1A"
"w10115108MN","Read","F",1196,0,"Ex1A"
"w10151114_rew","Read","F",383,100,"Ex1A"
"w10158052HC","Read","F",1099,100,"Ex1A"
"w10159057_afm","Read","F",671,0,"Ex1A"
"w10159588_dpw","Read","F",2265,100,"Ex1A"
"w10164930","Read","F",2522,100,"Ex1A"
"w10168222_jk","Read","F",3593,0,"Ex1A"
"w10173850","Read","F",636,100,"Ex1A"
"w958179","Read","F",5199,0,"Ex1A"
"M20344836","Read","U",4811,100,"Ex1A"
"w10026560_jms","Read","U",899,0,"Ex1A"
"w10053855_KS","Read","U",2402,100,"Ex1A"
"w10062138_leh","Read","U",2811,0,"Ex1A"
"w10066488_jrg","Read","U",856,0,"Ex1A"
"w10066536_jgd","Read","U",1398,0,"Ex1A"
"w10100791MF","Read","U",1093,100,"Ex1A"
"w10108756_stb","Read","U",1461,0,"Ex1A"
"w10115108MN","Read","U",3417,0,"Ex1A"
"w10151114_rew","Read","U",431,0,"Ex1A"
"w10158052HC","Read","U",1018,100,"Ex1A"
"w10159057_afm","Read","U",1957,0,"Ex1A"
"w10159588_dpw","Read","U",4134,0,"Ex1A"
"w10164930","Read","U",2497,100,"Ex1A"
"w10168222_jk","Read","U",6761,100,"Ex1A"
"w10173850","Read","U",527,0,"Ex1A"
"w958179","Read","U",1634,0,"Ex1A"
"M20344836","Read","U",4719,100,"Ex1A"
"w10026560_jms","Read","U",1855,0,"Ex1A"
"w10053855_KS","Read","U",2941,100,"Ex1A"
"w10062138_leh","Read","U",3102,0,"Ex1A"
"w10066488_jrg","Read","U",1076,0,"Ex1A"
"w10066536_jgd","Read","U",2985,0,"Ex1A"
"w10100791MF","Read","U",1477,0,"Ex1A"
"w10108756_stb","Read","U",1033,0,"Ex1A"
"w10115108MN","Read","U",1831,0,"Ex1A"
"w10151114_rew","Read","U",500,0,"Ex1A"
"w10158052HC","Read","U",1031,0,"Ex1A"
"w10159057_afm","Read","U",1079,0,"Ex1A"
"w10159588_dpw","Read","U",4947,0,"Ex1A"
"w10164930","Read","U",2487,100,"Ex1A"
"w10168222_jk","Read","U",13725,0,"Ex1A"
"w10173850","Read","U",12123,0,"Ex1A"
"w958179","Read","U",938,0,"Ex1A"
"M20344836","Read","F",5246,100,"Ex1A"
"w10026560_jms","Read","F",1023,0,"Ex1A"
"w10053855_KS","Read","F",5260,100,"Ex1A"
"w10062138_leh","Read","F",9112,100,"Ex1A"
"w10066488_jrg","Read","F",860,100,"Ex1A"
"w10066536_jgd","Read","F",19318,100,"Ex1A"
"w10100791MF","Read","F",859,100,"Ex1A"
"w10108756_stb","Read","F",1056,100,"Ex1A"
"w10115108MN","Read","F",1010,0,"Ex1A"
"w10151114_rew","Read","F",613,0,"Ex1A"
"w10158052HC","Read","F",1016,0,"Ex1A"
"w10159057_afm","Read","F",880,100,"Ex1A"
"w10159588_dpw","Read","F",2786,100,"Ex1A"
"w10164930","Read","F",1549,100,"Ex1A"
"w10168222_jk","Read","F",1860,100,"Ex1A"
"w10173850","Read","F",98,0,"Ex1A"
"w958179","Read","F",2176,100,"Ex1A"
"M20344836","Read","U",4429,100,"Ex1A"
"w10026560_jms","Read","U",2253,0,"Ex1A"
"w10053855_KS","Read","U",1734,0,"Ex1A"
"w10062138_leh","Read","U",2313,0,"Ex1A"
"w10066488_jrg","Read","U",1207,0,"Ex1A"
"w10066536_jgd","Read","U",1723,0,"Ex1A"
"w10100791MF","Read","U",1398,0,"Ex1A"
"w10108756_stb","Read","U",1192,100,"Ex1A"
"w10115108MN","Read","U",983,0,"Ex1A"
"w10151114_rew","Read","U",1206,0,"Ex1A"
"w10158052HC","Read","U",1064,0,"Ex1A"
"w10159057_afm","Read","U",1636,0,"Ex1A"
"w10159588_dpw","Read","U",3271,0,"Ex1A"
"w10164930","Read","U",1618,0,"Ex1A"
"w10168222_jk","Read","U",2056,0,"Ex1A"
"w10173850","Read","U",409,0,"Ex1A"
"w958179","Read","U",1170,0,"Ex1A"
"M20344836","Read","U",6937,100,"Ex1A"
"w10026560_jms","Read","U",1795,0,"Ex1A"
"w10053855_KS","Read","U",2390,0,"Ex1A"
"w10062138_leh","Read","U",2992,0,"Ex1A"
"w10066488_jrg","Read","U",943,0,"Ex1A"
"w10066536_jgd","Read","U",5061,0,"Ex1A"
"w10100791MF","Read","U",1305,0,"Ex1A"
"w10108756_stb","Read","U",1476,0,"Ex1A"
"w10115108MN","Read","U",972,0,"Ex1A"
"w10151114_rew","Read","U",579,0,"Ex1A"
"w10158052HC","Read","U",1918,0,"Ex1A"
"w10159057_afm","Read","U",1529,0,"Ex1A"
"w10159588_dpw","Read","U",2482,0,"Ex1A"
"w10164930","Read","U",2729,0,"Ex1A"
"w10168222_jk","Read","U",3022,0,"Ex1A"
"w10173850","Read","U",76,0,"Ex1A"
"w958179","Read","U",1500,0,"Ex1A"
"M20344836","Read","F",5056,100,"Ex1A"
"w10026560_jms","Read","F",1120,100,"Ex1A"
"w10053855_KS","Read","F",1883,100,"Ex1A"
"w10062138_leh","Read","F",2604,100,"Ex1A"
"w10066488_jrg","Read","F",781,100,"Ex1A"
"w10066536_jgd","Read","F",1173,100,"Ex1A"
"w10100791MF","Read","F",1167,0,"Ex1A"
"w10108756_stb","Read","F",1112,0,"Ex1A"
"w10115108MN","Read","F",1296,0,"Ex1A"
"w10151114_rew","Read","F",960,100,"Ex1A"
"w10158052HC","Read","F",1415,0,"Ex1A"
"w10159057_afm","Read","F",984,0,"Ex1A"
"w10159588_dpw","Read","F",2572,100,"Ex1A"
"w10164930","Read","F",1616,100,"Ex1A"
"w10168222_jk","Read","F",1726,0,"Ex1A"
"w10173850","Read","F",3548,100,"Ex1A"
"w958179","Read","F",1768,100,"Ex1A"
"M20344836","Read","U",6674,100,"Ex1A"
"w10026560_jms","Read","U",1678,0,"Ex1A"
"w10053855_KS","Read","U",1639,100,"Ex1A"
"w10062138_leh","Read","U",18834,100,"Ex1A"
"w10066488_jrg","Read","U",1253,0,"Ex1A"
"w10066536_jgd","Read","U",19947,100,"Ex1A"
"w10100791MF","Read","U",1466,100,"Ex1A"
"w10108756_stb","Read","U",1101,0,"Ex1A"
"w10115108MN","Read","U",1113,0,"Ex1A"
"w10151114_rew","Read","U",477,0,"Ex1A"
"w10158052HC","Read","U",971,0,"Ex1A"
"w10159057_afm","Read","U",1179,0,"Ex1A"
"w10159588_dpw","Read","U",3952,100,"Ex1A"
"w10164930","Read","U",2793,0,"Ex1A"
"w10168222_jk","Read","U",6438,0,"Ex1A"
"w10173850","Read","U",8398,100,"Ex1A"
"w958179","Read","U",2427,0,"Ex1A"
"M20344836","Read","M",4947,100,"Ex1A"
"w10026560_jms","Read","M",825,100,"Ex1A"
"w10053855_KS","Read","M",2653,100,"Ex1A"
"w10062138_leh","Read","M",2821,0,"Ex1A"
"w10066488_jrg","Read","M",797,0,"Ex1A"
"w10066536_jgd","Read","M",970,0,"Ex1A"
"w10100791MF","Read","M",7455,0,"Ex1A"
"w10108756_stb","Read","M",1154,0,"Ex1A"
"w10115108MN","Read","M",946,0,"Ex1A"
"w10151114_rew","Read","M",1265,0,"Ex1A"
"w10158052HC","Read","M",1050,0,"Ex1A"
"w10159057_afm","Read","M",950,100,"Ex1A"
"w10159588_dpw","Read","M",4017,100,"Ex1A"
"w10164930","Read","M",1973,100,"Ex1A"
"w10168222_jk","Read","M",4348,0,"Ex1A"
"w10173850","Read","M",96,0,"Ex1A"
"w958179","Read","M",40687,0,"Ex1A"
"M20344836","Read","M",4695,100,"Ex1A"
"w10026560_jms","Read","M",803,0,"Ex1A"
"w10053855_KS","Read","M",1909,0,"Ex1A"
"w10062138_leh","Read","M",3499,0,"Ex1A"
"w10066488_jrg","Read","M",861,0,"Ex1A"
"w10066536_jgd","Read","M",2336,0,"Ex1A"
"w10100791MF","Read","M",1822,0,"Ex1A"
"w10108756_stb","Read","M",1056,0,"Ex1A"
"w10115108MN","Read","M",1243,0,"Ex1A"
"w10151114_rew","Read","M",547,0,"Ex1A"
"w10158052HC","Read","M",1184,0,"Ex1A"
"w10159057_afm","Read","M",888,0,"Ex1A"
"w10159588_dpw","Read","M",3940,0,"Ex1A"
"w10164930","Read","M",1714,0,"Ex1A"
"w10168222_jk","Read","M",3582,0,"Ex1A"
"w10173850","Read","M",445,0,"Ex1A"
"w958179","Read","M",1650,0,"Ex1A"
"M20344836","Read","F",4788,100,"Ex1A"
"w10026560_jms","Read","F",1530,100,"Ex1A"
"w10053855_KS","Read","F",2540,100,"Ex1A"
"w10062138_leh","Read","F",4715,100,"Ex1A"
"w10066488_jrg","Read","F",784,100,"Ex1A"
"w10066536_jgd","Read","F",1277,100,"Ex1A"
"w10100791MF","Read","F",961,100,"Ex1A"
"w10108756_stb","Read","F",922,100,"Ex1A"
"w10115108MN","Read","F",994,0,"Ex1A"
"w10151114_rew","Read","F",798,0,"Ex1A"
"w10158052HC","Read","F",1092,100,"Ex1A"
"w10159057_afm","Read","F",1652,100,"Ex1A"
"w10159588_dpw","Read","F",2902,100,"Ex1A"
"w10164930","Read","F",1414,100,"Ex1A"
"w10168222_jk","Read","F",1875,100,"Ex1A"
"w10173850","Read","F",6513,100,"Ex1A"
"w958179","Read","F",1482,100,"Ex1A"
"M20344836","Read","U",8135,100,"Ex1A"
"w10026560_jms","Read","U",2332,0,"Ex1A"
"w10053855_KS","Read","U",2477,0,"Ex1A"
"w10062138_leh","Read","U",3543,100,"Ex1A"
"w10066488_jrg","Read","U",1048,0,"Ex1A"
"w10066536_jgd","Read","U",1001,0,"Ex1A"
"w10100791MF","Read","U",1361,0,"Ex1A"
"w10108756_stb","Read","U",1094,0,"Ex1A"
"w10115108MN","Read","U",2949,0,"Ex1A"
"w10151114_rew","Read","U",943,0,"Ex1A"
"w10158052HC","Read","U",1078,100,"Ex1A"
"w10159057_afm","Read","U",1245,0,"Ex1A"
"w10159588_dpw","Read","U",6261,0,"Ex1A"
"w10164930","Read","U",1645,0,"Ex1A"
"w10168222_jk","Read","U",2348,0,"Ex1A"
"w10173850","Read","U",6010,100,"Ex1A"
"w958179","Read","U",1411,0,"Ex1A"
"M20344836","Read","F",5142,100,"Ex1A"
"w10026560_jms","Read","F",1124,100,"Ex1A"
"w10053855_KS","Read","F",2326,100,"Ex1A"
"w10062138_leh","Read","F",2541,0,"Ex1A"
"w10066488_jrg","Read","F",1483,0,"Ex1A"
"w10066536_jgd","Read","F",1337,100,"Ex1A"
"w10100791MF","Read","F",1526,0,"Ex1A"
"w10108756_stb","Read","F",1847,100,"Ex1A"
"w10115108MN","Read","F",1211,0,"Ex1A"
"w10151114_rew","Read","F",1406,0,"Ex1A"
"w10158052HC","Read","F",1009,0,"Ex1A"
"w10159057_afm","Read","F",672,100,"Ex1A"
"w10159588_dpw","Read","F",2642,0,"Ex1A"
"w10164930","Read","F",1553,0,"Ex1A"
"w10168222_jk","Read","F",18943,0,"Ex1A"
"w10173850","Read","F",4840,0,"Ex1A"
"w958179","Read","F",1882,0,"Ex1A"
"M20344836","Read","M",5050,100,"Ex1A"
"w10026560_jms","Read","M",1258,100,"Ex1A"
"w10053855_KS","Read","M",1076,0,"Ex1A"
"w10062138_leh","Read","M",10355,100,"Ex1A"
"w10066488_jrg","Read","M",1569,0,"Ex1A"
"w10066536_jgd","Read","M",864,0,"Ex1A"
"w10100791MF","Read","M",1377,0,"Ex1A"
"w10108756_stb","Read","M",920,0,"Ex1A"
"w10115108MN","Read","M",4653,0,"Ex1A"
"w10151114_rew","Read","M",531,0,"Ex1A"
"w10158052HC","Read","M",2412,0,"Ex1A"
"w10159057_afm","Read","M",2272,100,"Ex1A"
"w10159588_dpw","Read","M",2646,0,"Ex1A"
"w10164930","Read","M",3463,0,"Ex1A"
"w10168222_jk","Read","M",1658,0,"Ex1A"
"w10173850","Read","M",47,0,"Ex1A"
"w958179","Read","M",1490,0,"Ex1A"
"M20344836","Read","M",7689,100,"Ex1A"
"w10026560_jms","Read","M",1874,0,"Ex1A"
"w10053855_KS","Read","M",2126,0,"Ex1A"
"w10062138_leh","Read","M",2448,0,"Ex1A"
"w10066488_jrg","Read","M",974,0,"Ex1A"
"w10066536_jgd","Read","M",1192,100,"Ex1A"
"w10100791MF","Read","M",1256,0,"Ex1A"
"w10108756_stb","Read","M",1010,0,"Ex1A"
"w10115108MN","Read","M",1644,0,"Ex1A"
"w10151114_rew","Read","M",541,0,"Ex1A"
"w10158052HC","Read","M",1070,0,"Ex1A"
"w10159057_afm","Read","M",863,0,"Ex1A"
"w10159588_dpw","Read","M",3485,0,"Ex1A"
"w10164930","Read","M",2291,0,"Ex1A"
"w10168222_jk","Read","M",3926,0,"Ex1A"
"w10173850","Read","M",70,0,"Ex1A"
"w958179","Read","M",36177,0,"Ex1A"
"M20344836","Read","F",7015,100,"Ex1A"
"w10026560_jms","Read","F",953,0,"Ex1A"
"w10053855_KS","Read","F",2981,0,"Ex1A"
"w10062138_leh","Read","F",2510,0,"Ex1A"
"w10066488_jrg","Read","F",2380,0,"Ex1A"
"w10066536_jgd","Read","F",1688,100,"Ex1A"
"w10100791MF","Read","F",1203,100,"Ex1A"
"w10108756_stb","Read","F",1095,0,"Ex1A"
"w10115108MN","Read","F",1489,0,"Ex1A"
"w10151114_rew","Read","F",545,0,"Ex1A"
"w10158052HC","Read","F",1411,100,"Ex1A"
"w10159057_afm","Read","F",658,0,"Ex1A"
"w10159588_dpw","Read","F",1895,100,"Ex1A"
"w10164930","Read","F",1938,0,"Ex1A"
"w10168222_jk","Read","F",5289,0,"Ex1A"
"w10173850","Read","F",181,0,"Ex1A"
"w958179","Read","F",19365,0,"Ex1A"
"10008919","Read","F",8818,100,"Ex1A"
"10109801AG","Read","F",3673,100,"Ex1A"
"10160377BZ","Read","F",1458,100,"Ex1A"
"w10022522_RST","Read","F",609,0,"Ex1A"
"w10062324_tlt","Read","F",5378,100,"Ex1A"
"W10062346","Read","F",4507,0,"Ex1A"
"w10113788_mls","Read","F",6176,100,"Ex1A"
"w10132114SF","Read","F",499,100,"Ex1A"
"w10137053KC","Read","F",1074,100,"Ex1A"
"w10141235_AJV","Read","F",7776,0,"Ex1A"
"w10153797AC","Read","F",1972,100,"Ex1A"
"w10167246","Read","F",564,100,"Ex1A"
"w10168867KB","Read","F",2439,100,"Ex1A"
"w10172143MH","Read","F",3864,100,"Ex1A"
"w10172766_mw","Read","F",974,100,"Ex1A"
"w988425_TLM","Read","F",7019,100,"Ex1A"
"10008919","Read","M",6945,0,"Ex1A"
"10109801AG","Read","M",7805,0,"Ex1A"
"10160377BZ","Read","M",1927,0,"Ex1A"
"w10022522_RST","Read","M",613,100,"Ex1A"
"w10062324_tlt","Read","M",7758,100,"Ex1A"
"W10062346","Read","M",7942,0,"Ex1A"
"w10113788_mls","Read","M",4530,100,"Ex1A"
"w10132114SF","Read","M",578,0,"Ex1A"
"w10137053KC","Read","M",1500,0,"Ex1A"
"w10141235_AJV","Read","M",1106,0,"Ex1A"
"w10153797AC","Read","M",3583,100,"Ex1A"
"w10167246","Read","M",1981,0,"Ex1A"
"w10168867KB","Read","M",1405,0,"Ex1A"
"w10172143MH","Read","M",2824,100,"Ex1A"
"w10172766_mw","Read","M",1401,100,"Ex1A"
"w988425_TLM","Read","M",8538,100,"Ex1A"
"10008919","Read","M",8749,0,"Ex1A"
"10109801AG","Read","M",8724,0,"Ex1A"
"10160377BZ","Read","M",3532,0,"Ex1A"
"w10022522_RST","Read","M",1068,0,"Ex1A"
"w10062324_tlt","Read","M",5768,100,"Ex1A"
"W10062346","Read","M",3713,0,"Ex1A"
"w10113788_mls","Read","M",11066,100,"Ex1A"
"w10132114SF","Read","M",1127,0,"Ex1A"
"w10137053KC","Read","M",1038,0,"Ex1A"
"w10141235_AJV","Read","M",1161,0,"Ex1A"
"w10153797AC","Read","M",3705,0,"Ex1A"
"w10167246","Read","M",681,0,"Ex1A"
"w10168867KB","Read","M",1756,0,"Ex1A"
"w10172143MH","Read","M",3159,0,"Ex1A"
"w10172766_mw","Read","M",726,0,"Ex1A"
"w988425_TLM","Read","M",7051,0,"Ex1A"
"10008919","Read","M",7930,0,"Ex1A"
"10109801AG","Read","M",3001,0,"Ex1A"
"10160377BZ","Read","M",1206,100,"Ex1A"
"w10022522_RST","Read","M",1037,0,"Ex1A"
"w10062324_tlt","Read","M",6949,0,"Ex1A"
"W10062346","Read","M",5310,0,"Ex1A"
"w10113788_mls","Read","M",6325,100,"Ex1A"
"w10132114SF","Read","M",827,0,"Ex1A"
"w10137053KC","Read","M",1043,0,"Ex1A"
"w10141235_AJV","Read","M",847,0,"Ex1A"
"w10153797AC","Read","M",3629,0,"Ex1A"
"w10167246","Read","M",736,0,"Ex1A"
"w10168867KB","Read","M",1647,0,"Ex1A"
"w10172143MH","Read","M",1881,100,"Ex1A"
"w10172766_mw","Read","M",1271,100,"Ex1A"
"w988425_TLM","Read","M",7174,100,"Ex1A"
"10008919","Read","U",7163,0,"Ex1A"
"10109801AG","Read","U",6865,0,"Ex1A"
"10160377BZ","Read","U",1154,0,"Ex1A"
"w10022522_RST","Read","U",742,0,"Ex1A"
"w10062324_tlt","Read","U",10379,100,"Ex1A"
"W10062346","Read","U",4072,100,"Ex1A"
"w10113788_mls","Read","U",4037,100,"Ex1A"
"w10132114SF","Read","U",681,0,"Ex1A"
"w10137053KC","Read","U",983,0,"Ex1A"
"w10141235_AJV","Read","U",1969,0,"Ex1A"
"w10153797AC","Read","U",4507,0,"Ex1A"
"w10167246","Read","U",474,0,"Ex1A"
"w10168867KB","Read","U",1235,0,"Ex1A"
"w10172143MH","Read","U",2732,0,"Ex1A"
"w10172766_mw","Read","U",422,0,"Ex1A"
"w988425_TLM","Read","U",13244,0,"Ex1A"
"10008919","Read","M",12486,100,"Ex1A"
"10109801AG","Read","M",4170,0,"Ex1A"
"10160377BZ","Read","M",1260,100,"Ex1A"
"w10022522_RST","Read","M",738,0,"Ex1A"
"w10062324_tlt","Read","M",9028,100,"Ex1A"
"W10062346","Read","M",5116,0,"Ex1A"
"w10113788_mls","Read","M",4228,100,"Ex1A"
"w10132114SF","Read","M",794,0,"Ex1A"
"w10137053KC","Read","M",4055,100,"Ex1A"
"w10141235_AJV","Read","M",1824,0,"Ex1A"
"w10153797AC","Read","M",4279,100,"Ex1A"
"w10167246","Read","M",862,0,"Ex1A"
"w10168867KB","Read","M",9697,100,"Ex1A"
"w10172143MH","Read","M",3694,100,"Ex1A"
"w10172766_mw","Read","M",885,100,"Ex1A"
"w988425_TLM","Read","M",3665,100,"Ex1A"
"10008919","Read","M",6835,0,"Ex1A"
"10109801AG","Read","M",5040,100,"Ex1A"
"10160377BZ","Read","M",1411,0,"Ex1A"
"w10022522_RST","Read","M",779,0,"Ex1A"
"w10062324_tlt","Read","M",7281,100,"Ex1A"
"W10062346","Read","M",4685,0,"Ex1A"
"w10113788_mls","Read","M",7462,100,"Ex1A"
"w10132114SF","Read","M",1229,0,"Ex1A"
"w10137053KC","Read","M",2882,0,"Ex1A"
"w10141235_AJV","Read","M",1294,0,"Ex1A"
"w10153797AC","Read","M",3499,100,"Ex1A"
"w10167246","Read","M",749,0,"Ex1A"
"w10168867KB","Read","M",1484,0,"Ex1A"
"w10172143MH","Read","M",4315,100,"Ex1A"
"w10172766_mw","Read","M",920,0,"Ex1A"
"w988425_TLM","Read","M",7644,0,"Ex1A"
"10008919","Read","U",10964,100,"Ex1A"
"10109801AG","Read","U",6884,0,"Ex1A"
"10160377BZ","Read","U",1888,0,"Ex1A"
"w10022522_RST","Read","U",1134,0,"Ex1A"
"w10062324_tlt","Read","U",11376,100,"Ex1A"
"W10062346","Read","U",5083,0,"Ex1A"
"w10113788_mls","Read","U",7671,100,"Ex1A"
"w10132114SF","Read","U",609,0,"Ex1A"
"w10137053KC","Read","U",13193,0,"Ex1A"
"w10141235_AJV","Read","U",9158,0,"Ex1A"
"w10153797AC","Read","U",4156,100,"Ex1A"
"w10167246","Read","U",995,0,"Ex1A"
"w10168867KB","Read","U",1633,0,"Ex1A"
"w10172143MH","Read","U",6198,0,"Ex1A"
"w10172766_mw","Read","U",1956,0,"Ex1A"
"w988425_TLM","Read","U",5862,0,"Ex1A"
"10008919","Read","F",7069,100,"Ex1A"
"10109801AG","Read","F",4118,100,"Ex1A"
"10160377BZ","Read","F",1344,100,"Ex1A"
"w10022522_RST","Read","F",1341,100,"Ex1A"
"w10062324_tlt","Read","F",5186,100,"Ex1A"
"W10062346","Read","F",6359,100,"Ex1A"
"w10113788_mls","Read","F",4788,100,"Ex1A"
"w10132114SF","Read","F",869,100,"Ex1A"
"w10137053KC","Read","F",1058,100,"Ex1A"
"w10141235_AJV","Read","F",1297,0,"Ex1A"
"w10153797AC","Read","F",1724,100,"Ex1A"
"w10167246","Read","F",1030,0,"Ex1A"
"w10168867KB","Read","F",6190,100,"Ex1A"
"w10172143MH","Read","F",2392,100,"Ex1A"
"w10172766_mw","Read","F",847,100,"Ex1A"
"w988425_TLM","Read","F",3335,100,"Ex1A"
"10008919","Read","M",6508,100,"Ex1A"
"10109801AG","Read","M",5761,0,"Ex1A"
"10160377BZ","Read","M",1204,100,"Ex1A"
"w10022522_RST","Read","M",762,0,"Ex1A"
"w10062324_tlt","Read","M",8182,100,"Ex1A"
"W10062346","Read","M",3543,0,"Ex1A"
"w10113788_mls","Read","M",4654,100,"Ex1A"
"w10132114SF","Read","M",463,0,"Ex1A"
"w10137053KC","Read","M",1557,0,"Ex1A"
"w10141235_AJV","Read","M",1252,0,"Ex1A"
"w10153797AC","Read","M",3427,0,"Ex1A"
"w10167246","Read","M",940,0,"Ex1A"
"w10168867KB","Read","M",1542,100,"Ex1A"
"w10172143MH","Read","M",4369,0,"Ex1A"
"w10172766_mw","Read","M",887,0,"Ex1A"
"w988425_TLM","Read","M",3033,0,"Ex1A"
"10008919","Read","M",8112,0,"Ex1A"
"10109801AG","Read","M",1182,0,"Ex1A"
"10160377BZ","Read","M",1213,0,"Ex1A"
"w10022522_RST","Read","M",513,0,"Ex1A"
"w10062324_tlt","Read","M",6431,100,"Ex1A"
"W10062346","Read","M",411800,100,"Ex1A"
"w10113788_mls","Read","M",6194,100,"Ex1A"
"w10132114SF","Read","M",961,0,"Ex1A"
"w10137053KC","Read","M",990,0,"Ex1A"
"w10141235_AJV","Read","M",1410,0,"Ex1A"
"w10153797AC","Read","M",5767,100,"Ex1A"
"w10167246","Read","M",1314,0,"Ex1A"
"w10168867KB","Read","M",1149,0,"Ex1A"
"w10172143MH","Read","M",3739,100,"Ex1A"
"w10172766_mw","Read","M",1175,100,"Ex1A"
"w988425_TLM","Read","M",2311,100,"Ex1A"
"10008919","Read","U",7770,0,"Ex1A"
"10109801AG","Read","U",6401,0,"Ex1A"
"10160377BZ","Read","U",2026,100,"Ex1A"
"w10022522_RST","Read","U",989,100,"Ex1A"
"w10062324_tlt","Read","U",8670,100,"Ex1A"
"W10062346","Read","U",4207,0,"Ex1A"
"w10113788_mls","Read","U",6912,100,"Ex1A"
"w10132114SF","Read","U",1915,0,"Ex1A"
"w10137053KC","Read","U",3742,0,"Ex1A"
"w10141235_AJV","Read","U",2488,0,"Ex1A"
"w10153797AC","Read","U",3691,0,"Ex1A"
"w10167246","Read","U",678,0,"Ex1A"
"w10168867KB","Read","U",8925,100,"Ex1A"
"w10172143MH","Read","U",4868,100,"Ex1A"
"w10172766_mw","Read","U",788,0,"Ex1A"
"w988425_TLM","Read","U",11372,0,"Ex1A"
"10008919","Read","U",7459,100,"Ex1A"
"10109801AG","Read","U",6868,100,"Ex1A"
"10160377BZ","Read","U",1384,0,"Ex1A"
"w10022522_RST","Read","U",865,0,"Ex1A"
"w10062324_tlt","Read","U",5877,0,"Ex1A"
"W10062346","Read","U",3885,100,"Ex1A"
"w10113788_mls","Read","U",6797,0,"Ex1A"
"w10132114SF","Read","U",842,0,"Ex1A"
"w10137053KC","Read","U",10008,100,"Ex1A"
"w10141235_AJV","Read","U",1141,100,"Ex1A"
"w10153797AC","Read","U",4318,100,"Ex1A"
"w10167246","Read","U",607,0,"Ex1A"
"w10168867KB","Read","U",1235,100,"Ex1A"
"w10172143MH","Read","U",1452,100,"Ex1A"
"w10172766_mw","Read","U",6863,0,"Ex1A"
"w988425_TLM","Read","U",3618,100,"Ex1A"
"10008919","Read","M",6802,0,"Ex1A"
"10109801AG","Read","M",3499,0,"Ex1A"
"10160377BZ","Read","M",1319,0,"Ex1A"
"w10022522_RST","Read","M",862,0,"Ex1A"
"w10062324_tlt","Read","M",32110,0,"Ex1A"
"W10062346","Read","M",4644,100,"Ex1A"
"w10113788_mls","Read","M",14337,100,"Ex1A"
"w10132114SF","Read","M",810,0,"Ex1A"
"w10137053KC","Read","M",4326,0,"Ex1A"
"w10141235_AJV","Read","M",649,0,"Ex1A"
"w10153797AC","Read","M",3399,0,"Ex1A"
"w10167246","Read","M",945,0,"Ex1A"
